,id,18~19_ride_id_mean,18~19_ride_id_sum
943,4178,3.475206611570248,841
944,4179,2.4271844660194173,250
945,4180,4.154471544715447,511
946,4181,1.1290322580645162,35
947,4182,2.979057591623037,569
948,4183,3.8410596026490067,580
949,4184,2.6933333333333334,202
950,4185,5.481481481481482,444
951,4186,5.352941176470588,637
952,4187,7.217054263565892,931
953,4188,12.407608695652174,2283
954,4189,1.1666666666666667,14
955,4190,2.5692307692307694,167
956,4191,3.54,354
957,4192,2.328767123287671,170
958,4193,8.14054054054054,1506
959,4194,1.0,1
960,4195,1.7692307692307692,23
961,4196,1.4285714285714286,10
962,4197,7.91991341991342,3659
963,4198,10.360439560439561,4714
964,4199,1.5625,75
965,4200,1.6588235294117648,141
966,4201,3.3780487804878048,277
967,4202,1.6388888888888888,59
968,4204,16.516483516483518,1503
969,4205,14.539325842696629,1294
970,4206,1.78125,57
971,4207,7.4765625,957
972,4208,2.6862745098039214,137
973,4209,7.60431654676259,1057
974,4210,1.2777777777777777,23
975,4211,1.3333333333333333,32
976,4212,9.576086956521738,881
977,4213,4.011363636363637,353
978,4214,3.663265306122449,359
979,4215,3.56,445
980,4216,4.059701492537314,544
981,4217,3.406015037593985,453
982,4218,1.0,2
983,4220,2.1226415094339623,225
984,4221,3.8289473684210527,291
985,4222,1.1111111111111112,10
986,4223,1.7397260273972603,127
987,4224,1.0,1
988,4226,1.2222222222222223,33
989,4227,1.0,3
990,4228,4.488372093023256,579
991,4229,1.0833333333333333,13
992,4230,8.201612903225806,1017
993,4231,1.2857142857142858,9
994,4233,1.054054054054054,39
995,4234,1.457142857142857,51
996,4235,3.596707818930041,874
997,4236,2.2739726027397262,332
998,4237,9.273722627737227,2541
999,4238,9.842553191489362,2313
1000,4239,3.8827361563517915,1192
1001,4240,1.9279661016949152,455
1002,4241,1.391304347826087,32
1003,4242,2.064516129032258,64
1004,4244,12.034722222222221,1733
1005,4245,1.0,3
1006,4246,3.9318181818181817,173
1007,4247,11.966442953020135,1783
1008,4248,8.425925925925926,1365
1009,4249,8.973262032085561,1678
1010,4250,4.281553398058253,1764
1011,4251,5.201072386058981,1940
1012,4252,3.7214285714285715,1563
1013,4253,2.536332179930796,733
1014,4254,7.487750556792873,3362
1015,4255,3.59846547314578,1407
1016,4256,1.0769230769230769,14
1017,4257,2.0952380952380953,88
1018,4258,2.869565217391304,264
1019,4259,1.0952380952380953,23
1020,4260,1.9878048780487805,163
1021,4261,3.8333333333333335,207
1022,4262,3.5458937198067635,734
1023,4263,1.9166666666666667,23
1024,4264,2.0,4
1025,4266,1.0,2
1026,4267,2.0,14
1027,4269,1.25,5
1028,4271,1.3333333333333333,8
1029,4274,1.9807692307692308,103
1030,4276,1.4516129032258065,45
1031,4277,1.5333333333333334,46
1032,4279,1.0,1
1033,4280,2.8780487804878048,118
1034,4284,1.4,7
1035,4286,1.90625,61
1036,4287,3.85,154
1037,4288,1.0,6
1038,4290,1.4285714285714286,10
1039,4292,1.0,2
1040,4293,2.0,2
1041,4295,2.0,54
1042,4297,2.0,14
1043,4298,1.0,5
1044,4299,1.0,3
1045,4301,1.5333333333333334,23
1046,4302,1.1428571428571428,8
1047,4303,1.4242424242424243,94
1048,4304,2.8,14
1049,4305,2.473684210526316,47
1050,4307,2.5806451612903225,80
1051,4309,1.1428571428571428,8
1052,4310,1.3846153846153846,36
1053,4311,1.5196850393700787,193
1054,4312,1.2580645161290323,39
1055,4314,1.5,9
1056,4315,1.0,1
1057,4316,1.0555555555555556,19
1058,4318,1.0,8
1059,4320,1.7894736842105263,34
1060,4321,2.2142857142857144,31
1061,4324,1.0,6
1062,4325,2.1578947368421053,82
1063,4326,1.0,1
1064,4327,1.2,6
1065,4329,1.0,10
1066,4331,2.183673469387755,107
1067,4333,7.111111111111111,2176
1068,4334,8.046969696969697,5311
1069,4336,2.46875,158
1070,4337,1.2142857142857142,17
1071,4338,4.722222222222222,1870
1072,4339,3.9858757062146895,1411
1073,4340,2.58955223880597,347
1074,4341,2.6261682242990654,281
1075,4342,3.6122047244094486,1835
1076,4343,4.671844660194175,2406
1077,4344,2.6484018264840183,580
1078,4345,3.0980392156862746,948
1079,4346,6.0550964187327825,2198
1080,4347,4.718631178707224,1241
1081,4348,9.397476340694006,2979
1082,4349,7.041009463722397,2232
1083,4350,2.6372549019607843,269
1084,4351,4.663829787234042,1096
1085,4352,6.228971962616822,1333
1086,4353,3.09375,495
1087,4354,1.9466666666666668,146
1088,4355,3.1743119266055047,346
1089,4356,1.2954545454545454,57
1090,4357,5.254237288135593,620
1091,4358,1.0,2
1092,4359,1.3478260869565217,31
1093,4360,2.0736842105263156,197
1094,4361,3.9275766016713094,1410
1095,4362,1.375,11
1096,4363,1.1428571428571428,8
1097,4364,1.8405797101449275,254
1098,4365,3.791044776119403,762
1099,4366,1.6764705882352942,114
1100,4367,8.170305676855895,1871
1101,4368,12.968421052631578,3696
1102,4369,4.396887159533074,1130
1103,4370,3.1065573770491803,379
1104,4371,1.8217821782178218,184
1105,4372,2.3793103448275863,276
1106,4373,2.8134715025906734,543
1107,4374,4.767676767676767,944
1108,4375,2.45578231292517,361
1109,4376,6.267241379310345,1454
1110,4377,7.66875,2454
1111,4378,9.131147540983607,557
1112,4379,4.629716981132075,1963
1113,4380,7.816279069767442,3361
1114,4381,5.96875,573
1115,4382,6.376712328767123,931
1116,4383,9.18,459
1117,4384,6.380434782608695,587
1118,4385,1.0,5
1119,4386,2.1769911504424777,492
1120,4387,1.7738095238095237,149
1121,4388,1.8403361344537814,219
1122,4389,3.0352941176470587,258
1123,4390,5.446808510638298,512
1124,4392,2.6973684210526314,205
1125,4393,3.8152173913043477,351
1126,4394,2.675675675675676,99
1127,4395,2.05,82
1128,4397,1.0,2
1129,4398,2.5,170
1130,4399,8.82638888888889,1271
1131,4400,7.202185792349726,1318
1132,4401,8.29535864978903,1966
1133,4402,11.08955223880597,2229
1134,4403,2.0533333333333332,154
1135,4404,1.0,3
1136,4405,1.5,18
1137,4406,52.56603773584906,8358
1138,4407,29.52542372881356,5226
1139,4408,7.591911764705882,2065
1140,4409,8.114197530864198,2629
1141,4410,5.3254593175853016,2029
1142,4411,13.628654970760234,4661
1143,4412,9.62874251497006,1608
1144,4413,5.516778523489933,822
1145,4414,6.2076502732240435,1136
1146,4415,2.558219178082192,747
1147,4416,4.537396121883656,1638
1148,4417,6.914285714285715,2904
1149,4418,7.967567567567568,1474
1150,4419,4.611428571428571,807
1151,4420,1.4,7
1152,4421,3.8424242424242423,1268
1153,4422,1.2380952380952381,26
1154,4423,1.0666666666666667,16
1155,4424,1.411764705882353,24
1156,4425,4.803324099722992,1734
1157,4426,9.5,1672
1158,4427,8.291970802919709,2272
1159,4428,5.364,1341
1160,4429,4.473684210526316,680
1161,4430,2.259259259259259,122
1162,4431,4.2388059701492535,1420
1163,4432,7.978,3989
1164,4433,5.821292775665399,1531
1165,4434,5.5854037267080745,3597
1166,4435,7.391575663026521,4738
1167,4436,5.539170506912442,1202
1168,4437,3.393939393939394,560
1169,4438,3.0547945205479454,446
1170,4439,2.0307692307692307,132
1171,4440,3.881720430107527,361
1172,4441,7.001824817518248,3837
1173,4442,2.558139534883721,330
1174,4443,3.962962962962963,856
1175,4444,2.139344262295082,261
1176,4445,1.542857142857143,108
1177,4446,2.011627906976744,346
1178,4447,1.3759398496240602,183
1179,4448,4.796536796536796,2216
1180,4449,8.878048780487806,2912
1181,4450,2.282051282051282,445
1182,4451,7.542056074766355,1614
1183,4452,1.868421052631579,71
1184,4453,1.0588235294117647,18
1185,4454,1.368421052631579,78
1186,4455,10.438223938223938,5407
1187,4456,3.11787072243346,820
1188,4457,7.556338028169014,2146
1189,4458,7.207142857142857,2018
1190,4459,6.089928057553957,1693
1191,4460,4.899280575539568,1362
1192,4461,9.892561983471074,2394
1193,4462,4.704225352112676,1002
1194,4463,1.2222222222222223,55
1195,4464,1.5416666666666667,74
1196,4465,1.45,116
1197,4466,9.636363636363637,1802
1198,4467,8.657360406091371,3411
1199,4468,3.463768115942029,239
1200,4469,1.9548872180451127,260
1201,4470,3.347826086956522,77
1202,4471,5.520833333333333,265
1203,4472,4.21875,270
1204,4473,1.1111111111111112,10
1205,4474,2.984567901234568,967
1206,4475,25.932642487046632,10010
1207,4477,1.0,2
1208,4478,1.5555555555555556,28
1209,4479,4.7534246575342465,347
1210,4480,2.2554112554112553,521
1211,4481,10.915407854984894,3613
1212,4483,1.0,20
1213,4485,1.796875,115
1214,4486,2.0,2
1215,4487,1.3333333333333333,12
1216,4488,17.46938775510204,4280
1217,4489,2.7579617834394905,433
1218,4490,4.115646258503402,605
1219,4491,1.368421052631579,52
1220,4492,3.526315789473684,134
1221,4493,2.4046242774566475,416
1222,4495,1.7777777777777777,64
1223,4496,5.248175182481752,719
1224,4497,4.608695652173913,636
1225,4498,1.525,122
1226,4499,1.8217821782178218,184
1227,4500,1.1875,19
1228,4501,1.3333333333333333,16
1229,4503,1.5,30
1230,4504,1.8461538461538463,48
1231,4505,2.3421052631578947,267
1232,4506,2.1666666666666665,221
1233,4507,1.4615384615384615,38
1234,4508,1.0,3
1235,4509,2.2790697674418605,294
1236,4510,3.7304347826086954,858
1237,4511,2.532188841201717,590
1238,4512,7.593181818181818,3341
1239,4513,4.9325,1973
1240,4514,2.31,231
1241,4515,1.8105263157894738,172
1242,4516,1.5555555555555556,28
1243,4517,1.7551020408163265,86
1244,4518,2.0,96
1245,4519,2.0285714285714285,142
1246,4520,5.146067415730337,916
1247,4521,4.036842105263158,767
1248,4522,1.0,1
1249,4523,3.3813559322033897,399
1250,4524,1.523076923076923,99
1251,4525,2.7472527472527473,500
1252,4526,2.175925925925926,235
1253,4527,6.2178571428571425,1741
1254,4528,1.4776119402985075,99
1255,4529,4.006349206349206,1262
1256,4530,5.934959349593496,730
1257,4531,4.2727272727272725,329
1258,4532,2.6,637
1259,4533,2.1735849056603773,576
1260,4534,7.505780346820809,2597
1261,4535,1.4,7
1262,4536,2.242424242424242,222
1263,4537,2.066666666666667,155
1264,4538,2.4444444444444446,110
1265,4539,6.878594249201278,2153
1266,4540,3.44,258
1267,4541,3.1861702127659575,599
1268,4542,1.1666666666666667,21
1269,4543,1.1458333333333333,55
1270,4544,1.6708860759493671,132
1271,4545,1.7439024390243902,143
1272,4546,1.4090909090909092,31
1273,4547,1.391304347826087,32
1274,4549,3.7301587301587302,470
1275,4550,2.1346153846153846,222
1276,4551,7.443181818181818,1310
1277,4552,10.295698924731182,1915
1278,4553,8.175946547884188,3671
1279,4554,9.766738660907128,4522
1280,4555,1.0,7
1281,4556,3.7267441860465116,1282
1282,4557,3.325077399380805,1074
1283,4558,1.5277777777777777,55
1284,4559,3.539325842696629,315
1285,4560,7.111675126903553,1401
1286,4561,9.891304347826088,1820
1287,4562,5.054644808743169,925
1288,4563,4.3028571428571425,753
1289,4564,5.961077844311378,1991
1290,4565,3.1506849315068495,230
1291,4566,4.835616438356165,2118
1292,4567,2.3493975903614457,195
1293,4568,2.25974025974026,174
1294,4569,5.2893617021276595,1243
1295,4570,6.29957805907173,1493
1296,4571,1.0,9
1297,4572,1.619047619047619,34
1298,4573,6.767543859649122,1543
1299,4574,4.218085106382978,793
1300,4575,1.0769230769230769,14
1301,4576,2.15929203539823,244
1302,4578,1.0,1
1303,4579,1.125,9
1304,4580,3.1085972850678734,687
1305,4581,1.0,13
1306,4582,1.2,18
1307,4583,1.0,2
1308,4584,2.231707317073171,183
1309,4585,1.9210526315789473,73
1310,4586,1.3235294117647058,45
1311,4587,1.0,6
1312,4589,1.3636363636363635,45
1313,4590,1.7727272727272727,39
1314,4591,1.3157894736842106,25
1315,4592,1.25,5
1316,4593,1.0,6
1317,4596,1.7,17
1318,4597,3.6875,236
1319,4598,1.0909090909090908,12
1320,4601,1.0,2
1321,4602,9.785714285714286,411
1322,4603,1.1333333333333333,17
1323,4605,1.5,3
1324,4608,1.2222222222222223,11
1325,4609,2.806451612903226,174
1326,4610,1.25,40
1327,4611,3.189655172413793,185
1328,4612,6.570652173913044,1209
1329,4613,8.958115183246074,1711
1330,4614,2.8271604938271606,458
1331,4615,5.649425287356322,983
1332,4616,4.288461538461538,223
1333,4617,4.337078651685394,772
1334,4618,1.9230769230769231,75
1335,4620,3.536842105263158,336
1336,4621,3.111111111111111,308
1337,4622,10.627737226277372,1456
1338,4623,5.348214285714286,599
1339,4624,13.9,695
1340,4625,1.2105263157894737,46
1341,4628,4.135135135135135,153
1342,4629,2.9827586206896552,346
1343,4630,1.7647058823529411,60
1344,4631,1.0,7
1345,4632,1.0,1
1346,4637,1.4444444444444444,39
1347,4638,3.7114093959731544,553
1348,4639,2.09375,67
1349,4640,3.1627906976744184,136
1350,4641,1.6071428571428572,45
1351,4642,2.484848484848485,82
1352,4643,1.3333333333333333,20
1353,4644,1.9375,62
1354,4645,2.1142857142857143,74
1355,4646,1.1111111111111112,10
1356,4647,1.3043478260869565,30
1357,4648,1.0,2
1358,4649,1.8571428571428572,39
1359,4650,1.0,1
1360,4651,5.541666666666667,266
1361,4652,1.1428571428571428,8
1362,4653,1.0909090909090908,12
1363,4655,2.5842696629213484,230
1364,4656,3.297872340425532,155
1365,4657,1.7058823529411764,87
1366,4658,2.682926829268293,110
1367,4659,6.081632653061225,298
1368,4660,2.0,2
1369,4661,2.1842105263157894,83
1370,4662,4.25,255
1371,4663,57.24,2862
1372,4664,2.375,95
1373,4665,3.1904761904761907,134
1374,4667,1.3333333333333333,4
1375,4668,9.30232558139535,400
1376,4669,1.7608695652173914,81
1377,467,1.7619047619047619,37
1378,4670,2.392857142857143,268
1379,4671,3.0952380952380953,260
1380,4673,5.2727272727272725,232
1381,4674,1.6666666666666667,15
1382,4675,1.5,3
1383,4676,1.4,7
1384,5001,1.5454545454545454,17
1385,5002,1.0869565217391304,25
1386,5003,1.0,5
1387,5004,1.25,5
1388,5005,1.37,137
1389,5006,1.2967032967032968,118
1390,5008,5.096866096866097,1789
1391,5009,1.0,5
1392,5010,1.4752475247524752,149
1393,5011,3.11744966442953,929
1394,5012,1.2660550458715596,138
1395,5013,1.2142857142857142,17
1396,5014,6.2782369146005506,2279
1397,5015,2.2138364779874213,352
1398,5016,1.4,14
1399,5017,1.710144927536232,118
1400,5018,2.0588235294117645,70
1401,5019,1.0,1
1402,5022,1.6666666666666667,10
1403,5024,2.0,2
1404,5025,1.0,1
1405,5026,1.125,9
1406,5027,1.0,2
1407,5028,1.6666666666666667,75
1408,5030,1.6538461538461537,43
1409,5031,1.0,16
1410,5032,1.0,4
1411,5033,2.0,26
1412,5036,1.0,6
1413,5040,1.0,8
1414,5043,1.6666666666666667,5
1415,5044,1.0,5
1416,5045,1.0,3
1417,5047,1.0,3
1418,5048,1.0,10
1419,5049,1.0833333333333333,13
1420,5050,1.4,7
1421,5051,1.0,7
1422,5052,1.5161290322580645,47
1423,5053,1.75,7
1424,5055,1.1111111111111112,20
1425,5056,1.0,1
1426,5057,1.375,11
1427,5058,1.0,6
1428,5060,1.1818181818181819,13
1429,5065,1.4,7
1430,5066,1.0,1
1431,5067,1.0,4
1432,5069,1.3,13
1433,5071,1.0,5
1434,5074,1.3333333333333333,12
1435,5076,1.0588235294117647,18
1436,5079,1.0,9
1437,5081,1.0,2
1438,5085,1.2380952380952381,52
1439,5086,1.3333333333333333,16
1440,5088,1.5,12
1441,5090,1.0,1
1442,5091,1.4285714285714286,10
1443,5092,1.0,1
1444,5094,1.876923076923077,122
1445,5095,3.090909090909091,272
1446,5096,1.0,4
1447,5098,2.817204301075269,262
1448,5099,1.6140350877192982,92
1449,5100,3.7588652482269502,530
1450,5101,5.796875,742
1451,5102,2.7,162
1452,5103,4.184782608695652,385
1453,5106,1.1,11
1454,5107,1.0,1
1455,5109,1.0,7
1456,5110,3.0776699029126213,317
1457,5111,12.572916666666666,3621
1458,5112,7.4361702127659575,2097
1459,5113,1.1764705882352942,20
1460,5114,1.1176470588235294,19
1461,5115,1.0,1
1462,5116,1.5416666666666667,37
1463,5117,1.1538461538461537,15
1464,5118,1.4444444444444444,13
1465,5120,1.0,3
1466,5123,1.6666666666666667,5
1467,5125,1.0,6
1468,5126,4.266304347826087,1570
1469,5127,1.0,1
1470,5128,1.631578947368421,62
1471,5129,1.0,1
1472,5130,1.9473684210526316,74
1473,5132,1.0,3
1474,5135,1.0,2
1475,5136,1.0,1
1476,5138,1.3333333333333333,40
1477,5140,1.0,1
1478,5142,1.0,6
1479,5143,1.4545454545454546,16
1480,5144,1.0,1
1481,5145,1.5,3
1482,5147,1.1666666666666667,7
1483,5148,1.0,3
1484,5149,5.5204819277108435,2291
1485,5150,2.0296296296296297,274
1486,5151,3.147727272727273,554
1487,5152,1.404040404040404,139
1488,5153,1.4444444444444444,182
1489,5154,2.7333333333333334,451
1490,5155,1.5384615384615385,140
1491,5156,1.5609756097560976,192
1492,5157,4.081196581196581,955
1493,5158,5.418079096045198,959
1494,5159,11.942105263157895,6807
1495,5160,4.96078431372549,253
1496,5161,1.5263157894736843,58
1497,5162,2.0,4
1498,5163,1.6666666666666667,5
1499,5164,2.291457286432161,456
1500,5165,2.8076923076923075,219
1501,5166,6.367441860465116,2738
1502,5167,7.865384615384615,409
1503,5168,2.9649122807017543,169
1504,5169,1.566137566137566,296
1505,5170,2.2028985507246377,456
1506,5171,1.7058823529411764,203
1507,5172,7.861003861003861,2036
1508,5173,4.4,1012
1509,5174,12.9375,1035
1510,5175,1.0,4
1511,5176,1.9827586206896552,345
1512,5177,1.5376344086021505,143
1513,5178,2.0093896713615025,428
1514,5179,2.3783783783783785,88
1515,5180,1.2857142857142858,18
1516,5181,2.108695652173913,388
1517,5182,1.4166666666666667,102
1518,5183,6.864541832669323,1723
1519,5184,4.683168316831683,946
1520,5185,5.286821705426356,1364
1521,5186,8.052631578947368,2295
1522,5187,5.330188679245283,1130
1523,5188,4.082926829268293,837
1524,5189,2.925925925925926,553
1525,5190,1.323943661971831,94
1526,5191,6.864485981308412,1469
1527,5192,8.21875,1841
1528,5193,9.894736842105264,752
1529,5194,9.893617021276595,2790
1530,5195,8.244755244755245,2358
1531,5196,1.8125,58
1532,5197,8.869565217391305,612
1533,5198,2.5850340136054424,380
1534,5199,3.7355371900826446,904
1535,5200,2.066666666666667,62
1536,5201,9.170212765957446,431
1537,5202,1.15,23
1538,5203,2.185770750988142,553
1539,5206,1.2952380952380953,136
1540,5207,1.7100591715976332,289
1541,5208,2.3286713286713288,666
1542,5209,1.835820895522388,369
1543,5214,1.982608695652174,456
1544,5215,2.3705583756345177,467
1545,5216,1.3235294117647058,135
1546,5217,5.763723150357995,2415
1547,5218,5.880239520958084,982
1548,5219,2.801282051282051,437
1549,5220,1.7548387096774194,272
1550,5221,2.374301675977654,425
1551,5225,5.35,535
1552,5226,2.5384615384615383,33
1553,5227,1.0,3
1554,5228,2.1666666666666665,13
1555,5229,1.3043478260869565,30
1556,5231,1.0,1
1557,5232,1.0,3
1558,5233,1.0,3
1559,5236,13.61437908496732,2083
1560,5237,1.4,35
1561,5238,1.0,2
1562,5239,2.0,2
1563,5240,1.4666666666666666,132
1564,5242,6.271428571428571,1317
1565,5243,1.4659090909090908,129
1566,5244,2.215568862275449,370
1567,5245,2.8625954198473282,375
1568,5246,3.420689655172414,496
1569,5247,4.257142857142857,745
1570,5248,5.859550561797753,1043
1571,5249,1.7428571428571429,61
1572,5250,1.5238095238095237,64
1573,5252,3.2888888888888888,444
1574,5253,1.3278688524590163,81
1575,5254,2.9012345679012346,940
1576,5255,1.2272727272727273,27
1577,5256,1.6631578947368422,158
1578,5257,2.1379310344827585,496
1579,5258,4.23448275862069,614
1580,5259,3.390909090909091,373
1581,5260,3.26056338028169,926
1582,5261,11.169398907103826,2044
1583,5262,6.772486772486772,1280
1584,5263,1.8135593220338984,107
1585,5264,4.7701149425287355,415
1586,5265,17.945205479452056,5240
1587,5266,1.8053097345132743,204
1588,5267,3.8780487804878048,318
1589,5268,2.3132530120481927,192
1590,5269,3.9529411764705884,336
1591,5270,5.6,532
1592,5271,11.004219409282701,2608
1593,5272,7.915611814345992,1876
1594,5273,10.73222748815166,4529
1595,5274,7.784119106699752,3137
1596,5279,3.9489795918367347,774
1597,5280,2.48125,397
1598,5281,1.542857142857143,162
1599,5282,2.8120805369127515,419
1600,5283,3.3846153846153846,528
1601,5284,2.146788990825688,234
1602,5285,1.0,1
1603,5288,8.947368421052632,2210
1604,5289,1.6946107784431137,283
1605,5290,1.907216494845361,370
1606,5291,2.346368715083799,420
1607,5292,3.27,327
1608,5293,2.1884057971014492,151
1609,5294,4.801507537688442,1911
1610,5295,2.985549132947977,1033
1611,5296,4.0225,1609
1612,5297,3.913279132791328,1444
1613,5298,3.0904761904761906,649
1614,5299,2.2790697674418605,294
1615,5300,1.8469945355191257,338
1616,5301,2.5806451612903225,320
1617,5302,4.066115702479339,492
1618,5303,7.1402298850574715,3106
1619,5304,3.1923076923076925,1245
1620,5305,9.069544364508394,3782
1621,5306,9.822222222222223,3536
1622,5307,1.6071428571428572,45
1623,5308,1.2857142857142858,9
1624,5309,10.87659574468085,2556
1625,5310,12.041666666666666,2890
1626,5311,1.8983957219251337,355
1627,5312,2.911290322580645,722
1628,5313,7.173361522198731,3393
1629,5314,6.968814968814969,3352
1630,5315,6.512765957446809,3061
1631,5316,7.512658227848101,3561
1632,5317,5.510791366906475,766
1633,5318,5.142857142857143,828
1634,5319,4.804347826086956,442
1635,5320,6.172043010752688,574
1636,5321,3.411764705882353,754
1637,5322,9.59375,2149
1638,5324,1.0,2
1639,5326,1.125,9
1640,5327,1.0,9
1641,5330,2.0,18
1642,5334,1.0,3
1643,5336,1.0,4
1644,5338,1.4,7
1645,5339,1.0,2
1646,5341,1.4761904761904763,31
1647,5344,1.0714285714285714,15
1648,5349,1.5,3
1649,5351,1.0,1
1650,5354,1.0,1
1651,5356,1.0,1
1652,5359,1.0476190476190477,22
1653,5360,1.0,12
1654,5367,1.8,9
1655,5368,1.0,14
1656,5374,1.0,1
1657,5376,1.0,1
1658,5378,1.1818181818181819,13
1659,5379,1.0,1
1660,5381,1.1818181818181819,13
1661,5384,1.5,3
1662,5387,1.0,1
1663,5389,1.3333333333333333,8
1664,5390,1.0,8
1665,5392,2.4489795918367347,240
1666,5393,6.231404958677686,754
1667,5394,1.1363636363636365,25
1668,5395,7.716867469879518,1281
1669,5396,1.2272727272727273,27
1670,5397,1.5964912280701755,91
1671,5398,2.96875,190
1672,5399,1.6323529411764706,111
1673,5400,1.9833333333333334,119
1674,5401,2.376068376068376,278
1675,5402,7.451851851851852,2012
1676,5403,7.904761904761905,830
1677,5404,1.0,6
1678,5405,1.558139534883721,67
1679,5406,3.787878787878788,875
1680,5409,1.6551724137931034,48
1681,5410,3.252173913043478,748
1682,5411,4.841463414634147,397
1683,5412,2.7906976744186047,120
1684,5413,1.2325581395348837,53
1685,5414,1.125,9
1686,5415,1.5277777777777777,55
1687,5416,3.2222222222222223,174
1688,5417,4.624434389140271,1022
1689,5418,6.374149659863946,937
1690,5419,2.375,190
1691,5420,2.69811320754717,286
1692,5421,1.6956521739130435,117
1693,5422,1.621212121212121,107
1694,5423,4.055555555555555,219
1695,5424,10.495098039215685,2141
1696,5425,8.163934426229508,498
1697,5426,5.118881118881119,732
1698,5427,2.8554913294797686,494
1699,5428,12.42436974789916,2957
1700,5429,2.8253968253968256,178
1701,5430,4.246913580246914,344
1702,5431,6.5036496350364965,1782
1703,5432,2.310734463276836,409
1704,5433,4.166666666666667,425
1705,5434,2.3870967741935485,148
1706,5435,1.8642857142857143,261
1707,5436,4.041884816753926,772
1708,5437,3.5673076923076925,371
1709,5438,2.654320987654321,215
1710,5439,1.7413793103448276,101
1711,5440,3.4571428571428573,363
1712,5441,6.525714285714286,1142
1713,5442,6.206751054852321,1471
1714,5443,4.1891891891891895,620
1715,5444,1.4155844155844155,109
1716,5445,16.189252336448597,6929
1717,5446,9.470454545454546,4167
1718,5447,1.6290322580645162,101
1719,5448,2.8255813953488373,243
1720,5449,4.520325203252033,1112
1721,5450,10.671140939597315,1590
1722,5451,4.830985915492958,1029
1723,5452,2.2804878048780486,187
1724,5453,2.7642276422764227,340
1725,5454,9.795366795366796,2537
1726,5455,3.730337078651685,332
1727,5456,2.672,334
1728,5457,1.0,1
1729,5458,2.389705882352941,325
1730,5459,6.333333333333333,931
1731,5462,1.5,9
1732,5466,1.0,13
1733,5467,2.272727272727273,25
1734,5470,1.0357142857142858,29
1735,5471,1.9076923076923078,124
1736,5472,1.0,2
1737,5473,1.0,4
1738,5474,1.0,2
1739,5475,1.0,2
1740,5477,1.4444444444444444,13
1741,5480,1.56,39
1742,5482,1.0,8
1743,5484,1.1428571428571428,8
1744,5486,5.377358490566038,285
1745,5487,1.0,3
1746,5488,1.0,7
1747,5489,1.0909090909090908,12
1748,5490,1.1818181818181819,13
1749,5492,1.3333333333333333,4
1750,5494,2.076923076923077,81
1751,5495,3.5348837209302326,152
1752,5498,1.6226415094339623,86
1753,5500,1.380952380952381,29
1754,5501,1.59375,51
1755,5502,1.5,39
1756,5503,2.590909090909091,114
1757,5504,1.2333333333333334,37
1758,5505,3.1136363636363638,274
1759,5508,3.467741935483871,215
1760,5509,1.7222222222222223,124
1761,5510,2.3333333333333335,98
1762,5511,4.76,238
1763,5516,2.8979591836734695,142
1764,5517,1.0,2
1765,5518,1.5,12
1766,5519,1.0,4
1767,5521,1.0,6
1768,5522,1.4583333333333333,105
1769,5523,2.9876543209876543,484
1770,5524,10.35483870967742,642
1771,5525,1.7666666666666666,53
1772,5526,2.1333333333333333,64
1773,5527,1.3157894736842106,25
1774,5530,2.740740740740741,74
1775,5532,5.2444444444444445,236
1776,5533,8.466666666666667,381
1777,5536,6.90566037735849,366
1778,5537,11.127659574468085,523
1779,5538,1.736842105263158,33
1780,5539,1.8333333333333333,11
1781,5541,2.0833333333333335,100
1782,5542,1.1875,19
1783,5543,1.2,12
1784,5544,1.1666666666666667,7
1785,5545,1.375,33
1786,5548,7.8936170212765955,371
1787,5549,2.5142857142857142,88
1788,5550,3.8333333333333335,184
1789,5551,1.5263157894736843,58
1790,5552,1.0,1
1791,5553,1.3076923076923077,17
1792,5554,7.444444444444445,335
1793,5555,1.0,1
1794,5560,9.672413793103448,561
1795,5561,8.288461538461538,431
1796,5562,6.371794871794871,497
1797,5563,4.478260869565218,206
1798,5566,2.3108808290155443,446
1799,5567,2.211864406779661,261
1800,5568,3.759259259259259,203
1801,5569,6.25,300
1802,5570,3.3529411764705883,285
1803,5571,1.0,2
1804,5572,1.40625,45
1805,5573,1.5777777777777777,71
1806,5574,8.579545454545455,755
1807,5575,5.65,226
1808,5576,2.0925925925925926,113
1809,5577,1.8717948717948718,73
1810,5578,3.9698795180722892,659
1811,5579,1.816793893129771,238
1812,5580,4.474489795918367,877
1813,5583,1.864864864864865,138
1814,5584,4.292035398230088,485
1815,5585,1.0,2
1816,5587,1.0,1
1817,5590,1.0625,17
1818,5592,1.3333333333333333,4
1819,5594,1.0909090909090908,12
1820,5598,1.0,2
1821,5600,1.1818181818181819,13
1822,5604,1.0,1
1823,5605,1.0,1
1824,5609,1.0,2
1825,5614,1.25,15
1826,5615,1.0,1
1827,5618,1.2,6
1828,5620,1.0,1
1829,5624,2.0,4
1830,5626,1.0,1
1831,5627,4.5473684210526315,432
1832,5628,3.0,3
1833,5629,4.146341463414634,170
1834,5630,1.25,5
1835,5631,1.0,1
1836,5634,1.2352941176470589,21
1837,5643,1.0,5
1838,5644,1.0,6
1839,5646,1.5,3
1840,5647,1.0,1
1841,5649,1.0625,17
1842,5650,1.0,2
1843,5651,1.6666666666666667,30
1844,5653,2.0,2
1845,5654,1.0,5
1846,5656,3.69811320754717,588
1847,5657,9.311475409836065,1136
