,route_id_weekday,18~19_ride_route_id_weekday_mean,18~19_ride_route_id_weekday_sum
25087,송정33_4613_2,9.714285714285714,68
25088,송정33_4613_3,8.428571428571429,59
25089,송정33_4613_4,11.142857142857142,78
25090,송정33_4613_5,6.714285714285714,47
25091,송정33_4613_6,5.4,27
25092,송정33_4614_0,2.2857142857142856,16
25093,송정33_4614_1,2.7142857142857144,19
25094,송정33_4614_2,1.3333333333333333,4
25095,송정33_4614_3,3.2,16
25096,송정33_4614_4,2.857142857142857,20
25097,송정33_4614_5,1.3333333333333333,4
25098,송정33_4614_6,1.0,3
25099,송정33_4615_0,3.7142857142857144,26
25100,송정33_4615_1,3.142857142857143,22
25101,송정33_4615_2,3.4,17
25102,송정33_4615_3,5.142857142857143,36
25103,송정33_4615_4,6.428571428571429,45
25104,송정33_4615_5,2.2857142857142856,16
25105,송정33_4615_6,1.6,8
25106,송정33_4617_0,1.5,9
25107,송정33_4617_1,3.0,21
25108,송정33_4617_2,1.8333333333333333,11
25109,송정33_4617_3,4.333333333333333,26
25110,송정33_4617_4,4.0,28
25111,송정33_4617_5,1.5714285714285714,11
25112,송정33_4617_6,2.0,12
25113,송정33_4620_0,1.4,7
25114,송정33_4620_1,2.0,12
25115,송정33_4620_2,1.5,3
25116,송정33_4620_3,1.8333333333333333,11
25117,송정33_4620_4,1.8333333333333333,11
25118,송정33_4620_5,1.1666666666666667,7
25119,송정33_4620_6,1.0,2
25120,송정33_4621_0,3.6666666666666665,22
25121,송정33_4621_1,3.0,21
25122,송정33_4621_2,4.0,28
25123,송정33_4621_3,3.5714285714285716,25
25124,송정33_4621_4,5.285714285714286,37
25125,송정33_4621_5,2.857142857142857,20
25126,송정33_4621_6,1.5,9
25127,송정33_4622_0,11.285714285714286,79
25128,송정33_4622_1,10.857142857142858,76
25129,송정33_4622_2,9.285714285714286,65
25130,송정33_4622_3,11.428571428571429,80
25131,송정33_4622_4,10.714285714285714,75
25132,송정33_4622_5,4.5,27
25133,송정33_4622_6,3.3333333333333335,20
25134,송정33_4623_0,6.0,42
25135,송정33_4623_1,8.571428571428571,60
25136,송정33_4623_2,9.0,63
25137,송정33_4623_3,7.0,49
25138,송정33_4623_4,9.714285714285714,68
25139,송정33_4623_5,5.833333333333333,35
25140,송정33_4623_6,3.2,16
25141,송정33_4624_0,1.0,2
25142,송정33_4624_1,1.0,2
25143,송정33_4624_2,1.0,1
25144,송정33_4624_3,1.0,1
25145,송정33_4624_4,1.0,2
25146,송정33_4624_5,1.0,1
25147,송정33_4625_0,1.0,1
25148,송정33_4625_1,1.5,3
25149,송정33_4625_2,1.2,6
25150,송정33_4625_3,1.0,4
25151,송정33_4625_4,1.0,1
25152,송정33_4625_5,1.0,2
25153,송정33_4629_0,4.0,28
25154,송정33_4629_1,2.7142857142857144,19
25155,송정33_4629_2,3.857142857142857,27
25156,송정33_4629_3,3.4285714285714284,24
25157,송정33_4629_4,4.142857142857143,29
25158,송정33_4629_5,1.0,3
25159,송정33_4629_6,1.25,5
25160,송정33_4638_0,1.3333333333333333,4
25161,송정33_4638_1,1.4,7
25162,송정33_4638_2,1.3333333333333333,4
25163,송정33_4638_3,1.0,2
25164,송정33_4638_4,2.0,12
25165,송정33_4638_5,1.0,1
25166,송정33_4638_6,1.0,2
25167,송정33_4639_0,2.142857142857143,15
25168,송정33_4639_1,1.8571428571428572,13
25169,송정33_4639_2,2.6,13
25170,송정33_4639_3,2.142857142857143,15
25171,송정33_4639_4,2.0,10
25172,송정33_4639_5,1.0,1
25173,송정33_4644_0,2.8,14
25174,송정33_4644_1,1.8333333333333333,11
25175,송정33_4644_2,2.0,8
25176,송정33_4644_3,2.142857142857143,15
25177,송정33_4644_4,1.3333333333333333,8
25178,송정33_4644_5,1.3333333333333333,4
25179,송정33_4644_6,2.0,2
25180,송정33_4645_0,2.4285714285714284,17
25181,송정33_4645_1,2.2857142857142856,16
25182,송정33_4645_2,1.3333333333333333,8
25183,송정33_4645_3,2.142857142857143,15
25184,송정33_4645_4,2.2857142857142856,16
25185,송정33_4645_5,2.0,2
25186,송정33_4646_0,1.0,1
25187,송정33_4646_1,1.0,1
25188,송정33_4646_2,1.0,2
25189,송정33_4646_4,1.0,3
25190,송정33_4646_5,2.0,2
25191,송정33_4646_6,1.0,1
25192,송정33_4647_0,1.6,8
25193,송정33_4647_1,1.0,3
25194,송정33_4647_2,1.5,6
25195,송정33_4647_3,1.25,5
25196,송정33_4647_4,1.2,6
25197,송정33_4647_5,1.0,2
25198,송정33_4648_1,1.0,2
25199,송정33_4670_0,3.7142857142857144,26
25200,송정33_4670_1,2.2857142857142856,16
25201,송정33_4670_2,2.8333333333333335,17
25202,송정33_4670_3,2.8,14
25203,송정33_4670_4,5.142857142857143,36
25204,송정33_4670_5,1.5714285714285714,11
25205,송정33_4670_6,2.2,11
25206,송정33_4671_0,2.2,11
25207,송정33_4671_1,1.0,3
25208,송정33_4671_2,1.0,3
25209,송정33_4671_3,1.5,6
25210,송정33_4671_4,2.0,12
25211,송정33_4671_5,1.0,3
25212,송정33_4671_6,1.0,2
25213,송정33_5005_0,1.0,1
25214,송정33_5005_2,1.0,1
25215,송정33_5005_3,1.0,3
25216,송정33_5005_4,1.0,3
25217,송정33_5005_5,1.0,1
25218,송정33_5005_6,1.0,1
25219,송정33_5006_1,1.0,1
25220,송정33_5006_3,1.0,1
25221,송정33_5006_4,1.0,1
25222,송정33_5008_0,4.0,28
25223,송정33_5008_1,3.857142857142857,27
25224,송정33_5008_2,5.857142857142857,41
25225,송정33_5008_3,4.142857142857143,29
25226,송정33_5008_4,5.0,35
25227,송정33_5008_5,2.3333333333333335,14
25228,송정33_5008_6,1.75,7
25229,송정33_5149_0,4.142857142857143,29
25230,송정33_5149_1,2.4285714285714284,17
25231,송정33_5149_2,3.5,21
25232,송정33_5149_3,4.857142857142857,34
25233,송정33_5149_4,5.857142857142857,41
25234,송정33_5149_5,3.0,18
25235,송정33_5149_6,2.3333333333333335,14
25236,송정33_5153_1,1.0,1
25237,송정33_5158_0,1.0,1
25238,송정33_5158_1,1.0,2
25239,송정33_5158_6,1.0,1
25240,송정33_5159_0,11.142857142857142,78
25241,송정33_5159_1,8.714285714285714,61
25242,송정33_5159_2,9.428571428571429,66
25243,송정33_5159_3,7.857142857142857,55
25244,송정33_5159_4,14.571428571428571,102
25245,송정33_5159_5,11.0,77
25246,송정33_5159_6,14.333333333333334,86
25247,송정33_5164_0,1.0,3
25248,송정33_5164_1,1.0,2
25249,송정33_5164_2,2.25,9
25250,송정33_5164_3,1.5,3
25251,송정33_5164_4,2.0,8
25252,송정33_5164_5,1.25,5
25253,송정33_5164_6,1.5,3
25254,송정33_5166_0,4.285714285714286,30
25255,송정33_5166_1,5.857142857142857,41
25256,송정33_5166_2,5.428571428571429,38
25257,송정33_5166_3,6.571428571428571,46
25258,송정33_5166_4,5.571428571428571,39
25259,송정33_5166_5,2.857142857142857,20
25260,송정33_5166_6,2.1666666666666665,13
25261,송정33_5206_0,1.0,1
25262,송정33_5206_2,1.0,1
25263,송정33_5206_4,2.0,2
25264,송정33_5207_0,2.0,4
25265,송정33_5207_1,1.5,3
25266,송정33_5207_2,3.0,3
25267,송정33_5207_3,1.0,2
25268,송정33_5207_4,2.0,4
25269,송정33_5207_5,1.5,3
25270,송정33_5208_0,1.3333333333333333,4
25271,송정33_5208_1,1.6666666666666667,5
25272,송정33_5208_2,1.0,2
25273,송정33_5208_3,1.8333333333333333,11
25274,송정33_5208_4,2.2,11
25275,송정33_5208_5,1.0,2
25276,송정33_5208_6,1.5,3
25277,송정33_5209_0,1.5,3
25278,송정33_5209_2,1.0,3
25279,송정33_5209_3,1.0,1
25280,송정33_5209_4,2.0,2
25281,송정33_5209_5,1.0,2
25282,송정33_5209_6,1.0,2
25283,송정33_5214_0,1.0,4
25284,송정33_5214_1,1.0,3
25285,송정33_5214_2,2.2,11
25286,송정33_5214_3,1.6666666666666667,5
25287,송정33_5214_4,1.0,3
25288,송정33_5214_5,1.5,3
25289,송정33_5217_0,5.857142857142857,41
25290,송정33_5217_1,6.857142857142857,48
25291,송정33_5217_2,7.0,49
25292,송정33_5217_3,5.857142857142857,41
25293,송정33_5217_4,7.571428571428571,53
25294,송정33_5217_5,3.2,16
25295,송정33_5217_6,2.75,11
25296,송정33_5254_0,1.5,6
25297,송정33_5254_1,1.3333333333333333,4
25298,송정33_5254_2,1.5,6
25299,송정33_5254_3,1.0,1
25300,송정33_5254_5,2.0,2
25301,송정33_5257_0,2.0,12
25302,송정33_5257_1,2.5,15
25303,송정33_5257_2,1.3333333333333333,8
25304,송정33_5257_3,1.0,4
25305,송정33_5257_4,2.8,14
25306,송정33_5257_5,2.5,5
25307,송정33_5257_6,1.0,1
25308,송정33_5260_0,1.3333333333333333,4
25309,송정33_5260_1,2.0,4
25310,송정33_5260_2,1.0,1
25311,송정33_5260_3,1.0,2
25312,송정33_5260_4,2.0,6
25313,송정33_5260_5,1.0,2
25314,송정33_5267_0,3.2857142857142856,23
25315,송정33_5267_1,3.857142857142857,27
25316,송정33_5267_2,3.6666666666666665,22
25317,송정33_5267_3,4.5,27
25318,송정33_5267_4,4.857142857142857,34
25319,송정33_5267_5,3.25,13
25320,송정33_5267_6,1.0,1
25321,송정33_5268_0,2.0,10
25322,송정33_5268_1,2.8333333333333335,17
25323,송정33_5268_2,2.7142857142857144,19
25324,송정33_5268_3,2.5714285714285716,18
25325,송정33_5268_4,2.4285714285714284,17
25326,송정33_5268_5,1.2,6
25327,송정33_5268_6,1.75,7
25328,송정33_5269_0,2.5,15
25329,송정33_5269_1,2.6,13
25330,송정33_5269_2,2.3333333333333335,14
25331,송정33_5269_3,3.3333333333333335,20
25332,송정33_5269_4,5.571428571428571,39
25333,송정33_5269_5,3.5,21
25334,송정33_5269_6,1.6666666666666667,5
25335,송정33_5270_0,2.7142857142857144,19
25336,송정33_5270_1,2.3333333333333335,14
25337,송정33_5270_2,3.2857142857142856,23
25338,송정33_5270_3,4.571428571428571,32
25339,송정33_5270_4,6.714285714285714,47
25340,송정33_5270_5,3.4285714285714284,24
25341,송정33_5270_6,2.6666666666666665,16
25342,송정33_5273_0,9.0,63
25343,송정33_5273_1,9.142857142857142,64
25344,송정33_5273_2,9.714285714285714,68
25345,송정33_5273_3,12.428571428571429,87
25346,송정33_5273_4,9.142857142857142,64
25347,송정33_5273_5,3.2857142857142856,23
25348,송정33_5273_6,2.6,13
25349,송정33_5274_0,12.285714285714286,86
25350,송정33_5274_1,15.285714285714286,107
25351,송정33_5274_2,11.571428571428571,81
25352,송정33_5274_3,11.571428571428571,81
25353,송정33_5274_4,12.714285714285714,89
25354,송정33_5274_5,4.833333333333333,29
25355,송정33_5274_6,4.4,22
25356,송정33_5280_0,2.0,14
25357,송정33_5280_1,2.0,14
25358,송정33_5280_2,2.0,12
25359,송정33_5280_3,3.0,21
25360,송정33_5280_4,3.8333333333333335,23
25361,송정33_5280_5,3.0,18
25362,송정33_5280_6,1.0,4
25363,송정33_5281_0,1.0,2
25364,송정33_5281_1,1.5,6
25365,송정33_5281_2,1.0,2
25366,송정33_5281_3,2.0,2
25367,송정33_5281_4,1.0,3
25368,송정33_5281_5,2.0,2
25369,송정33_5281_6,1.0,2
25370,송정33_5282_0,3.1666666666666665,19
25371,송정33_5282_1,1.25,5
25372,송정33_5282_2,2.1666666666666665,13
25373,송정33_5282_3,3.3333333333333335,20
25374,송정33_5282_4,3.857142857142857,27
25375,송정33_5282_5,2.5,15
25376,송정33_5282_6,1.5,6
25377,송정33_5283_0,2.2857142857142856,16
25378,송정33_5283_1,1.4,7
25379,송정33_5283_2,2.25,9
25380,송정33_5283_3,2.5,15
25381,송정33_5283_4,1.8333333333333333,11
25382,송정33_5283_5,1.6666666666666667,5
25383,송정33_5283_6,1.0,3
25384,송정33_5298_0,3.142857142857143,22
25385,송정33_5298_1,2.857142857142857,20
25386,송정33_5298_2,3.7142857142857144,26
25387,송정33_5298_3,3.4,17
25388,송정33_5298_4,4.5,27
25389,송정33_5298_5,3.1666666666666665,19
25390,송정33_5298_6,1.3333333333333333,4
25391,송정33_5299_0,2.2,11
25392,송정33_5299_1,2.4285714285714284,17
25393,송정33_5299_2,1.25,5
25394,송정33_5299_3,1.0,4
25395,송정33_5299_4,1.6,8
25396,송정33_5299_5,2.5,10
25397,송정33_5299_6,1.75,7
25398,송정33_5322_0,10.571428571428571,74
25399,송정33_5322_1,9.571428571428571,67
25400,송정33_5322_2,6.428571428571429,45
25401,송정33_5322_3,8.571428571428571,60
25402,송정33_5322_4,9.0,63
25403,송정33_5322_5,6.0,42
25404,송정33_5322_6,2.6666666666666665,16
25405,송정33_5392_0,1.25,5
25406,송정33_5392_1,1.0,1
25407,송정33_5392_3,6.0,6
25408,송정33_5392_4,1.6666666666666667,10
25409,송정33_5392_5,1.0,1
25410,송정33_5401_0,2.0,6
25411,송정33_5401_1,1.3333333333333333,4
25412,송정33_5401_2,2.0,6
25413,송정33_5401_3,1.2,6
25414,송정33_5401_4,1.5,6
25415,송정33_5401_5,2.0,2
25416,송정33_5401_6,1.0,4
25417,송정33_5402_0,4.833333333333333,29
25418,송정33_5402_1,3.1666666666666665,19
25419,송정33_5402_2,5.285714285714286,37
25420,송정33_5402_3,3.2857142857142856,23
25421,송정33_5402_4,4.571428571428571,32
25422,송정33_5402_5,4.428571428571429,31
25423,송정33_5402_6,6.166666666666667,37
25424,송정33_5403_0,1.2,6
25425,송정33_5403_1,2.0,4
25426,송정33_5403_2,1.8,9
25427,송정33_5403_3,1.5,6
25428,송정33_5403_4,2.5,10
25429,송정33_5403_5,1.75,7
25430,송정33_5403_6,1.0,1
25431,송정33_5406_0,1.5,6
25432,송정33_5406_1,1.3333333333333333,4
25433,송정33_5406_2,1.75,7
25434,송정33_5406_3,1.8,9
25435,송정33_5406_4,3.3333333333333335,20
25436,송정33_5406_5,1.8333333333333333,11
25437,송정33_5406_6,1.3333333333333333,4
25438,송정33_5420_0,4.285714285714286,30
25439,송정33_5420_1,4.714285714285714,33
25440,송정33_5420_2,3.142857142857143,22
25441,송정33_5420_3,4.428571428571429,31
25442,송정33_5420_4,5.285714285714286,37
25443,송정33_5420_5,2.8333333333333335,17
25444,송정33_5420_6,2.1666666666666665,13
25445,송정33_5421_0,1.0,4
25446,송정33_5421_1,1.5,3
25447,송정33_5421_2,1.0,1
25448,송정33_5421_3,2.0,8
25449,송정33_5421_4,1.6666666666666667,5
25450,송정33_5421_5,1.0,2
25451,송정33_5421_6,2.0,2
25452,송정33_5422_0,1.5714285714285714,11
25453,송정33_5422_1,1.5,9
25454,송정33_5422_2,1.6,8
25455,송정33_5422_3,1.8333333333333333,11
25456,송정33_5422_4,2.4285714285714284,17
25457,송정33_5422_5,1.6666666666666667,10
25458,송정33_5422_6,1.25,5
25459,송정33_5423_3,1.0,1
25460,송정33_5423_6,1.0,1
25461,송정33_5441_0,1.6,8
25462,송정33_5441_1,2.3333333333333335,14
25463,송정33_5441_2,2.6666666666666665,16
25464,송정33_5441_3,1.4,7
25465,송정33_5441_4,3.0,15
25466,송정33_5441_5,1.3333333333333333,4
25467,송정33_5441_6,2.0,10
25468,송정33_5442_0,4.285714285714286,30
25469,송정33_5442_1,5.0,30
25470,송정33_5442_2,7.142857142857143,50
25471,송정33_5442_3,4.571428571428571,32
25472,송정33_5442_4,4.142857142857143,29
25473,송정33_5442_5,4.0,24
25474,송정33_5442_6,4.2,21
25475,송정33_5450_0,2.7142857142857144,19
25476,송정33_5450_1,2.3333333333333335,14
25477,송정33_5450_2,3.2857142857142856,23
25478,송정33_5450_3,2.5,15
25479,송정33_5450_4,3.142857142857143,22
25480,송정33_5450_5,3.5714285714285716,25
25481,송정33_5450_6,3.0,15
25482,송정33_5451_0,5.142857142857143,36
25483,송정33_5451_1,5.714285714285714,40
25484,송정33_5451_2,8.428571428571429,59
25485,송정33_5451_3,7.0,49
25486,송정33_5451_4,7.428571428571429,52
25487,송정33_5451_5,3.857142857142857,27
25488,송정33_5451_6,2.4,12
25489,송정33_5455_0,1.25,5
25490,송정33_5455_1,1.6,8
25491,송정33_5455_2,1.25,5
25492,송정33_5455_3,2.3333333333333335,14
25493,송정33_5455_4,1.0,3
25494,송정33_5455_5,2.0,2
25495,송정33_5455_6,1.0,3
25496,송정33_5456_0,2.0,14
25497,송정33_5456_1,2.7142857142857144,19
25498,송정33_5456_2,2.857142857142857,20
25499,송정33_5456_3,2.4285714285714284,17
25500,송정33_5456_4,3.3333333333333335,20
25501,송정33_5456_5,1.6666666666666667,5
25502,송정33_5522_0,1.0,2
25503,송정33_5522_1,1.25,5
25504,송정33_5522_2,1.0,2
25505,송정33_5522_3,1.3333333333333333,4
25506,송정33_5522_4,1.5,6
25507,송정33_5522_5,1.0,1
25508,송정33_5522_6,1.5,3
25509,송정33_5523_0,2.142857142857143,15
25510,송정33_5523_1,3.0,12
25511,송정33_5523_2,1.8333333333333333,11
25512,송정33_5523_3,4.166666666666667,25
25513,송정33_5523_4,3.2857142857142856,23
25514,송정33_5523_5,2.6666666666666665,16
25515,송정33_5523_6,1.0,6
25516,송정33_5560_0,9.857142857142858,69
25517,송정33_5560_1,13.571428571428571,95
25518,송정33_5560_2,11.142857142857142,78
25519,송정33_5560_3,12.428571428571429,87
25520,송정33_5560_4,14.285714285714286,100
25521,송정33_5560_5,11.428571428571429,80
25522,송정33_5560_6,5.333333333333333,32
25523,송정33_5561_0,9.142857142857142,64
25524,송정33_5561_1,9.714285714285714,68
25525,송정33_5561_2,8.571428571428571,60
25526,송정33_5561_3,9.142857142857142,64
25527,송정33_5561_4,12.571428571428571,88
25528,송정33_5561_5,7.857142857142857,55
25529,송정33_5561_6,4.666666666666667,28
25530,송정33_5566_0,1.0,5
25531,송정33_5566_1,2.0,10
25532,송정33_5566_2,2.3333333333333335,7
25533,송정33_5566_3,1.8,9
25534,송정33_5566_4,1.8571428571428572,13
25535,송정33_5566_5,2.142857142857143,15
25536,송정33_5566_6,2.5,5
25537,송정33_5567_0,3.1666666666666665,19
25538,송정33_5567_1,4.142857142857143,29
25539,송정33_5567_2,4.0,24
25540,송정33_5567_3,3.2857142857142856,23
25541,송정33_5567_4,5.666666666666667,34
25542,송정33_5567_5,2.6666666666666665,16
25543,송정33_5567_6,1.8,9
25544,송정33_5578_0,3.4285714285714284,24
25545,송정33_5578_1,3.4285714285714284,24
25546,송정33_5578_2,2.0,12
25547,송정33_5578_3,3.0,18
25548,송정33_5578_4,3.2857142857142856,23
25549,송정33_5578_5,2.857142857142857,20
25550,송정33_5578_6,2.0,8
25551,송정33_5579_0,1.0,3
25552,송정33_5579_1,1.25,5
25553,송정33_5579_2,2.5,10
25554,송정33_5579_3,1.8,9
25555,송정33_5579_4,1.5,6
25556,송정33_5579_5,1.0,1
25557,송정33_5579_6,2.0,2
25558,송정33_5580_0,3.857142857142857,27
25559,송정33_5580_1,3.6666666666666665,22
25560,송정33_5580_2,2.7142857142857144,19
25561,송정33_5580_3,3.6666666666666665,22
25562,송정33_5580_4,4.166666666666667,25
25563,송정33_5580_5,2.8,14
25564,송정33_5580_6,1.6666666666666667,5
25565,송정33_5656_0,3.2857142857142856,23
25566,송정33_5656_1,2.7142857142857144,19
25567,송정33_5656_2,4.166666666666667,25
25568,송정33_5656_3,2.857142857142857,20
25569,송정33_5656_4,5.0,35
25570,송정33_5656_5,3.1666666666666665,19
25571,송정33_5656_6,3.3333333333333335,20
25572,송정33_5657_0,3.4285714285714284,24
25573,송정33_5657_1,3.0,21
25574,송정33_5657_2,4.428571428571429,31
25575,송정33_5657_3,3.6666666666666665,22
25576,송정33_5657_4,3.857142857142857,27
25577,송정33_5657_5,2.5714285714285716,18
25578,송정33_5657_6,2.5,15
25579,송정33_5700_0,2.4285714285714284,17
25580,송정33_5700_1,4.0,28
25581,송정33_5700_2,2.5714285714285716,18
25582,송정33_5700_3,2.5714285714285716,18
25583,송정33_5700_4,3.7142857142857144,26
25584,송정33_5700_5,2.2,11
25585,송정33_5700_6,2.0,4
25586,송정33_5701_0,2.857142857142857,20
25587,송정33_5701_1,5.0,35
25588,송정33_5701_2,5.142857142857143,36
25589,송정33_5701_3,4.142857142857143,29
25590,송정33_5701_4,4.428571428571429,31
25591,송정33_5701_5,4.285714285714286,30
25592,송정33_5701_6,3.4,17
25593,송정33_5702_0,6.714285714285714,47
25594,송정33_5702_1,6.428571428571429,45
25595,송정33_5702_2,4.714285714285714,33
25596,송정33_5702_3,5.333333333333333,32
25597,송정33_5702_4,7.0,49
25598,송정33_5702_5,2.8333333333333335,17
25599,송정33_5702_6,2.4,12
25600,송정33_5703_0,2.7142857142857144,19
25601,송정33_5703_1,3.2857142857142856,23
25602,송정33_5703_2,4.0,24
25603,송정33_5703_3,3.0,21
25604,송정33_5703_4,3.857142857142857,27
25605,송정33_5703_5,2.5,10
25606,송정33_5703_6,1.6666666666666667,10
25607,송정33_5727_0,3.5714285714285716,25
25608,송정33_5727_1,4.142857142857143,29
25609,송정33_5727_2,4.666666666666667,28
25610,송정33_5727_3,4.142857142857143,29
25611,송정33_5727_4,5.285714285714286,37
25612,송정33_5727_5,3.2,16
25613,송정33_5727_6,1.5,6
25614,송정33_5728_0,2.7142857142857144,19
25615,송정33_5728_1,1.7142857142857142,12
25616,송정33_5728_2,2.1666666666666665,13
25617,송정33_5728_3,2.2,11
25618,송정33_5728_4,1.6,8
25619,송정33_5728_5,2.2,11
25620,송정33_5728_6,2.5,5
25621,송정33_5742_0,14.571428571428571,102
25622,송정33_5742_1,11.571428571428571,81
25623,송정33_5742_2,6.714285714285714,47
25624,송정33_5742_3,12.428571428571429,87
25625,송정33_5742_4,13.285714285714286,93
25626,송정33_5742_5,9.428571428571429,66
25627,송정33_5742_6,6.666666666666667,40
25628,송정33_5743_0,3.7142857142857144,26
25629,송정33_5743_1,3.4285714285714284,24
25630,송정33_5743_2,2.8333333333333335,17
25631,송정33_5743_3,4.571428571428571,32
25632,송정33_5743_4,4.857142857142857,34
25633,송정33_5743_5,4.4,22
25634,송정33_5743_6,2.8333333333333335,17
25635,송정33_5744_4,1.0,1
25636,송정33_5745_0,22.571428571428573,158
25637,송정33_5745_1,17.285714285714285,121
25638,송정33_5745_2,28.714285714285715,201
25639,송정33_5745_3,21.285714285714285,149
25640,송정33_5745_4,25.142857142857142,176
25641,송정33_5745_5,24.285714285714285,170
25642,송정33_5745_6,23.166666666666668,139
25643,송정33_5765_0,1.5714285714285714,11
25644,송정33_5765_1,2.1666666666666665,13
25645,송정33_5765_2,2.0,10
25646,송정33_5765_3,2.1666666666666665,13
25647,송정33_5765_4,1.6666666666666667,10
25648,송정33_5765_5,1.0,3
25649,송정33_5765_6,1.5,3
25650,송정33_5766_0,3.1666666666666665,19
25651,송정33_5766_1,2.7142857142857144,19
25652,송정33_5766_2,2.6,13
25653,송정33_5766_3,1.8571428571428572,13
25654,송정33_5766_4,2.2,11
25655,송정33_5766_5,1.6666666666666667,5
25656,송정33_5766_6,2.0,2
25657,송정33_5958_0,2.0,14
25658,송정33_5958_1,3.0,21
25659,송정33_5958_2,2.3333333333333335,14
25660,송정33_5958_3,3.857142857142857,27
25661,송정33_5958_4,2.2857142857142856,16
25662,송정33_5958_5,2.0,4
25663,송정33_5958_6,1.6,8
25664,송정33_5959_0,10.857142857142858,76
25665,송정33_5959_1,11.714285714285714,82
25666,송정33_5959_2,10.285714285714286,72
25667,송정33_5959_3,10.714285714285714,75
25668,송정33_5959_4,12.0,84
25669,송정33_5959_5,3.142857142857143,22
25670,송정33_5959_6,1.4,7
25671,송정33_5961_0,3.5714285714285716,25
25672,송정33_5961_1,5.0,35
25673,송정33_5961_2,3.4285714285714284,24
25674,송정33_5961_3,2.7142857142857144,19
25675,송정33_5961_4,3.142857142857143,22
25676,송정33_5961_5,1.6666666666666667,10
25677,송정33_5961_6,2.0,8
25678,송정33_5962_0,5.0,35
25679,송정33_5962_1,4.428571428571429,31
25680,송정33_5962_2,4.571428571428571,32
25681,송정33_5962_3,4.571428571428571,32
25682,송정33_5962_4,6.571428571428571,46
25683,송정33_5962_5,2.0,10
25684,송정33_5962_6,1.0,1
25685,송정33_5977_0,2.0,8
25686,송정33_5977_1,1.25,5
25687,송정33_5977_2,1.0,3
25688,송정33_5977_3,2.6,13
25689,송정33_5977_4,1.8333333333333333,11
25690,송정33_5977_5,1.2,6
25691,송정33_5977_6,2.3333333333333335,7
25692,송정33_5978_0,1.5,3
25693,송정33_5978_1,2.0,6
25694,송정33_5978_2,2.0,2
25695,송정33_5978_3,1.6666666666666667,5
25696,송정33_5978_4,1.75,7
25697,송정33_5978_5,2.0,8
25698,송정33_5978_6,1.0,1
25699,송정93_5006_0,1.0,1
25700,송정93_5006_3,1.0,1
25701,송정93_5008_1,1.0,1
25702,송정93_5008_2,2.0,4
25703,송정93_5008_3,1.0,2
25704,송정93_5008_4,1.0,1
25705,송정93_5008_5,1.0,1
25706,송정93_5153_2,1.0,1
25707,송정93_5158_2,1.0,2
25708,송정93_5159_0,1.25,5
25709,송정93_5159_1,1.5,6
25710,송정93_5159_2,1.6,8
25711,송정93_5159_3,2.0,6
25712,송정93_5159_4,1.3333333333333333,4
25713,송정93_5159_5,1.0,1
25714,송정93_5159_6,1.0,1
25715,송정93_5164_3,2.0,2
25716,송정93_5164_4,1.0,1
25717,송정93_5217_1,2.0,2
25718,송정93_5217_3,1.0,1
25719,송정93_5217_4,1.0,2
25720,송정93_5217_5,1.0,3
25721,송정93_5217_6,1.0,2
25722,송정93_5220_0,1.0,1
25723,송정93_5221_3,1.0,1
25724,송정93_5221_6,1.0,1
25725,송정93_5252_4,1.0,1
25726,송정93_5253_1,1.0,1
25727,송정93_5487_1,1.0,1
25728,송정93_5671_0,1.25,5
25729,송정93_5671_1,2.5,5
25730,송정93_5671_3,1.0,2
25731,송정93_5671_4,1.0,1
25732,송정93_5671_5,1.0,1
25733,송정93_5671_6,1.0,1
25734,송정93_5677_0,1.0,3
25735,송정93_5677_1,1.0,2
25736,송정93_5677_2,1.0,1
25737,송정93_5677_4,1.0,1
25738,송정93_5850_2,1.0,1
25739,송정93_5851_0,1.0,1
25740,송정93_5851_1,1.0,3
25741,송정93_5851_2,1.0,1
25742,송정93_5851_4,1.0,1
25743,송정96_5010_3,2.0,2
25744,송정96_5014_0,1.0,1
25745,송정96_5014_2,1.0,2
25746,송정96_5014_4,1.5,3
25747,송정96_5014_5,2.0,2
25748,송정96_5014_6,1.3333333333333333,4
25749,송정96_5015_0,1.0,1
25750,송정96_5015_1,2.0,2
25751,송정96_5015_2,2.0,6
25752,송정96_5015_3,1.5,3
25753,송정96_5015_4,1.0,3
25754,송정96_5015_5,1.0,6
25755,송정96_5017_0,1.0,1
25756,송정96_5017_3,1.0,2
25757,송정96_5017_4,1.0,1
25758,송정96_5018_0,2.5,5
25759,송정96_5018_1,2.3333333333333335,14
25760,송정96_5018_2,2.3333333333333335,7
25761,송정96_5018_3,1.6666666666666667,5
25762,송정96_5018_4,1.6,8
25763,송정96_5018_5,2.75,11
25764,송정96_5018_6,2.6666666666666665,8
25765,송정96_5026_2,1.0,1
25766,송정96_5028_3,1.0,1
25767,송정96_5028_4,1.0,1
25768,송정96_5030_1,1.0,1
25769,송정96_5030_3,1.0,1
25770,송정96_5030_4,1.0,1
25771,송정96_5030_5,1.0,1
25772,송정96_5123_1,2.0,4
25773,송정96_5123_6,1.0,1
25774,송정96_5125_0,1.0,2
25775,송정96_5125_1,1.0,1
25776,송정96_5125_3,1.0,1
25777,송정96_5125_6,1.0,2
25778,송정96_5140_6,1.0,1
25779,송정96_5142_1,1.0,1
25780,송정96_5142_4,1.0,1
25781,송정96_5142_5,1.0,1
25782,송정96_5142_6,1.0,3
