idx,target,m,s
1937,문흥18_4441,6.273593899,6581
1938,문흥18_4418,6.505097312,7019
1939,문흥18_4419,1.725589226,1025
1940,문흥18_4229,1.095744681,103
1941,문흥18_4230,8.375695733,9029
1942,문흥18_4180,2.948772679,2763
1943,문흥18_4223,1.738903394,666
1944,문흥18_4233,1.621693122,613
1945,문흥18_4244,10.4241573,11133
1946,문흥18_4240,2.103109656,1285
1947,문흥18_4550,1.602941176,872
1948,문흥18_5566,2.64004914,2149
1949,문흥18_5567,2.021367521,473
1950,문흥18_5714,5.415036045,5258
1951,문흥18_5715,2.002525253,793
1952,문흥18_4241,1.397683398,362
1953,문흥18_4247,12.01459854,13168
1954,문흥18_4427,10.12791878,9976
1955,문흥18_4428,9.14242116,8987
1956,문흥18_5524,5.08057554,3531
1957,문흥18_5887,4.150826446,2009
1958,문흥18_5303,6.275449102,6288
1959,문흥18_5304,2.643034826,2125
1960,문흥18_4338,3.386170213,3183
1961,문흥18_4339,3.101045296,2670
1962,문흥18_5523,2.062271062,1126
1963,문흥18_5311,1.533169533,624
1964,문흥18_5312,3.968217934,3496
1965,문흥18_4344,2.140136054,1573
1966,문흥18_4345,2.944444444,2279
1967,문흥18_5305,7.504416094,7647
1968,문흥18_5306,4.40839304,4307
1969,문흥18_4432,4.324435318,4212
1970,문흥18_4455,7.931428571,8328
1971,문흥18_4431,3.108888889,2798
1972,문흥18_4448,4.431654676,4312
1973,문흥18_4449,5.571715145,5555
1974,문흥18_4433,6.659615385,6926
1975,문흥18_4460,5.629889669,5613
1976,문흥18_5315,2.42003231,1498
1977,문흥18_5316,5.278769841,5321
1978,문흥18_5313,4.321232123,3928
1979,문흥18_5314,9.298550725,9624
1980,문흥18_4311,1.944444444,315
1981,문흥18_4410,4.848996832,4592
1982,문흥18_4411,18.47383178,19767
1983,문흥18_4348,4.152560084,3974
1984,문흥18_4349,3.997905759,3818
1985,문흥18_4406,23.83147114,25595
1986,문흥18_4407,8.388075314,8019
1987,문흥18_4248,9.270295203,10049
1988,문흥18_4414,2.362225097,1826
1989,문흥18_4549,1.965562914,1484
1990,문흥18_5956,1.407407407,76
1991,문흥18_5957,2.634042553,1238
1992,문흥18_5891,2.264069264,1046
1993,문흥18_5178,2.484949833,1486
1994,문흥18_5300,1.301075269,363
1995,문흥18_5878,1.155963303,126
1996,문흥18_5752,2.335025381,920
1997,문흥18_5753,7.057617188,7227
1998,문흥18_5570,3.160305344,2484
1999,문흥18_5571,1.186046512,102
2000,문흥18_5288,10.60687732,11413
2001,문흥18_5321,4.19944212,3011
2002,문흥18_4249,4.326219512,4257
2003,문흥18_4426,8.885819521,9650
2004,문흥18_5883,3.66759388,2637
2005,문흥18_4551,2.676886792,2270
2006,문흥18_4552,5.362035225,5480
2007,문흥39_1002,1.842300557,993
2008,문흥39_2176,1.836477987,876
2009,문흥39_2177,1.501901141,395
2010,문흥39_4140,1.3,117
2011,문흥39_4141,1.558441558,120
2012,문흥39_1003,2.827284105,2259
2013,문흥39_1004,3.934243176,3171
2014,문흥39_5393,2.296248383,1775
2015,문흥39_4170,2.470774092,1564
2016,문흥39_4171,6.09632572,6139
2017,문흥39_4510,1.520710059,514
2018,문흥39_4511,1.5,360
2019,문흥39_4512,2.589285714,1305
2020,문흥39_4513,2.142585551,1127
2021,문흥39_2001,5.48074922,5267
2022,문흥39_2002,3.497200448,3123
2023,문흥39_4023,1.5,204
2024,문흥39_5169,1.543554007,443
2025,문흥39_5291,1.511450382,594
2026,문흥39_1111,3.297297297,2684
2027,문흥39_1112,4.109833972,3218
2028,문흥39_1113,2.866666667,1806
2029,문흥39_1114,2.111292962,1290
2030,문흥39_2045,1.519480519,585
2031,문흥39_1007,2.790201005,2221
2032,문흥39_1008,3.325028313,2936
2033,문흥39_5765,1.405405405,156
2034,문흥39_5766,1.58028169,561
2035,문흥39_2163,1.875,1230
2036,문흥39_2164,1.54491018,774
2037,문흥39_2042,2.068027211,1520
2038,문흥39_4415,2.047457627,604
2039,문흥39_4564,3.456375839,1030
2040,문흥39_4144,2.268465909,1597
2041,문흥39_4145,1.403458213,487
2042,문흥39_4153,1.714285714,1032
2043,문흥39_4154,3.07979408,2393
2044,문흥39_4149,2.308641975,1683
2045,문흥39_4150,2.582781457,1950
2046,문흥39_4425,2.693421053,2047
2047,문흥39_4164,4.615472127,4057
2048,문흥39_4165,3.040897098,2305
2049,문흥39_5294,3.423261391,2855
2050,문흥39_5295,1.859621451,1179
2051,문흥39_5298,2.553314121,1772
2052,문흥39_5299,2.328431373,1425
2053,문흥39_4174,1.697345133,959
2054,문흥39_4175,3.388473853,3175
2055,문흥39_4180,2.222591362,1338
2056,문흥39_4223,1.128440367,123
2057,문흥39_4234,1.166666667,56
2058,문흥39_4235,6.737430168,6030
2059,문흥39_4236,1.224637681,169
2060,문흥39_4237,9.154291225,9493
2061,문흥39_4244,8.542521994,8739
2062,문흥39_2058,1.67184466,861
2063,문흥39_2050,2.692401961,2197
2064,문흥39_2059,2.094720497,1349
2065,문흥39_1010,1.766726944,977
2066,문흥39_4421,1.800632911,1138
2067,문흥39_4566,2.406810036,1343
2068,문흥39_5704,4.396551724,4080
2069,문흥39_5706,2.654442877,1882
2070,문흥39_5707,5.310378274,5475
2071,문흥39_5700,2,1148
2072,문흥39_5701,2.304843305,1618
2073,문흥39_5708,2.667130919,1915
2074,문흥39_5709,4.615039282,4112
2075,문흥39_5702,2.318181818,1275
2076,문흥39_5703,6.574923547,6450
2077,문흥39_5303,3.713261649,3108
2078,문흥39_5304,3.039944904,2207
2079,문흥39_2274,3.520737327,3056
2080,문흥39_2276,3.557997558,2914
2081,문흥39_2165,3.556274256,2749
2082,문흥39_2166,2.779527559,2118
2083,문흥39_1126,2.527863777,1633
2084,문흥39_1127,5.943796394,5605
2085,문흥39_2197,3.931523022,3330
2086,문흥39_2198,2.073573574,1381
2087,문흥39_5442,2.977027027,2203
2088,문흥39_4311,1.12,112
2089,문흥39_5751,2.670190275,1263
2090,문흥39_5410,1.579918033,771
2091,문흥39_5417,2.960369881,2241
2092,문흥39_5454,2.608472401,2032
2093,문흥39_2326,1.327160494,430
2094,문흥39_2327,1.375451264,381
2095,문흥39_5178,1.428571429,390
2096,문흥39_5300,1.235555556,278
2097,문흥39_2283,1.952526799,1275
2098,문흥39_2284,2.479192938,1966
2099,문흥53_4200,1.5625,150
2100,문흥53_2001,3.966101695,468
2101,문흥53_2002,7.066160521,6515
2102,문흥53_2003,1.083333333,39
2103,문흥53_2004,2.831280788,2299
2104,문흥53_4228,2.953929539,2180
2105,문흥53_4441,1.661702128,781
2106,문흥53_4443,1.949392713,963
2107,문흥53_4230,4.168997669,3577
2108,문흥53_4233,1.361940299,365
2109,문흥53_4238,4.831437435,4672
2110,문흥53_4240,1.351535836,396
2111,문흥53_4368,2.826086957,1950
2112,문흥53_4369,2.668965517,1935
2113,문흥53_4201,2.15408805,685
2114,문흥53_4373,2.442278861,1629
2115,문흥53_4374,1.469437653,601
2116,문흥53_4207,4.892325315,4271
2117,문흥53_4208,1.625,299
2118,문흥53_4209,2.495590829,1415
2119,문흥53_4364,1.37254902,280
2120,문흥53_4365,4.471794872,3488
2121,문흥53_4366,1.034883721,89
2122,문흥53_4367,4.181606519,3592
2123,문흥53_4212,4.016835017,3579
2124,문흥53_4213,2.518315018,1375
2125,문흥53_4461,4.270833333,3075
2126,문흥53_4462,2.65448505,1598
2127,문흥80_4560,2.565743945,1483
2128,문흥80_4561,2.19047619,874
2129,문흥80_1122,3.369369369,2244
2130,문흥80_1111,1.752380952,736
2131,문흥80_4379,1.278195489,340
2132,문흥80_4380,1.663934426,812
2133,문흥80_4564,5.317596567,1239
2134,문흥80_1020,1.613995485,715
2135,문흥80_1021,1.45923913,537
2136,문흥80_4425,1.28742515,215
2137,문흥80_4416,1.564417178,510
2138,문흥80_4417,2.410881801,1285
2139,문흥80_1052,2.10612855,1409
2140,문흥80_1053,1.594936709,756
2141,문흥80_4242,3.168674699,2104
2142,문흥80_4243,1.1,22
2143,문흥80_1042,2.419254658,1558
2144,문흥80_1130,1.25,100
2145,문흥80_4235,2.477346278,1531
2146,문흥80_4237,3.223030303,2659
2147,문흥80_4245,1,34
2148,문흥80_4246,4.370731707,3584
2149,문흥80_4240,1.420454545,375
2150,문흥80_1054,1.83518931,824
2151,문흥80_1055,1.795761079,932
2152,문흥80_1057,1.679764244,855
2153,문흥80_4553,1.57027027,581
2154,문흥80_4554,2.104651163,1448
2155,문흥80_1026,1.642447419,859
2156,문흥80_1027,1.355932203,400
2157,문흥80_1017,2.223974763,1410
2158,문흥80_1018,3.329624478,2394
2159,문흥80_1049,1.230769231,64
2160,문흥80_1050,1.333333333,208
2161,문흥80_4566,1.985330073,812
2162,문흥80_4422,1.130434783,156
2163,문흥80_4358,1.329113924,105
2164,문흥80_4359,2.12,1166
2165,문흥80_4362,1.244897959,183
2166,문흥80_4363,1.06,106
2167,문흥80_4410,1.631284916,584
2168,문흥80_4411,1.868041237,906
2169,문흥80_4408,1.962671906,999
2170,문흥80_4409,1.863207547,790
2171,문흥80_1132,1.100719424,153
2172,문흥80_1135,1.401515152,185
2173,문흥80_4556,1.263157895,312
2174,문흥80_4557,1.653846154,731
2175,문흥80_4567,1.455040872,534
2176,문흥80_4568,1.372881356,324
2177,봉선27_4434,4.657024793,4508
2178,봉선27_4435,4.872057318,4760
2179,봉선27_5393,6.624007937,6677
2180,봉선27_5394,1.165898618,253
2181,봉선27_4541,2.388157895,1815
2182,봉선27_4446,1.660569106,817
2183,봉선27_4447,1.8101983,639
2184,봉선27_4562,2.762690355,2177
2185,봉선27_4563,3.246651786,2909
2186,봉선27_4602,2.695495495,1496
2187,봉선27_3207,3.23908046,2818
2188,봉선27_3208,5.69047619,5975
2189,봉선27_1141,2.674271229,2110
2190,봉선27_1142,3.762260128,3529
2191,봉선27_3114,6.317382813,6469
2192,봉선27_3115,1.285,257
2193,봉선27_3206,3.221153846,2680
2194,봉선27_3280,3.757291667,3607
2195,봉선27_4159,3.070930233,2641
2196,봉선27_4160,8.607355865,8659
2197,봉선27_4161,2.387608069,1657
2198,봉선27_4162,3.878822197,3425
2199,봉선27_4151,2.590532544,2189
2200,봉선27_4152,8.578894472,8536
2201,봉선27_4163,3.743975904,3729
2202,봉선27_4188,10.93804453,11299
2203,봉선27_1020,2.811704835,2210
2204,봉선27_1021,2.434278351,1889
2205,봉선27_4416,4.615806806,4205
2206,봉선27_4417,12.8769685,13083
2207,봉선27_5429,3.431289641,1623
2208,봉선27_5430,3.533333333,2703
2209,봉선27_4441,5.427244582,5259
2210,봉선27_5170,1.730232558,744
2211,봉선27_5171,1.268292683,104
2212,봉선27_5433,4.610446137,4237
2213,봉선27_5434,2.887931034,1675
2214,봉선27_1056,2.744680851,2322
2215,봉선27_1057,4.02062975,3703
2216,봉선27_5172,6.859693878,5378
2217,봉선27_5173,3.199646643,1811
2218,봉선27_5435,1.171945701,259
2219,봉선27_5436,4.800910125,4220
2220,봉선27_5437,4.196648045,3756
2221,봉선27_5438,1.85130719,1133
2222,봉선27_5583,1.857881137,719
2223,봉선27_5584,6.059745348,6187
2224,봉선27_3254,4.875745527,4905
2225,봉선27_3255,1.628169014,578
2226,봉선27_3214,3.693794507,3631
2227,봉선27_3123,1.255208333,241
2228,봉선27_3124,2.459972863,1813
2229,봉선27_3125,5.777459408,6049
2230,봉선27_3126,1.640186916,702
2231,봉선27_4550,1.666666667,845
2232,봉선27_4553,13.14437984,13565
2233,봉선27_4554,8.592628516,8859
2234,봉선27_5176,1.286407767,265
2235,봉선27_5177,1.46124031,377
2236,봉선27_1026,3.375,3024
2237,봉선27_1027,2.369346734,1886
2238,봉선27_4039,4.816526611,3439
2239,봉선27_4040,1.302325581,56
2240,봉선27_5439,2.224056604,943
2241,봉선27_5440,3.701844262,3613
2242,봉선27_1017,6.554121152,6600
2243,봉선27_1018,10.40792079,10512
2244,봉선27_4157,2.122278057,1267
2245,봉선27_4158,5.954746137,5395
2246,봉선27_4338,2.787234043,2227
2247,봉선27_4339,3.183529412,2706
2248,봉선27_5189,3.353009259,2897
2249,봉선27_5190,1.555214724,507
2250,봉선27_3080,5.49049049,5485
2251,봉선27_3081,2.137283237,1479
2252,봉선27_3078,5.054192229,4943
2253,봉선27_3079,1.986132512,1289
2254,봉선27_4344,2.063122924,1242
2255,봉선27_4345,2.331707317,1434
2256,봉선27_1684,4.449126413,4329
2257,봉선27_1682,2.276527331,1416
2258,봉선27_4432,3.789473684,3384
2259,봉선27_4455,6.98998999,6983
2260,봉선27_4431,3.139902676,2581
2261,봉선27_4448,3.670250896,3072
2262,봉선27_4449,4.392418033,4287
2263,봉선27_4456,2.28553137,1785
2264,봉선27_4457,7.216326531,7072
2265,봉선27_4458,4.022556391,3745
2266,봉선27_4459,6.087737844,5759
2267,봉선27_5404,1.275862069,37
2268,봉선27_5405,2.028795812,775
2269,봉선27_5198,1.785478548,541
2270,봉선27_5199,2.863270777,2136
2271,봉선27_4348,3.842511013,3489
2272,봉선27_4349,3.064699205,2700
2273,봉선27_5443,4.486924035,3603
2274,봉선27_4125,1.620967742,201
2275,봉선27_5425,2.982116244,2001
2276,봉선27_1047,4.683944374,3705
2277,봉선27_1048,2.083333333,50
2278,봉선27_1148,14.0663667,12505
2279,봉선27_1183,3.497545008,2137
2280,봉선27_3217,3.33141542,2895
2281,봉선27_3218,3.766277129,2256
2282,봉선27_4549,1.753012048,873
2283,봉선27_5415,1.582051282,617
2284,봉선27_5416,3.764218009,3177
2285,봉선27_5447,2.435835351,1006
2286,봉선27_5448,4.340522134,3824
2287,봉선27_4117,2.114919355,1049
2288,봉선27_5422,2.113772455,706
2289,봉선27_5423,5.40354536,5182
2290,봉선27_4166,3.657687991,3259
2291,봉선27_4167,7.173155738,7001
2292,봉선27_4556,4.924742268,4777
2293,봉선27_4557,2.973451327,2688
2294,봉선27_4569,2.717948718,2332
2295,봉선27_4570,3.589627959,3184
2296,봉선27_4128,3.643717728,2117
2297,봉선27_4551,3.240318907,2845
2298,봉선27_4552,4.939583333,4742
2299,봉선37_4444,1.830258303,992
2300,봉선37_4445,1.225296443,310
2301,봉선37_5252,2.643617021,1988
2302,봉선37_5253,1.222929936,192
2303,봉선37_5271,4.073068894,3902
2304,봉선37_5272,3.076036866,2670
2305,봉선37_4140,1.710691824,272
2306,봉선37_4141,1.79389313,235
2307,봉선37_4437,2.209700428,1549
2308,봉선37_4438,2.212338594,1542
2309,봉선37_4510,2.317721519,1831
2310,봉선37_4511,1.922155689,963
2311,봉선37_5218,5.953488372,5888
2312,봉선37_5219,2.357024793,1426
2313,봉선37_5658,1.828703704,790
2314,봉선37_5659,1.569264069,725
2315,봉선37_2003,3.03045067,2488
2316,봉선37_2004,3.072330654,2676
2317,봉선37_5169,1.753653445,840
2318,봉선37_5291,1.683363148,941
2319,봉선37_5292,3.457463884,2154
2320,봉선37_5293,2.9921875,2298
2321,봉선37_1141,3.659804984,3378
2322,봉선37_1142,2.007692308,1305
2323,봉선37_3114,5.952054795,6083
2324,봉선37_3115,2.030434783,1401
2325,봉선37_1083,1.629844961,841
2326,봉선37_2045,1.828371278,1044
2327,봉선37_5317,4.909638554,4890
2328,봉선37_5318,5.024390244,4738
2329,봉선37_4518,1.720547945,628
2330,봉선37_4519,1.390163934,424
2331,봉선37_1115,5.195842451,4749
2332,봉선37_1116,5.081201335,4568
2333,봉선37_2163,2.283916084,1633
2334,봉선37_2164,1.848664688,1246
2335,봉선37_2042,2.425407925,2081
2336,봉선37_1041,4.82038835,3972
2337,봉선37_1044,5.381294964,4488
2338,봉선37_4142,2.047904192,342
2339,봉선37_4143,2.325088339,658
2340,봉선37_5225,4.287804878,1758
2341,봉선37_1117,6.012232416,5898
2342,봉선37_1118,4.723186925,4624
2343,봉선37_4153,2.364885496,1549
2344,봉선37_4154,4.601830664,4022
2345,봉선37_4149,3.46112886,3250
2346,봉선37_4150,10.02592223,10056
2347,봉선37_4429,2.88277512,2410
2348,봉선37_4430,3.816326531,1870
2349,봉선37_3118,2.478672986,1569
2350,봉선37_3119,12.79981025,13491
2351,봉선37_3106,1.800796813,904
2352,봉선37_3107,8.678095238,9112
2353,봉선37_5294,5.795407098,5552
2354,봉선37_5295,3.833902162,3370
2355,봉선37_5296,3.073800738,2499
2356,봉선37_5298,2.961690885,2242
2357,봉선37_3084,1.933219178,1129
2358,봉선37_3085,3.089264174,2561
2359,봉선37_5236,8.916747338,9211
2360,봉선37_3254,4.700617284,4569
2361,봉선37_3255,2.598507463,1741
2362,봉선37_3129,5.352316602,5545
2363,봉선37_3130,2.105769231,1533
2364,봉선37_3125,8.618334892,9213
2365,봉선37_3126,2.023529412,1376
2366,봉선37_2058,1.783050847,1052
2367,봉선37_2050,3.995762712,3772
2368,봉선37_2059,2.265306122,1665
2369,봉선37_5240,1.884615385,735
2370,봉선37_5242,6.787234043,7018
2371,봉선37_5243,1.137931034,66
2372,봉선37_5245,1.41337386,465
2373,봉선37_5246,3.11257485,2599
2374,봉선37_5247,2.647632312,1901
2375,봉선37_5248,4.832507433,4876
2376,봉선37_3088,3.895474138,3615
2377,봉선37_3089,1.39295393,514
2378,봉선37_5250,2.068292683,424
2379,봉선37_5249,1.796954315,354
2380,봉선37_5256,1.25862069,365
2381,봉선37_4523,1.54969574,764
2382,봉선37_5303,5.523255814,5225
2383,봉선37_5304,3.46875,2886
2384,봉선37_2276,6.540913921,6155
2385,봉선37_2275,9.141,9141
2386,봉선37_2167,7.293721973,6506
2387,봉선37_2168,3.807598039,3107
2388,봉선37_5309,6.546085233,6605
2389,봉선37_5310,5.495155039,5671
2390,봉선37_5258,2.619453925,1535
2391,봉선37_5259,1.830188679,679
2392,봉선37_1683,2.159733777,1298
2393,봉선37_1684,5.364,5364
2394,봉선37_1681,1.433649289,605
2395,봉선37_1682,2.098314607,1494
2396,봉선37_1680,2.021416804,1227
2397,봉선37_5280,1.974320242,1307
2398,봉선37_5281,1.513452915,675
2399,봉선37_5282,1.576427256,856
2400,봉선37_5283,3.151515152,2704
2401,봉선37_5315,3.736111111,3497
2402,봉선37_5316,3.548076923,3321
2403,봉선37_5313,4.540816327,4450
2404,봉선37_5314,4.475257732,4341
2405,봉선37_1088,1.668831169,257
2406,봉선37_1146,4.212486309,3846
2407,봉선37_1147,5.554712893,5127
2408,봉선37_1045,2.768860353,1725
2409,봉선37_1046,1.926948052,1187
2410,봉선37_1128,4.307607497,3907
2411,봉선37_1129,3.917620137,3424
2412,봉선37_5261,6.752752753,6746
2413,봉선37_5262,3.17839196,2530
2414,봉선37_4450,1.884758364,1014
2415,봉선37_1090,1.958158996,936
2416,봉선37_5263,1.233766234,285
2417,봉선37_5264,2.424954792,1341
2418,봉선37_1685,3.367320261,2576
2419,봉선37_1686,1.375,22
2420,봉선37_1175,1.055555556,19
2421,봉선37_5178,1.534313725,626
2422,봉선37_5300,1.787401575,681
2423,봉선37_5301,2.244094488,1710
2424,봉선37_5302,2.788915094,2365
2425,봉선37_1153,1.614224138,749
2426,봉선37_3082,1.900195695,971
2427,봉선37_5265,22.71399799,22555
2428,봉선37_2283,2.18625,1749
2429,봉선37_2284,4.17001056,3949
2430,봉선76_1094,1.098039216,56
2431,봉선76_3344,1.314049587,318
2432,봉선76_3345,2.642611684,1538
2433,봉선76_3117,1.117647059,133
2434,봉선76_3292,1.176470588,60
2435,봉선76_3285,1.179487179,138
2436,봉선76_3286,1.831702544,936
2437,봉선76_3118,1.042016807,124
2438,봉선76_3119,1.902702703,704
2439,봉선76_3107,1.208791209,220
2440,봉선76_3120,1.431372549,438
2441,봉선76_3108,1.366834171,272
2442,봉선76_3109,1.839378238,355
2443,봉선76_3125,1.330645161,165
2444,봉선76_3126,1.637770898,529
2445,봉선76_3128,1.291970803,177
2446,봉선76_1155,1.072916667,103
2447,봉선76_3155,1.142857143,72
2448,봉선76_3263,1.048192771,87
2449,봉선76_3278,1.291079812,275
2450,봉선76_3275,1.993644068,941
2451,봉선76_3283,1.191176471,81
2452,봉선76_3284,1.164556962,184
2453,봉선76_3080,1.263736264,115
2454,봉선76_3078,1.433333333,86
2455,봉선76_3079,1.196581197,140
2456,봉선76_1100,1.096385542,91
2457,봉선76_3131,1.191489362,56
2458,봉선76_3132,1.494382022,399
2459,봉선76_3168,1.0625,51
2460,봉선76_3341,1.975308642,320
2461,봉선76_3266,1.073170732,44
2462,봉선76_3267,1.217391304,140
2463,봉선76_3135,1.184210526,45
2464,봉선76_3136,1.983838384,982
2465,봉선76_1098,1.238095238,78
2466,봉선76_1099,1.354330709,172
2467,봉선76_3279,1.807407407,732
2468,봉선76_3252,1.191011236,106
2469,봉선76_3253,1.166666667,91
2470,봉선76_3260,1.339622642,142
2471,봉선76_3261,1.298507463,261
2472,봉선76_1163,1.22,122
2473,봉선76_1164,1.333333333,104
2474,봉선76_1153,1.085714286,38
2475,봉선76_1167,1.171052632,89
2476,봉선76_1168,1.133333333,34
2477,봉선76_3287,1.759312321,614
2478,봉선76_3288,2.59223301,267
2479,상무62_2063,1.625899281,226
2480,상무62_5289,1.108108108,82
2481,상무62_5274,1.611538462,419
2482,상무62_5218,1.708154506,796
2483,상무62_5220,1.2109375,155
2484,상무62_2131,1.25,110
2485,상무62_2213,1.48951049,426
2486,상무62_4144,1.913580247,775
2487,상무62_4154,1.508833922,427
2488,상무62_2064,1.551401869,332
2489,상무62_5294,1.997354497,755
2490,상무62_5567,1.090909091,60
2491,상무62_2224,1.465789474,557
2492,상무62_2227,1.3,273
2493,상무62_2229,1.624505929,411
2494,상무62_2068,1.417840376,302
2495,상무62_5246,1.566929134,398
2496,상무62_5248,1.460759494,577
2497,상무62_5254,1.442982456,329
2498,상무62_5209,1.20952381,127
2499,상무62_5303,1.917012448,924
2500,상무62_5258,1.425531915,335
2501,상무62_5260,1.576811594,544
2502,상무62_5312,1.631578947,310
2503,상무62_5284,1.16,116
2504,상무62_5305,2.078804348,765
2505,상무62_5541,1.198067633,248
2506,상무62_2197,1.173469388,115
2507,상무62_5215,1.095890411,80
2508,상무62_2146,3.211428571,562
2509,상무62_5261,1.852083333,889
2510,상무62_5264,1.475728155,152
2511,상무62_5178,1.130434783,130
2512,상무62(상무역행)_2062,2.919678715,727
2513,상무62(상무역행)_2230,1.74522293,548
2514,상무62(상무역행)_5203,1.03125,33
2515,상무62(상무역행)_5273,1.791044776,840
2516,상무62(상무역행)_5219,2.232104121,1029
2517,상무62(상무역행)_5658,1.649635036,452
2518,상무62(상무역행)_5169,1.137614679,124
2519,상무62(상무역행)_5221,1.372340426,258
2520,상무62(상무역행)_4153,1.333333333,312
2521,상무62(상무역행)_4149,1.508417508,448
2522,상무62(상무역행)_2065,2.223376623,856
2523,상무62(상무역행)_5295,1.841897233,466
2524,상무62(상무역행)_5296,1.552325581,267
2525,상무62(상무역행)_5566,1.479020979,423
2526,상무62(상무역행)_2223,1.111111111,10
2527,상무62(상무역행)_2069,2.179775281,970
2528,상무62(상무역행)_2134,1.136363636,25
2529,상무62(상무역행)_5245,1.337078652,238
2530,상무62(상무역행)_5247,2.611806798,1460
2531,상무62(상무역행)_5208,1.103448276,64
2532,상무62(상무역행)_2232,1.72,559
2533,상무62(상무역행)_5304,1.399103139,312
2534,상무62(상무역행)_5522,1.270833333,122
2535,상무62(상무역행)_5166,1.23125,197
2536,상무62(상무역행)_5311,1.189944134,213
2537,상무62(상무역행)_5306,1.700787402,648
2538,상무62(상무역행)_2198,1.209677419,225
2539,상무62(상무역행)_5262,2.642978003,1562
2540,상무62(상무역행)_2326,1.388888889,200
2541,상무63_2062,1.643258427,585
2542,상무63_2063,1.60251046,383
2543,상무63_2209,1.782089552,597
2544,상무63_2230,1.856812933,804
2545,상무63_4144,1.953907816,975
2546,상무63_4145,1.804878049,888
2547,상무63_4155,1.7100271,631
2548,상무63_4204,3.167567568,2344
2549,상무63_4205,2.497737557,1656
2550,상무63_2064,1.973880597,529
2551,상무63_2065,1.632958801,872
2552,상무63_4443,1.176923077,153
2553,상무63_2215,2.208955224,888
2554,상무63_2217,2.275,1365
2555,상무63_2322,2.040540541,453
2556,상무63_2068,1.613475177,455
2557,상무63_2069,2.15070922,1213
2558,상무63_4427,2.225085911,1295
2559,상무63_4428,1.415282392,426
2560,상무63_2232,1.935599284,1082
2561,상무63_4207,2.155393053,1179
2562,상무63_4432,1.556962025,492
2563,상무63_4455,1.679358717,838
2564,상무63_4433,2.368613139,1298
2565,상무63_4460,1.243902439,255
2566,상무63_2197,1.125,144
2567,상무63_2198,1.604494382,714
2568,상무63_4211,1.470198675,222
2569,상무63_4461,2.10864745,951
2570,상무63_4462,1.15,138
2571,상무64_2062,1.928705441,1028
2572,상무64_2063,1.978388998,1007
2573,상무64_2209,1.735849057,828
2574,상무64_4434,1.373584906,364
2575,상무64_4435,3.063694268,2405
2576,상무64_2002,4.853188929,4033
2577,상무64_4446,1.109589041,81
2578,상무64_4447,1.115384615,116
2579,상무64_2003,3.272614622,2641
2580,상무64_2004,1.825342466,1066
2581,상무64_2186,1.921775899,909
2582,상무64_2270,1.360433604,502
2583,상무64_2212,1.550847458,366
2584,상무64_2328,1.738498789,718
2585,상무64_2106,1.220512821,238
2586,상무64_2064,2.163082437,1207
2587,상무64_2065,5.031545741,4785
2588,상무64_4381,1.516949153,179
2589,상무64_4597,1.919220056,689
2590,상무64_2215,2.356884058,1301
2591,상무64_2217,3.181697613,2399
2592,상무64_2225,1.444141689,530
2593,상무64_2125,1.375,11
2594,상무64_2273,2.091617934,1073
2595,상무64_2232,2.856278366,1888
2596,상무64_2233,3.518072289,584
2597,상무64_4338,2.034545455,1119
2598,상무64_4339,1.204918033,147
2599,상무64_4388,1.183962264,251
2600,상무64_2072,2.251937984,1162
2601,상무64_4353,1.324626866,355
2602,상무64_4413,1.282608696,118
2603,상무64_4584,1.391521197,558
2604,상무64_4345,1.479099678,460
2605,상무64_4398,1.99609375,1022
2606,상무64_2236,3.806372549,3106
2607,상무64_2143,1.17037037,158
2608,상무64_4402,4.715036803,4484
2609,상무64_4346,3.038509317,2446
2610,상무64_4347,1.680952381,706
2611,상무64_4351,1.359848485,359
2612,상무64_4352,2.335403727,1128
2613,상무64_4412,1.515151515,350
2614,상무64_4450,1.319298246,376
2615,상무64_2237,1.276785714,286
2616,상무64_2206,1.97275641,1231
2617,상무64_2279,2.137870855,1225
2618,석곡87_1002,1.533333333,391
2619,석곡87_1004,2.239651416,1028
2620,석곡87_4170,1.935338346,1287
2621,석곡87_4171,2.478806907,1579
2622,석곡87_3007,1.954365079,985
2623,석곡87_4217,1.204724409,306
2624,석곡87_1007,1.483568075,316
2625,석곡87_1008,2.159474672,1151
2626,석곡87_4564,2.360544218,347
2627,석곡87_4220,2.141350211,1015
2628,석곡87_1041,1.9425,777
2629,석곡87_1044,1.090909091,48
2630,석곡87_4277,1.952898551,539
2631,석곡87_4280,2.392914654,1486
2632,석곡87_4425,1.284090909,226
2633,석곡87_4164,1.587692308,516
2634,석곡87_4165,2.613569322,1772
2635,석곡87_4174,1.513381995,622
2636,석곡87_4175,1.957244656,824
2637,석곡87_4239,2.464412811,1385
2638,석곡87_4286,2.535168196,1658
2639,석곡87_1010,1.431309904,448
2640,석곡87_4566,1.733146067,617
2641,석곡87_4287,1.907172996,904
2642,석곡87_4288,1.189781022,163
2643,석곡87_4295,1.442804428,391
2644,석곡87_4303,1.498783455,616
2645,석곡87_4307,1.554487179,485
2646,석곡87_1129,1.512635379,419
2647,석곡87_1178,3.034408602,1411
2648,석곡87_4318,1.702702703,315
2649,석곡87_4320,1.434083601,446
2650,석곡87_4593,1.510204082,222
2651,선운101_5801,1.707070707,507
2652,선운101_5802,1.382075472,293
2653,선운101_5734,2.983394834,1617
