idx,target,m,s
7186,4637_4,1.875,105
7187,4446_4,1.560693642,540
7188,4447_4,1.563176895,433
7189,4464_4,1.538461538,100
7190,4045_4,1.492063492,188
7191,4344_4,1.72173913,792
7192,4598_4,1.166666667,14
7193,4094_4,4.437810945,892
7194,4580_4,2.561983471,1550
7195,4351_4,3.134057971,1730
7196,2294_4,2.812030075,748
7197,2099_4,1.148148148,31
7198,2354_4,2.38365897,1342
7199,2121_4,1.714285714,132
7200,2123_4,1.390909091,153
7201,2097_4,2.196581197,257
7202,2093_4,1,4
7203,3026_4,1.111111111,20
7204,2122_4,1,2
7205,2124_4,1.0625,17
7206,2141_4,1.2,6
7207,2148_4,1.095238095,23
7208,2098_4,1.222222222,11
7209,5889_4,2.280373832,244
7210,5885_4,2.593984962,345
7211,5572_4,2.337209302,201
7212,5573_4,1.308641975,106
7213,4140_4,1.713235294,233
7214,4141_4,1.657657658,184
7215,5953_4,2.028985507,280
7216,5291_4,1.769863014,646
7217,4142_4,2.108333333,253
7218,4143_4,2.303664921,440
7219,4153_4,2.068541301,1177
7220,4154_4,4.065703022,3094
7221,4149_4,4.144927536,4004
7222,4150_4,7.676923077,7984
7223,4156_4,1,5
7224,4227_4,1.1,33
7225,4228_4,5.194029851,1740
7226,4418_4,5.040152964,2636
7227,4419_4,4.16091954,1810
7228,4229_4,1.176470588,40
7229,4230_4,6.549865229,2430
7230,4180_4,2.915730337,1038
7231,4223_4,1.717171717,170
7232,4233_4,1.483606557,181
7233,4231_4,1.555555556,56
7234,4244_4,11.28289474,5145
7235,4240_4,1.666666667,800
7236,5715_4,2.307692308,420
7237,4241_4,1.658536585,68
7238,4247_4,6.880886427,2484
7239,5524_4,4.876033058,590
7240,5887_4,4.119266055,449
7241,4248_4,5.726244344,2531
7242,4414_4,4.56092437,2171
7243,5956_4,1.133333333,17
7244,5957_4,2.369230769,308
7245,5891_4,1.946236559,181
7246,5178_4,2.042035398,923
7247,5300_4,1.640740741,443
7248,5878_4,1.294117647,22
7249,5570_4,3.056410256,596
7250,5571_4,1.217391304,28
7251,4249_4,8.902350814,4923
7252,4426_4,6.476793249,3070
7253,5883_4,3.402439024,558
7254,5393_4,4.542207792,1399
7255,4425_4,3.244525547,2667
7256,5298_4,3.074074074,1660
7257,5299_4,1.985185185,536
7258,4234_4,1.280701754,146
7259,4235_4,4.641399417,3184
7260,4236_4,1.695945946,502
7261,4237_4,7.938534279,6716
7262,5704_4,6.752851711,1776
7263,5708_4,3.757894737,1071
7264,2166_4,2.939655172,682
7265,2326_4,1.323529412,270
7266,2327_4,1.327102804,142
7267,4199_4,1.196078431,61
7268,4200_4,1.813084112,194
7269,4443_4,2.171428571,988
7270,4238_4,6.005839416,4114
7271,4201_4,2.661971831,378
7272,4202_4,2.839285714,159
7273,4207_4,5.691642651,1975
7274,4208_4,2.808510638,264
7275,4209_4,8.215151515,2711
7276,4364_4,1.608843537,473
7277,4365_4,4.531305903,2533
7278,4366_4,1.356321839,236
7279,4367_4,5.603448276,3575
7280,4212_4,6.438461538,1674
7281,4213_4,3.739130435,774
7282,4461_4,5.97260274,3488
7283,4462_4,3.023041475,1312
7284,4560_4,3.596456693,1827
7285,4561_4,5.421875,2429
7286,1020_4,2.21875,994
7287,1021_4,2.533333333,1292
7288,4242_4,3.7,333
7289,4245_4,1,12
7290,4246_4,4.888888889,572
7291,1026_4,4.176400477,3504
7292,1027_4,2.933680104,2256
7293,4422_4,1.235294118,105
7294,4358_4,1.375,22
7295,4359_4,2.175,174
7296,4363_4,1.117647059,19
7297,1132_4,1.043478261,24
7298,4567_4,1.77173913,326
7299,4568_4,1.476923077,192
7300,5394_4,1.266666667,57
7301,4562_4,2.937046005,1213
7302,4563_4,2.722084367,1097
7303,4602_4,3.035714286,255
7304,3207_4,5.88597973,6969
7305,3208_4,4.927911275,5332
7306,3114_4,5.857142857,3157
7307,3115_4,1.766519824,401
7308,4163_4,4.441767068,2212
7309,4188_4,7.023904382,3526
7310,5429_4,2.748251748,393
7311,5430_4,3.052910053,577
7312,5433_4,3.489878543,862
7313,5434_4,2.735135135,506
7314,5437_4,3.130597015,839
7315,5438_4,1.910931174,472
7316,5583_4,2.023255814,348
7317,5584_4,4.307189542,1318
7318,3254_4,4.284629981,2258
7319,3255_4,2.181818182,528
7320,3123_4,1.206896552,35
7321,3124_4,2.673469388,262
7322,3125_4,6.184991274,3544
7323,3126_4,3.448877805,1383
7324,4039_4,5.407407407,584
7325,5439_4,2.398601399,343
7326,5440_4,3.066371681,693
7327,1684_4,4.525150905,2249
7328,1682_4,2.081081081,693
7329,5404_4,1.1,11
7330,5405_4,2.118421053,322
7331,5425_4,2.869230769,373
7332,1047_4,6.159586682,5365
7333,1183_4,2.769230769,1692
7334,5415_4,1.689655172,98
7335,5416_4,3.463768116,478
7336,5447_4,2.212121212,365
7337,5448_4,3.352380952,704
7338,4117_4,2.158371041,954
7339,5422_4,1.884955752,213
7340,5423_4,5.203947368,791
7341,4569_4,2.759868421,1678
7342,4570_4,4.088967972,2298
7343,4128_4,5.281733746,1706
7344,4444_4,1.7,323
7345,4445_4,1.371428571,144
7346,5252_4,2.094771242,641
7347,5253_4,1.223300971,126
7348,5293_4,2.807486631,525
7349,5225_4,6.72173913,773
7350,4429_4,2.706214689,958
7351,4430_4,3.320610687,435
7352,3118_4,6.67920354,3019
7353,3119_4,8.11774461,4895
7354,3106_4,3.768637532,1466
7355,3107_4,6.017045455,3177
7356,3084_4,2.174647887,772
7357,3085_4,2.697222222,971
7358,5236_4,6.76819407,2511
7359,5237_4,1.390625,89
7360,3129_4,4.74535809,1789
7361,3130_4,3.327922078,1025
7362,5239_4,2.777777778,25
7363,5240_4,1.621761658,313
7364,5242_4,4.449725777,2434
7365,5243_4,1.242857143,87
7366,3088_4,3.3425,1337
7367,3089_4,2.423312883,790
7368,5250_4,2.535714286,142
7369,5249_4,1.62962963,88
7370,5256_4,1.37037037,222
7371,2275_4,10,2650
7372,1683_4,2.260606061,373
7373,1681_4,1.365079365,172
7374,1679_4,1.047619048,22
7375,1680_4,1.870503597,260
7376,5280_4,2.139053254,723
7377,5281_4,1.483870968,322
7378,5282_4,2.807387863,1064
7379,5283_4,3.253405995,1194
7380,1088_4,2.601659751,627
7381,1685_4,3.07253886,593
7382,1153_4,1.5625,325
7383,3082_4,1.785454545,491
7384,5265_4,15.1260745,10558
7385,5266_4,1.274725275,116
7386,3117_4,4.928251121,1099
7387,3285_4,2.029810298,749
7388,3286_4,6.449392713,3186
7389,1154_4,3.254612546,1764
7390,1162_4,5.411471322,2170
7391,1176_4,1.166666667,7
7392,1144_4,3.620689655,105
7393,3128_4,1.157894737,22
7394,1158_4,1.771428571,682
7395,3154_4,3.42519685,870
7396,3155_4,3.616389549,3045
7397,3283_4,1.579310345,229
7398,3284_4,3.181818182,1120
7399,3290_4,1.256097561,103
7400,1100_4,2.657622739,2057
7401,3090_4,1,7
7402,1160_4,5.045409674,5111
7403,3132_4,1.5,69
7404,3341_4,4.968152866,780
7405,3135_4,4.161458333,799
7406,3136_4,8.367346939,2870
7407,1163_4,5.24057971,5424
7408,1167_4,3.458520179,3085
7409,1168_4,1.234234234,137
7410,3287_4,5.80798005,2329
7411,3288_4,3.1,837
7412,2229_4,1.828571429,64
7413,2133_4,1.522123894,344
7414,5541_4,1.765765766,196
7415,5215_4,1.591715976,538
7416,2146_4,3.616541353,962
7417,2230_4,5.594736842,3189
7418,4196_4,1.066666667,16
7419,4204_4,18.06854839,4481
7420,4205_4,10.86178862,2672
7421,2215_4,3.135483871,1458
7422,2322_4,2.113402062,410
7423,2323_4,2.206896552,448
7424,4211_4,1.837837838,68
7425,2212_4,1.852941176,189
7426,2328_4,2.090909091,874
7427,2106_4,1.288461538,134
7428,4597_4,2.405660377,255
7429,2225_4,1.676923077,327
7430,2226_4,2.155172414,250
7431,2072_4,2.67839196,533
7432,4584_4,1.511811024,192
7433,4398_4,3.114942529,542
7434,2143_4,1.341121495,287
7435,4277_4,2.222222222,100
7436,4280_4,2.918604651,251
7437,4286_4,2.852631579,271
7438,4287_4,2.09375,134
7439,4288_4,1.125,27
7440,4295_4,1.395348837,60
7441,4307_4,1.555555556,70
7442,1179_4,1,3
7443,4318_4,1.933333333,58
7444,4320_4,1.66,83
7445,4593_4,1.761904762,37
7446,5119_4,1,1
7447,5801_4,1.637362637,298
7448,5802_4,2.347826087,648
7449,5871_4,2.208092486,382
7450,5872_4,1.471014493,203
7451,5001_4,1.5,30
7452,5153_4,1.709459459,506
7453,5217_4,3.144880174,2887
7454,5008_4,3.252858958,2560
7455,5226_4,4.52,113
7456,5634_4,1.0625,17
7457,5128_4,1.691358025,137
7458,5614_4,1,8
7459,5154_4,2.560747664,1096
7460,5155_4,1.419117647,193
7461,5968_4,3.551912568,650
7462,5868_4,4.802325581,1239
7463,5869_4,1.117647059,38
7464,5850_4,4.66,1631
7465,5138_4,1.52173913,70
7466,5150_4,1.601809955,354
7467,5151_4,2.553530752,1121
7468,5255_4,1.033333333,31
7469,5854_4,2.224299065,238
7470,5698_4,2.081632653,102
7471,5697_4,1.5625,200
7472,5761_4,3.483870968,648
7473,5762_4,1.494382022,133
7474,5164_4,1.98046875,1014
7475,5165_4,1.964102564,383
7476,5969_4,1.673469388,82
7477,5970_4,1.125,27
7478,5143_4,1.43902439,59
7479,5147_4,1,10
7480,5135_4,1.692307692,22
7481,5200_4,2.551020408,125
7482,5763_4,2.553846154,498
7483,5764_4,3.055813953,657
7484,5322_4,5.303773585,2811
7485,5578_4,2.879350348,1241
7486,5579_4,1.5,372
7487,5580_4,2.30806846,944
7488,2060_4,1.47826087,136
7489,2061_4,2.917562724,814
7490,2344_4,3.438016529,416
7491,2067_4,5.933497537,2409
7492,2220_4,2.336492891,493
7493,5851_4,1.350649351,104
7494,2281_4,2.681415929,606
7495,3161_4,3.086092715,466
7496,3249_4,1.210526316,23
7497,3250_4,1.392857143,39
7498,2292_4,3.997014925,1339
7499,2293_4,3.244897959,1113
7500,3297_4,4.222222222,532
7501,3298_4,1.257142857,44
7502,3229_4,12.67365269,4233
7503,4540_4,2.757731959,535
7504,3231_4,1.202898551,83
7505,3232_4,3.851351351,285
7506,3219_4,2.016339869,617
7507,3148_4,2.075829384,438
7508,3227_4,6.698564593,2800
7509,3149_4,1.581395349,340
7510,2243_4,8.588357588,4131
7511,2244_4,6.818594104,3007
7512,2094_4,2.35620915,721
7513,3299_4,1.621621622,120
7514,3300_4,1.653846154,86
7515,3272_4,1.294117647,66
7516,3273_4,6.526170799,2369
7517,4565_4,2.121621622,314
7518,3156_4,2.745551601,1543
7519,3162_4,5.707395498,3550
7520,2249_4,1.222222222,44
7521,2250_4,2.693467337,536
7522,2251_4,1.415384615,276
7523,4558_4,1.489795918,146
7524,4559_4,2.664974619,525
7525,3301_4,2.010869565,185
7526,3302_4,1.641025641,128
7527,2265_4,2.19201995,879
7528,5980_4,1.848484848,61
7529,5505_4,2.103773585,446
7530,5963_4,1.964912281,224
7531,3196_4,4.068527919,1603
7532,3197_4,2.047619048,387
7533,3198_4,1.983805668,490
7534,3199_4,2.037593985,542
7535,3346_4,1.549019608,79
7536,3202_4,1.543478261,213
7537,3203_4,1.290598291,151
7538,5710_4,5.479338843,1326
7539,5711_4,10.50864198,4256
7540,5852_4,1.235294118,21
7541,5738_4,3.217081851,904
7542,5721_4,2.737024221,791
7543,5722_4,2.050632911,162
7544,5731_4,1.407407407,152
7545,5732_4,3.926582278,1551
7546,4350_4,1.773662551,431
7547,2280_4,2.078125,133
7548,2052_4,2.363849765,1007
7549,2321_4,1.543859649,88
7550,5203_4,1.860504202,1107
7551,2132_4,1.619246862,387
7552,5005_4,1.464285714,369
7553,5006_4,1.246031746,157
7554,2120_4,1.210526316,23
7555,2319_4,1.905511811,242
7556,2343_4,1.833333333,253
7557,5152_4,1.248648649,231
7558,3177_4,3.559837728,1755
7559,3178_4,2.531728665,1157
7560,5216_4,1.248407643,196
7561,2313_4,2.072727273,114
7562,2335_4,2.611764706,222
7563,3142_4,1.222222222,66
7564,2340_4,2.360824742,229
7565,2337_4,3.605042017,429
7566,2338_4,2.276315789,173
7567,5875_4,1.076923077,14
7568,5680_4,1,1
7569,5967_4,1,11
7570,5660_4,1.15,23
7571,5859_4,1,3
7572,5682_4,1.19047619,25
7573,5800_4,1.726708075,278
7574,5799_4,1.56097561,128
7575,4516_4,1.05,21
7576,4517_4,1.440677966,85
7577,4531_4,1.912621359,197
7578,2272_4,2.379746835,564
7579,2289_4,1.837209302,237
7580,2086_4,1,3
7581,2277_4,1.956521739,135
7582,2312_4,2.2625,181
7583,4537_4,1.677165354,213
7584,4538_4,1.8625,149
7585,2282_4,2.659482759,617
7586,2296_4,1.710344828,248
7587,5036_4,1.303030303,43
7588,6223_4,1,2
7589,6225_4,1.25,5
7590,6227_4,1.545454545,17
7591,5049_4,1.25,20
7592,5056_4,1.37037037,37
7593,6238_4,1.407407407,38
7594,5145_4,1.194444444,43
7595,5085_4,1.446808511,68
7596,4470_4,5.12,128
7597,5031_4,1.28,32
7598,5033_4,1.926829268,79
7599,5229_4,1.25,40
7600,5051_4,1.4,56
7601,5055_4,1.208333333,29
7602,5067_4,1.56,39
7603,5071_4,1.615384615,42
7604,5069_4,1.419354839,44
7605,5074_4,1.266666667,19
7606,5076_4,1.347826087,31
7607,5090_4,1.136363636,25
7608,4009_4,1.3125,21
7609,4010_4,1.185840708,134
7610,4011_4,1.442028986,199
7611,5958_4,1.342105263,51
7612,5959_4,3.675925926,397
7613,5656_4,2.350923483,891
7614,5657_4,4.567493113,1658
7615,5961_4,2.450704225,522
7616,5962_4,2.566371681,580
7617,4453_4,1.138888889,41
7618,4648_4,1.25,5
7619,5267_4,2.487922705,515
7620,5268_4,1.941489362,365
7621,4639_4,1.19047619,25
7622,4075_4,3.206703911,574
7623,4076_4,2.254901961,345
7624,5269_4,3.216216216,833
7625,5270_4,4.170454545,1101
7626,5403_4,4.133561644,1207
7627,5441_4,4.593673966,1888
7628,4644_4,1.333333333,48
7629,4645_4,1.588235294,54
7630,4624_4,3.894736842,592
7631,4625_4,1.296296296,35
7632,5977_4,1.585714286,111
7633,5978_4,1.516666667,91
7634,5420_4,2.635514019,846
7635,5421_4,1.730593607,379
7636,5560_4,4.52027027,669
7637,5561_4,4.190839695,549
7638,4134_4,2.542635659,328
7639,4136_4,1.13559322,67
7640,4646_4,1.1875,19
7641,4647_4,1.25,15
7642,4671_4,3.540816327,694
7643,5686_4,3.25,39
7644,5677_4,1,2
7645,5671_4,1.388888889,25
7646,5672_4,1.379310345,40
7647,5666_4,1.272727273,14
7648,5487_4,1.222222222,33
7649,5488_4,1.037037037,28
7650,5125_4,1,2
7651,5017_4,1.633333333,343
7652,5985_4,2.054054054,76
7653,5471_4,1.312,164
7654,5142_4,1.5,12
7655,5018_4,2.485714286,174
7656,5983_4,1.214285714,17
7657,5482_4,1.047619048,22
7658,5024_4,1.142857143,16
7659,5484_4,1.153846154,15
7660,5489_4,1.1875,19
7661,5028_4,1.281690141,91
7662,5492_4,1.76,44
7663,5585_4,1,8
7664,5628_4,1.222222222,22
7665,5600_4,1.333333333,32
7666,5598_4,1,9
7667,5630_4,2.384615385,31
7668,5590_4,1.76,44
7669,5606_4,1.333333333,4
7670,5047_4,1,4
7671,5467_4,1.352941176,23
7672,5620_4,1.166666667,7
7673,5635_4,1,7
7674,5654_4,1,10
7675,5594_4,1.333333333,32
7676,5621_4,1,1
7677,5472_4,1.461538462,19
7678,5592_4,1.65625,53
7679,5881_4,1.4,7
7680,5490_4,1.5,18
7681,5645_4,1,9
7682,3116_4,6.222222222,1736
7683,5319_4,3.248120301,864
7684,5320_4,3.77593361,910
7685,5627_4,2.433035714,545
7686,3005_4,2.416666667,29
7687,5771_4,1,3
7688,2111_4,1.4,14
7689,3030_4,1,4
7690,2108_4,1,2
7691,3048_4,1.25,5
7692,5030_4,1.582089552,106
7693,3147_4,8.927083333,1714
7694,3230_4,2.3125,333
7695,2053_4,3.366946779,1202
7696,5729_4,1.758064516,218
7697,5730_4,3.20754717,1020
7698,5964_4,1.6875,27
7699,2056_4,4.064705882,1382
7700,2057_4,1.830564784,551
7701,1157_4,2.019650655,925
7702,1164_4,1.767741935,548
7703,1166_4,1.56122449,153
7704,5713_4,2.375,209
7705,5748_4,1.285714286,45
7706,5307_4,2.53125,243
7707,5308_4,1.40625,45
7708,1101_4,1.146341463,47
7709,5179_4,2.638095238,277
7710,5180_4,1.523809524,64
7711,5746_4,1.054054054,39
7712,2231_4,1.857142857,364
7713,2216_4,1.309090909,144
7714,1048_4,1.736842105,33
7715,2451_4,1.712328767,125
7716,4020_4,1.396226415,74
7717,4026_4,1.247058824,106
7718,4651_4,3.642276423,448
7719,4652_4,1.433333333,43
7720,4610_4,1.741935484,108
7721,4611_4,3.448051948,531
7722,4103_4,1.133333333,85
7723,4104_4,1.628691983,386
7724,4618_4,1.1875,76
7725,4640_4,2.401869159,257
7726,4641_4,1.5,81
7727,4642_4,2.407407407,195
7728,4643_4,2.456140351,140
7729,4102_4,1.280991736,155
7730,4137_4,1.913580247,465
7731,4092_4,1.971264368,343
7732,4395_4,3.084745763,364
7733,4396_4,1,4
7734,4356_4,1.357142857,133
7735,4357_4,5.018691589,1611
7736,6110_4,1.185185185,32
7737,6467_4,1.388888889,25
7738,6468_4,3.568181818,314
7739,6113_4,1.105263158,21
7740,4370_4,3.231023102,979
7741,4371_4,1.493617021,351
7742,6115_4,1.75,70
7743,6171_4,1.052631579,20
7744,6174_4,1.384615385,36
7745,6175_4,2.315789474,132
7746,6117_4,1,5
7747,6118_4,1.891304348,87
7748,6419_4,1.176470588,20
7749,4260_4,1.922330097,396
7750,4372_4,1.950980392,398
7751,4090_4,1.296296296,35
7752,4258_4,2.526104418,629
7753,4259_4,1.407407407,76
7754,4261_4,3.1171875,399
7755,4471_4,1.894736842,144
7756,6177_4,1.28,32
7757,6426_4,1.387096774,43
7758,4473_4,1,9
7759,4478_4,1.36,34
7760,4479_4,5.306748466,865
7761,4608_4,1.392857143,39
7762,4106_4,1,14
7763,6125_4,1,10
7764,6126_4,1.5,36
7765,6182_4,1.227272727,27
7766,6127_4,1,1
7767,6128_4,2.066666667,62
7768,6129_4,2.19047619,46
7769,6130_4,1,5
7770,6131_4,1.344827586,39
7771,4003_4,9.990131579,3037
7772,4018_4,1.130434783,78
7773,4452_4,1.790322581,222
7774,4206_4,1.68115942,116
7775,4454_4,1.510869565,139
7776,4035_4,2.914893617,411
7777,6138_4,1.351351351,50
7778,4050_4,1.544642857,173
7779,2161_4,1.176470588,20
7780,2169_4,1.981818182,109
7781,6142_4,1.433333333,43
7782,6143_4,1,2
7783,6144_4,1.424242424,47
7784,6148_4,1.416666667,51
7785,6150_4,1.6,48
7786,4667_4,1,5
7787,4101_4,1,4
7788,4121_4,1.244897959,61
7789,4063_4,1.476190476,62
7790,4064_4,3.078125,197
7791,4072_4,2.330357143,261
7792,4074_4,2.360655738,144
7793,4098_4,1,2
7794,4135_4,1.410714286,79
7795,4256_4,1.488372093,64
7796,4257_4,2.333333333,217
7797,4360_4,1.456521739,201
7798,4581_4,1.34375,43
7799,4093_4,3.206896552,93
7800,1060_4,2.582159624,550
7801,1061_4,3.873134328,1038
7802,1029_4,1.384615385,54
7803,1030_4,2.98,298
7804,1161_4,1.175675676,87
7805,3180_4,1.649122807,188
7806,3181_4,2.083798883,373
7807,3182_4,1.566037736,166
7808,3221_4,2.203125,423
7809,3223_4,2.278409091,401
7810,3224_4,2.300469484,490
7811,3094_4,2.91221374,763
7812,3251_4,1.746031746,220
7813,2129_4,1.173076923,61
7814,2341_4,1.935483871,180
7815,3187_4,2.018987342,319
7816,3188_4,1.550724638,214
7817,4007_4,1.294117647,110
7818,4043_4,1.586206897,230
7819,5174_4,7.297413793,1693
7820,5110_4,2.384615385,620
7821,5193_4,7.694915254,1362
7822,4060_4,1.860606061,307
7823,4526_4,2.37630662,682
7824,4097_4,2.875536481,670
7825,4496_4,4.727710843,1962
7826,4497_4,3.820895522,1536
7827,4505_4,2.594771242,794
7828,4506_4,1.716981132,364
7829,4498_4,1.807881773,367
7830,4499_4,2.064655172,479
7831,5196_4,1.4375,92
7832,5197_4,5.358695652,986
7833,4572_4,1.703703704,46
7834,4210_4,1.857142857,52
7835,2039_4,2.4,36
7836,2157_4,1.716981132,91
7837,2046_4,1.514124294,268
7838,5733_4,2,10
7839,5498_4,1.321428571,74
7840,5545_4,1.485714286,52
7841,4616_4,2.108333333,253
7842,4590_4,1.596153846,83
7843,4591_4,1.642857143,92
7844,2211_4,2.472727273,136
7845,5228_4,1.59375,51
7846,2355_4,1.310344828,38
7847,2356_4,1.214285714,34
7848,2234_4,1.49382716,121
7849,2235_4,1.275862069,111
7850,4535_4,1,7
7851,5327_4,1.269230769,66
7852,5328_4,1.166666667,14
7853,5329_4,1.375,11
7854,5330_4,1.4,7
7855,5277_4,1.8,18
7856,5339_4,1.1875,19
7857,5287_4,1,1
7858,5349_4,1.214285714,34
7859,5351_4,1.25,30
7860,5353_4,1.166666667,7
7861,5354_4,1,2
7862,5378_4,1.162162162,43
7863,5544_4,1.333333333,4
7864,5391_4,1,7
7865,5324_4,1.25,20
7866,5326_4,1.153846154,15
7867,5334_4,1.1875,19
7868,5335_4,1,2
7869,5337_4,1.166666667,7
7870,5341_4,1.166666667,21
7871,5348_4,1.222222222,11
7872,5359_4,1.466666667,22
7873,5362_4,1,5
7874,5367_4,1.428571429,60
7875,5344_4,1.225,49
7876,5387_4,1.6,8
7877,5390_4,1.083333333,26
7878,5032_4,1.294117647,22
7879,5782_4,1,8
7880,5960_4,1.607142857,45
7881,5778_4,1,5
7882,5130_4,1.333333333,32
7883,5780_4,1.525,61
7884,5787_4,1.633333333,49
7885,5786_4,1.111111111,10
7886,5132_4,1,5
7887,5040_4,1.166666667,21
7888,5043_4,1.833333333,44
7889,5790_4,1,8
7890,5050_4,1.636363636,36
7891,5052_4,2.037735849,108
7892,5053_4,1.444444444,13
7893,5966_4,1,7
7894,5057_4,1.526315789,29
7895,5058_4,1.918918919,71
7896,5060_4,1.333333333,28
7897,5794_4,1,7
7898,5238_4,1.090909091,12
7899,5065_4,1.526315789,29
7900,5973_4,1.4,14
7901,5784_4,1.65,66
7902,5079_4,1,11
7903,5081_4,1.5,15
7904,5774_4,1,7
7905,5792_4,1.8,18
7906,5086_4,1.636363636,18
7907,5338_4,1.066666667,16
7908,5687_4,1.258064516,39
7909,5688_4,1.19047619,50
7910,5094_4,1.86259542,244
7911,5095_4,2.713567839,540
7912,5102_4,2.644295302,394
7913,5356_4,1,8
7914,5357_4,1.176470588,20
7915,5533_4,3.357142857,470
7916,5534_4,1,7
7917,5557_4,1.25,10
7918,5414_4,2.804347826,129
7919,4129_4,1.153846154,15
7920,5202_4,1.790697674,77
7921,6446_4,9.156976744,1575
7922,5016_4,1.138888889,41
7923,6450_4,17.46368715,3126
7924,5470_4,1.137254902,58
7925,6445_4,1,4
7926,6621_4,1,7
7927,6622_4,10.97727273,1932
7928,6451_4,14.27906977,2456
7929,6449_4,1.727272727,19
7930,6444_4,1,8
7931,4619_4,1,4
7932,4120_4,1.5,12
7933,6470_4,5.257142857,368
7934,1075_4,1.304347826,30
7935,6344_4,1.45,29
7936,6345_4,1.444444444,78
7937,6348_4,1,6
7938,6296_4,1,4
7939,6365_4,1.6,16
7940,6619_4,1.807228916,150
7941,6438_4,1,2
7942,6377_4,1.181818182,26
7943,6378_4,1.315789474,25
7944,6381_4,1,8
7945,6380_4,2.014705882,274
7946,6457_4,1.855670103,180
7947,6389_4,2.380952381,50
7948,6391_4,3.115151515,514
7949,6392_4,2.484536082,241
7950,6399_4,1.230769231,48
7951,6400_4,3.730496454,526
7952,6407_4,2.096491228,239
7953,6410_4,1.896551724,110
7954,6411_4,2.409090909,212
7955,6346_4,1,8
7956,6351_4,1.651162791,71
7957,6466_4,2.015625,129
7958,1089_4,1.184210526,45
7959,2360_4,1.292929293,128
7960,2357_4,1.828282828,181
7961,2222_4,1.307692308,34
7962,2342_4,4.083333333,490
7963,5002_4,1.142857143,32
7964,2358_4,1.351351351,50
7965,1072_4,1,2
7966,1073_4,1,7
7967,1078_4,1.892307692,123
7968,3193_4,1,6
7969,1104_4,1.75,84
7970,1105_4,1.675675676,62
7971,1174_4,1.941176471,33
7972,6052_4,1.181818182,13
7973,6053_4,2.153846154,196
7974,6054_4,1,4
7975,6055_4,10.175,1221
7976,6056_4,1.75,7
7977,6057_4,1.076923077,14
7978,6019_4,1.333333333,20
7979,6020_4,1.388059701,93
7980,5896_4,1.635135135,121
7981,6022_4,1.285714286,18
7982,5950_4,1.657894737,63
7983,5898_4,1.404255319,66
7984,6059_4,1.396551724,81
7985,5894_4,1.461538462,38
7986,6023_4,1.3,52
7987,6064_4,2.493975904,207
7988,5022_4,1.068965517,31
7989,6065_4,4.178571429,585
7990,5892_4,1.68,42
7991,5955_4,1.333333333,52
7992,6067_4,1,1
7993,6068_4,1.1,11
7994,5026_4,1.052631579,20
7995,5027_4,1,3
7996,5574_4,2.73553719,662
7997,5576_4,2.031746032,128
7998,5759_4,1.666666667,125
7999,4168_4,1.54,77
8000,4169_4,1.894736842,72
8001,4176_4,1.76146789,192
8002,4177_4,3.374193548,523
8003,3233_4,1.766666667,159
8004,3234_4,1,11
8005,6612_4,1.344827586,39
8006,6610_4,1.326086957,61
8007,6357_4,1.125,27
8008,6602_4,1,12
8009,6608_4,2.076923077,54
8010,6369_4,2.1875,210
8011,6604_4,1.2,24
8012,3292_4,1.138888889,41
8013,2359_4,1.326530612,65
8014,2324_4,1.605263158,122
8015,2125_4,1.172413793,34
8016,3276_4,1.564102564,61
8017,3277_4,2.178571429,122
8018,3244_4,2.538116592,566
8019,3215_4,2.147679325,509
8020,3248_4,2.49537037,539
8021,3246_4,1.982608696,456
8022,2333_4,1.4375,23
8023,2352_4,1.8125,29
8024,3163_4,2,4
8025,3164_4,1.384615385,18
8026,3151_4,2.085365854,171
8027,3289_4,3.050847458,360
8028,4022_4,1.391304348,32
8029,4037_4,5.108108108,1134
8030,4038_4,1,8
8031,6196_4,1.789473684,34
8032,6197_4,1.071428571,15
8033,6200_4,1.125,9
8034,6209_4,1.166666667,21
8035,6215_4,1.25,25
8036,6216_4,1.428571429,20
8037,5413_4,1.2,72
8038,6245_4,1.090909091,12
8039,6246_4,1.166666667,7
8040,6249_4,1.210526316,23
8041,6252_4,1.4375,23
8042,6257_4,1.7,17
8043,4484_4,1.25,15
8044,6258_4,1,6
8045,6260_4,1,14
8046,6263_4,1,8
8047,6264_4,1,1
8048,6265_4,1.75,35
8049,6266_4,1.333333333,16
8050,5419_4,1.847328244,242
8051,6269_4,1.222222222,11
8052,5494_4,1.470588235,50
8053,5495_4,2.555555556,207
8054,5504_4,1.311688312,101
8055,5510_4,1.428571429,60
8056,5511_4,2.245098039,229
8057,5103_4,3.247058824,828
8058,5526_4,1.76,88
8059,5527_4,1.416666667,51
8060,5530_4,2.727272727,240
8061,5532_4,3.068627451,313
8062,5536_4,2.982905983,349
8063,5537_4,3.693548387,458
8064,4096_4,1.333333333,4
8065,5548_4,3.555555556,448
8066,5549_4,1.710144928,118
8067,5550_4,2.258064516,210
8068,5551_4,1.375,99
8069,5554_4,4.3203125,553
8070,5411_4,3.285106383,772
8071,5412_4,2.949152542,348
8072,4116_4,1.483146067,132
8073,4124_4,1.214285714,51
8074,5568_4,2.278481013,180
8075,5569_4,2.673913043,246
8076,5803_4,2.069444444,149
8077,5804_4,1.545454545,85
8078,5575_4,2.274509804,232
8079,5577_4,1.676470588,57
8080,2434_4,2.853211009,311
8081,4630_4,1.472727273,81
8082,2435_4,1.80733945,197
