idx,r,i,w,r_con,i_con,w_con,time
11451,첨단20,5215,2,0.40762741,0.041528955,0.849720324,18_20
11452,?�곡10,4573,2,0.32899449,0.073813287,0.849720324,18_20
11453,봉선76,3286,3,0.026033058,0.082770513,0.93505806,18_20
11454,?�환01(?�청??,1017,6,0.296814738,0.407434018,0,18_20
11455,지??5,2248,6,0.520867769,0.016573262,0,18_20
11456,지??52(?�웅�?,6399,4,0.046952479,0.002538679,1,18_20
11457,?�덕65,2180,0,0.018818871,0.011639603,0.725597141,18_20
11458,마을760,2089,5,0.176687328,0.196915266,0.368942386,18_20
11459,봉선37,5301,5,0.724776171,0.014705178,0.368942386,18_20
11460,금호46,5768,0,0.430182507,0.082531015,0.725597141,18_20
11461,?�곡89,2002,6,0.019972452,1,0,18_20
11462,?�암47,2256,4,0.279321625,0.03731379,1,18_20
11463,?�정19,4533,3,0.297141873,0.028212866,0.93505806,18_20
11464,첨단94,5303,0,0.022951102,0.145423193,0.725597141,18_20
11465,지??5,4102,3,0.223880854,0.005843751,0.93505806,18_20
11466,?�암74,2024,4,0.254855372,0.045648321,1,18_20
11467,?�완12,2003,0,0.433729339,0.345164535,0.725597141,18_20
11468,지??5,1021,0,0.223880854,0.029506155,0.725597141,18_20
11469,첨단94,5458,3,0.022951102,0.015854768,0.93505806,18_20
11470,마을720,5311,1,0.412913223,0.015758969,0.879701029,18_20
11471,진월75,5217,1,0.185640496,0.118695215,0.879701029,18_20
11472,문흥39,4512,0,0.345730028,0.151937539,0.725597141,18_20
11473,첨단09,1146,2,0.765495868,0.138717249,0.849720324,18_20
11474,첨단30,5443,4,0.461105372,0.026680079,1,18_20
11475,?�곡28,3135,1,0.648674242,0.027159075,0.879701029,18_20
11476,?�곡38,2233,5,0.359245868,0.064520764,0.368942386,18_20
11477,?�운101,5709,4,0.124362948,0.02174642,1,18_20
11478,?�암47,4339,5,0.279321625,0.061119893,0.368942386,18_20
11479,금호46,2320,0,0.430182507,0.025578388,0.725597141,18_20
11480,?��?70,1126,3,0.027152204,0.096038703,0.93505806,18_20
11481,마을760,2044,1,0.176687328,0.006801744,0.879701029,18_20
11482,첨단20,5548,3,0.40762741,0.01805815,0.93505806,18_20
11483,?�곡38,2001,5,0.359245868,0.531589788,0.368942386,18_20
11484,?�림54,4378,5,0.681146694,0.024332998,0.368942386,18_20
11485,마을715(?��?,3190,3,0.087758264,0.037888586,0.93505806,18_20
11486,첨단95,4053,3,0.382076446,0.001676486,0.93505806,18_20
11487,지??52(?�웅�?,6394,0,0.046952479,0.035637304,0.725597141,18_20
11488,금남57,4114,1,0.330182507,0.010394214,0.879701029,18_20
11489,문흥53,4368,1,0.091408402,0.180581501,0.879701029,18_20
11490,?�완12,1158,1,0.433729339,0.027781769,0.879701029,18_20
11491,?�암68,2058,5,0.306129477,0.023087608,0.368942386,18_20
11492,충효187,4568,2,0.016167355,0.007999234,0.849720324,18_20
11493,?�림54,1151,4,0.681146694,0.156104804,1,18_20
11494,마을715(?��?,3242,6,0.087758264,0.111462375,0,18_20
11495,금호36,4512,5,0.497847796,0.151937539,0.368942386,18_20
11496,?�암73,3243,1,0.286243113,0.313407099,0.879701029,18_20
11497,마을700,5428,5,0.405699036,0.134358385,0.368942386,18_20
11498,?�림50,3093,3,0.23350551,0.101978254,0.93505806,18_20
11499,금호46,5424,0,0.430182507,0.098960579,0.725597141,18_20
11500,?�정19,2228,2,0.297141873,0.051348374,0.849720324,18_20
11501,?�곡10,4610,2,0.32899449,0.002107583,0.849720324,18_20
11502,마을788,4160,6,0.145006887,0.063610672,0,18_20
11503,매월61(?�하),4514,4,0.071384298,0.011304306,1,18_20
11504,?�무64,2236,2,0.108023416,0.057958519,0.849720324,18_20
11505,진월17,1018,5,0.52928719,0.482205298,0.368942386,18_20
11506,마을720,5294,0,0.412913223,0.087464674,0.725597141,18_20
11507,문흥18,4446,4,0.811828512,0.014274082,1,18_20
11508,첨단94,5096,4,0.022951102,0.000239498,1,18_20
11509,첨단40,4122,3,0.104838154,0.007951334,0.93505806,18_20
11510,금남58,1117,5,0.153013085,0.093787422,0.368942386,18_20
11511,?�암181,6194,3,0.009934573,0.001915984,0.93505806,18_20
11512,?�암47,2310,2,0.279321625,0.068304833,0.849720324,18_20
11513,첨단40,5454,4,0.104838154,0.115198544,1,18_20
11514,봉선27,3081,2,0.682834022,0.076783063,0.849720324,18_20
