idx,name,i,r,dong_name,dist
6968,조각배어린이공원,3266,첨단95,노대동,노대동
6969,석정,3030,송정99,석정동,남구
6970,장덕마을,5731,수완49,수완동, 광산구 
6971,학동증심사입구역,1151,첨단09,학동, 동구 
6972,수문초교입구,5854,첨단40,신창동, 광산구 
6973,송정호반아파트,5012,지원45,도산동, 광산구 
6974,염주사거리(서),2307,첨단20,화정4동, 서구 
6975,송정파출소(북),5209,송정100,신촌동,신촌동
6976,충장사(북),4324,충효187,금곡동,북구
6977,한국농어촌공사,2074,대촌69,상무1동, 서구 
6978,호남삼육고,3248,진월78,주월1동, 남구 
6979,태봉새마을금고,4354,228(화순전대병원),신안동, 북구 
6980,무등도서관,4174,두암181,두암2동, 북구 
6981,성촌마을/전통문화관,1158,봉선76,운림동,운림동
6982,광주박물관,4199,송정29,매곡동, 북구 
6983,운남삼성아파트,5306,금호46,운남동, 광산구 
6984,돌고개역(동),2163,매월61(칠석),월산동, 남구 
6985,모아제일아파트,2065,임곡89,상무1동, 서구 
6986,조산서길,5774,임곡90,요기동,광산구
6987,임동한국아델리움2차,4503,매월16,임동, 북구 
6988,진성아파트,2202,첨단30,광천동, 서구 
6989,건국동파출소,4002,용전85,본촌동,본촌동
6990,서광주전화국,2046,임곡89,농성1동, 서구 
6991,풍기산업,4126,첨단40,월출동,월출동
6992,하칠석/고싸움전수관,3027,매월61(칠석),칠석동,남구
6993,신동사거리,5165,임곡90,송정2동, 광산구 
6994,풍암한국아파트,2267,진월78,풍암동, 서구 
6995,조선대공과대학,1183,마을715(대촌),서석동,서석동
6996,광주지방기상청,4447,용봉83,운암2동, 북구 
6997,광주시립미술관하정웅미술관,2049,1187,농성1동, 서구 
6998,향토음식박물관,4262,419,삼각동, 북구 
6999,장암마을,5215,송암73,우산동, 북구 
7000,장암마을,5215,송암73,우산동, 광산구 
7001,광명하이츠후문,2176,518,쌍촌동,쌍촌동
7002,송정한전,5256,선운101,운수동,운수동
7003,광산경찰서,5252,송정296,운수동,운수동
7004,동산교차로,2351,진월75,매월동,매월동
7005,원임곡,5344,임곡90,임곡동, 광산구 
7006,보문고,5237,송정296,운수동,운수동
7007,각화초교,4214,용전86,각화동,각화동
7008,광주김치타운입구,3343,마을715(대촌),임암동,남구
7009,수완우미린2차,5701,송암72,수완동, 광산구 
7010,대촌동행정복지센터,3008,마을715(대촌),지석동,남구
7011,수완양우내안애,5735,송암72,수완동, 광산구 
7012,양동시장역(남),2166,지원56,양동, 서구 
7013,광주지방기상청,4446,수완49,운암2동, 북구 
7014,조선대병원입구,1179,매월61(칠석),서석동,서석동
7015,치평중,2090,진월77,상무2동, 서구 
7016,조선대병원,1150,운림54,학동, 동구 
7017,일신초교,4487,419,일곡동, 북구 
7018,광주기아챔피언스필드입구,4336,임곡89,임동, 북구 
7019,송정초교,5010,송정19,도산동, 광산구 
7020,신안교,4339,송암72,신안동, 북구 
7021,백운우체국,3091,순환01(시청행),백운2동, 남구 
7022,지산입구,4107,마을799,지야동,북구
7023,금구초교,5293,첨단40,운남동, 광산구 
7024,명화전자,5681,송정100,옥동,옥동
7025,동성고,3241,진월177,진월동, 남구 
7026,광주역육교,4541,금남55,중흥2동, 북구 
7027,지원2동행정복지센터입구,1098,지원45,용산동,용산동
7028,조선대,1047,금호36,서석동,서석동
7029,문화예술회관,4441,마을777(우치공원),운암1동, 북구 
7030,칠성마을사거리,2327,상무62,쌍촌동,쌍촌동
7031,향토문화거리입구,4555,419,우산동, 북구 
7032,향토문화거리입구,4555,419,우산동, 광산구 
7033,방송통신대,5434,첨단92,첨단2동, 광산구 
7034,풍암모아아파트,2258,진월78,풍암동, 서구 
7035,양산택지사거리,4574,금남57,양산동, 북구 
7036,체육고/폴리텍대학,4462,첨단95,운암3동, 북구 
7037,목련마을8단지,5299,첨단94,운남동, 광산구 
7038,육판리,1079,지원152(도웅리),내남동,내남동
7039,신동사거리,5164,송정296,송정2동, 광산구 
7040,비아119안전센터(서),5099,첨단92,도천동,도천동
7041,일동중,4483,첨단193,삼각동, 북구 
7042,대산,5630,송정97,삼도동, 광산구 
7043,서림초교입구,4495,1187,임동, 북구 
7044,조선대병원,1149,228(구151화순사평),학동, 동구 
7045,죽산,5145,송정197,송산동,광산구
7046,광주남초교,1094,228(화순전대병원),지원1동, 동구 
7047,문흥라인동산아파트,4235,용전86,문흥1동, 북구 
7048,문흥금호아파트,4233,운림35,문흥1동, 북구 
7049,서창입구,2133,상무62,벽진동,벽진동
7050,운평,5143,선운101,지평동,광산구
7051,상무호반3차,2069,임곡89,상무1동, 서구 
7052,금호모아아파트,2021,매월06,금호2동, 서구 
7053,연호전자,5677,송정93,용동,용동
7054,운암초교,4460,첨단192,운암1동, 북구 
7055,건국동행정복지센터,4005,마을799,본촌동,본촌동
7056,광주다문화가족지원거점센터,4011,용전84,양산동, 북구 
7057,성산맨션,4386,송정19,용봉동, 북구 
7058,신안교,4338,마을777(우치공원),신안동, 북구 
7059,도산파출소,5006,송정93,도산동, 광산구 
7060,한양아파트,4134,송정33,양산동, 북구 
7061,한국전자통신연구원,5395,매월16,오룡동,오룡동
7062,임암,3168,봉선76,임암동,남구
7063,장암마을,5216,송암73,우산동, 북구 
7064,장암마을,5216,송암73,우산동, 광산구 
7065,대야,5590,송정97,대산동,광산구
7066,새한철강,5521,첨단92,안청동,안청동
7067,한국은행,2241,마을799,치평동, 서구 
7068,송암공단,3154,송암74,송하동,송하동
7069,백운초교(북),3095,대촌170,백운2동, 남구 
7070,중흥초교,4533,518,중흥1동, 북구 
7071,육판리,1080,지원152(능주역),내남동,내남동
7072,풍암저수지,2264,진월78,풍암동, 서구 
7073,건국동행정복지센터,4006,첨단95,본촌동,본촌동
7074,송화마을3단지,3263,금남55,진월동, 남구 
7075,신창동우체국,5192,첨단94,신가동, 광산구 
7076,정광고입구,5261,상무62,소촌동,소촌동
7077,모아제일아파트,2064,상무62,상무1동, 서구 
7078,도현,5511,첨단94,진곡동,광산구
7079,광주송정역,5158,송정33,송정2동, 광산구 
7080,삼성콜센터,4531,지원152(능주역),중흥1동, 북구 
7081,마곡,5771,송정99,본덕동,광산구
7082,수완보건지소,5699,마을701,수완동, 광산구 
7083,해태제과,4136,송정33,양산동, 북구 
7084,제2광천교,4450,양산60,운암2동, 북구 
7085,월계중,5404,봉선27,첨단1동, 광산구 
7086,대촌한일베라체,3012,대촌70,지석동,남구
7087,서광주세무서,2075,대촌69,상무2동, 서구 
7088,전남대사거리(서),4351,용봉83,신안동, 북구 
7089,백제화학,5646,첨단94,장덕동,장덕동
7090,녹동,1082,지원152(능주역),월남동,월남동
7091,박물관입구,4454,용전85,매곡동, 북구 
7092,삼우아파트,2193,첨단30,내방동,내방동
7093,조산동길,5776,임곡90,요기동,광산구
7094,무등산국립공원(증심사),1162,운림50,운림동,운림동
7095,송암공단입구,3155,송암47,송하동,송하동
7096,월계중,5405,첨단09,첨단1동, 광산구 
7097,서광주역,2118,송암73,매월동,매월동
7098,풍암한신아파트,2269,진월78,풍암동, 서구 
7099,송하삼익아파트,3159,송암47,송하동,송하동
7100,반촌,5171,운림51,신창동, 광산구 
7101,광주교통방송,5394,첨단40,쌍암동,광산구
7102,발산,2043,유덕65,양3동, 서구 
7103,원임곡,5344,임곡89,임곡동, 광산구 
7104,평동역(동),5910,마을700,월전동,광산구
7105,풍암사거리(동),2260,매월26,금호2동, 서구 
7106,용봉동성당,4584,상무64,용봉동, 북구 
7107,동강대,4564,두암181,풍향동, 북구 
7108,시립민속박물관,4202,상무63,매곡동, 북구 
7109,장등동,4311,용전86,장등동,장등동
7110,주월중입구,3217,금남55,주월1동, 남구 
7111,마재호반아파트,2030,마을760,금호2동, 서구 
7112,풍암저수지,2265,진월78,풍암동, 서구 
7113,신동사거리,5164,송정197,송정2동, 광산구 
7114,명상의집,4464,매월26,일곡동, 북구 
7115,흑석,5086,임곡90,선동,선동
7116,세방전지,5524,첨단94,장덕동,장덕동
7117,공군부대후문,5913,송정96,황룡동,광산구
7118,신가우미아파트,5184,첨단94,신가동, 광산구 
7119,광산구노인복지회관,5290,일곡10,월곡1동, 광산구 
7120,지산2동행정복지센터,1068,두암81(각화초교),지산2동, 동구 
7121,힐스테이트연제아파트,4671,마을799,연제동,연제동
7122,녹동,1083,지원152(능주역),월남동,월남동
7123,송정초교,5011,송정100,도산동, 광산구 
7124,전남대사거리(서),4350,용봉83,신안동, 북구 
7125,소태역,1096,지원152(능주역),소태동,동구
7126,화정사거리,2295,마을763,화정2동, 서구 
7127,진월대주아파트,3243,진월78,진월동, 남구 
7128,중흥시장,4537,지원152(도웅리),중흥1동, 북구 
7129,연제외촌,4669,마을799,연제동,연제동
7130,도산동,5005,송정100,도산동, 광산구 
7131,돌고개역(동),2163,송암31,월산동, 남구 
7132,골옷교,5871,송암72,수완동, 광산구 
7133,매방골,5229,임곡90,운수동,운수동
7134,운리마을,2249,송암72,풍암동, 서구 
7135,골옷교,5871,수완49,수완동, 광산구 
7136,송학입구,5140,송정96,송학동,광산구
7137,광암교입구,4437,임곡89,운암2동, 북구 
7138,학동증심사입구역,1151,228(화순전대병원),학동, 동구 
7139,송암동,3157,진월75,행암동,행암동
7140,신안교입구,4387,금남57,용봉동, 북구 
7141,국립광주과학관,4022,첨단09,오룡동,오룡동
7142,문화예술회관,4442,마을777(우치공원),운암2동, 북구 
7143,동림교,4147,첨단30,동림동, 북구 
7144,광주송정역,5159,송정100,송정2동, 광산구 
7145,도산동행정복지센터,5014,송정96,도산동, 광산구 
7146,생룡,4045,금남57,생용동,북구
7147,지상정밀,5553,첨단92,오선동,오선동
7148,농성1동주민센터,2037,마을763,농성1동, 서구 
7149,공군부대,5002,송정19,도산동, 광산구 
7150,선운휴먼시아,5850,송정100,선암동,선암동
7151,양촌(삼도),5624,송정97,오운동,광산구
7152,마재우체국,2245,송암47,금호2동, 서구 
7153,대원정사,4020,용전84,본촌동,본촌동
7154,한국은행,2241,518,치평동, 서구 
7155,문흥지구입구(서),4240,문흥80,문흥1동, 북구 
7156,풍암사거리(동),2260,대촌270,금호2동, 서구 
7157,광천E편한세상,2181,1187,광천동, 서구 
7158,서구문화센터,2032,대촌270,금호2동, 서구 
7159,향토음식박물관,4488,419,일곡동, 북구 
7160,금호타운아파트,3148,진월77,진월동, 남구 
7161,문흥라인동산아파트,4234,송정19,문흥1동, 북구 
7162,광천초교,2033,송암31,농성1동, 서구 
7163,운암초교,4433,첨단192,운암3동, 북구 
7164,운천저수지,2088,순환01(시청행),상무2동, 서구 
7165,축산시험장,5484,송정96,용곡동,광산구
7166,광주광역시교육청(광덕고),2288,마을763,화정2동, 서구 
7167,문흥고가,4223,진월17,각화동,각화동
7168,동천동행정복지센터,4145,상무62(상무역행),동천동, 서구 
7169,상선,5470,진곡196,복룡동,광산구
7170,돌고개역(동),2164,유덕65,농성1동, 서구 
7171,마재부영아파트,2026,매월61(세하),금호2동, 서구 
7172,우산리버힐아파트,5280,임곡290,우산동, 북구 
7173,우산리버힐아파트,5280,임곡290,우산동, 광산구 
7174,학운초교,1166,운림50,운림동,운림동
7175,신가주공아파트,5185,첨단94,신가동, 광산구 
7176,학동마을,5492,송정96,신동,광산구
7177,건국동파출소,4002,용전84,본촌동,본촌동
7178,조선대,1048,순환01(운천저수지),서석동,서석동
7179,국제고,4253,마을777,삼각동, 북구 
7180,장록,5482,송정97,장록동,광산구
7181,광주지방기상청,4447,송암72,운암2동, 북구 
7182,마당고개,4452,용전85,양산동, 북구 
7183,충장치안센터,1136,금남55,충장로4가,동구
7184,영락공원입구,4083,518,효령동,효령동
7185,금호한국아파트,2012,금호46,금호1동, 서구 
7186,송정파출소(북),5208,송정99,신촌동,신촌동
7187,지산입구,4108,용전84,지야동,북구
7188,영락공원2단지,4596,518,효령동,효령동
7189,본량파출소,5053,임곡90,송치동,광산구
7190,문흥라인동산아파트,4234,문흥80,문흥1동, 북구 
7191,지원2동행정복지센터입구,1098,지원15,용산동,용산동
7192,돈보스코학교,5964,수완12,하남동, 광산구 
7193,보훈병원,5435,봉선27,산월동,산월동
7194,광주중,2015,송암73,금호2동, 서구 
7195,동곡,5017,송정96,하산동,광산구
7196,두산위브아파트,1693,마을715(대촌),계림2동, 동구 
7197,두촌,4029,지원15,태령동,북구
7198,상무시민공원,2222,지원25,치평동, 서구 
7199,농산물공판장,4217,매월06,각화동,각화동
7200,안양사,4298,1187,금곡동,북구
7201,광주지방기상청,4446,상무64,운암2동, 북구 
7202,용두주공,4084,첨단193,용두동,용두동
7203,매방골,5229,송정197,운수동,운수동
7204,살레시오고,4466,첨단193,일곡동, 북구 
7205,송정I.C,5207,선운101,신촌동,신촌동
7206,월곡시장,5316,마을701,월곡1동, 광산구 
7207,문흥지구입구(남),4653,충효187,각화동,각화동
7208,풍암우미아파트,2263,진월78,풍암동, 서구 
7209,금호아파트,4216,두암81(무등파크),각화동,각화동
7210,광주여대,5274,마을701,우산동, 북구 
7211,광주여대,5274,마을701,우산동, 광산구 
7212,첨단대우아파트,5414,임곡91,비아동, 광산구 
7213,가톨릭대평생교육원,2082,매월16,상무2동, 서구 
7214,대인시장(서),1116,지원152(도웅리),대인동,대인동
7215,백운광장,3212,마을715(대촌),주월1동, 남구 
7216,법림사,1084,지원52,내남동,내남동
7217,월성,3047,대촌71,화장동,남구
7218,용호(북구),4303,두암181,망월동,북구
7219,광주박물관,4200,문흥53,매곡동, 북구 
7220,송정파출소(남),5152,선운101,송정1동, 광산구 
7221,광주지방경찰청입구,5659,상무62,소촌동,소촌동
7222,월드컵경기장,2254,마을763,풍암동, 서구 
7223,공군부대후문,5003,선운101,도산동, 광산구 
7224,풍암사거리(동),2260,매월06,금호2동, 서구 
7225,첨단대우아파트,5414,첨단94,비아동, 광산구 
7226,대인광장(북),4516,두암81(무등파크),북동,북동
7227,진성아파트,2202,228(화순전대병원),광천동, 서구 
7228,동산교차로(남),2120,매월16,매월동,매월동
7229,광주기아챔피언스필드입구,4336,금남58,임동, 북구 
7230,서영대,4428,첨단192,운암1동, 북구 
7231,평동우체국,5489,송정96,옥동,옥동
7232,무학초교,3019,대촌70,월성동,남구
7233,학촌,3071,대촌71,월성동,남구
7234,진성아파트,2202,지원25,광천동, 서구 
7235,공군부대후문,5913,마을701,황룡동,광산구
7236,시립민속박물관,4201,상무63,매곡동, 북구 
7237,가마,5032,임곡90,명도동,광산구
7238,풍암사거리(동),2260,진월77,금호2동, 서구 
7239,광천초교,2034,마을763,농성1동, 서구 
7240,지산입구,4107,첨단95,지야동,북구
7241,전대동창회관,4558,순환01(시청행),중흥3동, 북구 
7242,도산역,5008,송정99,도산동, 광산구 
7243,본량초교,5050,임곡90,남산동,광산구
7244,녹동,1083,228(화순전대병원),월남동,월남동
7245,오비맥주,4034,첨단23,양산동, 북구 
7246,동천6단지,4664,마을777(우치공원),운암1동, 북구 
7247,삼우아파트,2193,임곡89,내방동,내방동
7248,한국광기술원,4129,첨단40,월출동,월출동
7249,한국광기술원,4129,봉선27,월출동,월출동
7250,보훈병원,5435,매월16,산월동,산월동
7251,연제새한아파트,4071,마을799,연제동,연제동
7252,첨단종점,4117,임곡91,월출동,월출동
7253,하남1교,5879,문흥18,하남동, 광산구 
7254,용곡입구,5477,송정96,용곡동,광산구
7255,첨단초교후문,5422,첨단94,첨단1동, 광산구 
7256,송정한전,5256,마을701,운수동,운수동
7257,고령친화종합체험관,3265,송암47,행암동,행암동
7258,비아호반아파트,5102,첨단94,비아동, 광산구 
7259,명지맨션,3181,진월77,월산5동, 남구 
7260,선운리버프라임아파트,5967,선운14,운수동,운수동
7261,지동(광산구),5135,선운101,도덕동,도덕동
7262,신가사거리,5181,수완49,신가동, 광산구 
7263,지산입구,4108,마을799,지야동,북구
7264,삼정초교,4192,두암81(각화초교),두암3동, 북구 
7265,보문고,5237,임곡90,운수동,운수동
7266,조선대병원,1149,지원152(능주역),학동, 동구 
7267,한국알프스,5574,첨단92,장덕동,장덕동
7268,학강교,1140,금남55,학동, 동구 
7269,상무지구입구,2081,대촌69,상무2동, 서구 
7270,각화초교,4214,송암74,각화동,각화동
7271,전남공고,5196,운림51,신창동, 광산구 
7272,지산2동행정복지센터,1069,금호36,지산2동, 동구 
7273,금호호반아파트1차,2409,마을760,금호1동, 서구 
7274,양지마을,4610,양산60,일곡동, 북구 
7275,풍암금호아파트,2256,진월78,풍암동, 서구 
7276,첨단1동행정복지센터,5410,첨단40,첨단1동, 광산구 
7277,석정,3031,대촌71,석정동,남구
7278,명도삼거리,5044,송정296,명도동,광산구
7279,광주일고/광주고용센터,4512,유덕65,북동,북동
7280,영광통,5260,송정97,소촌동,소촌동
7281,서창입구,2134,상무62(상무역행),벽진동,벽진동
7282,공구의거리,4445,양산60,운암2동, 북구 
7283,운암중,4459,첨단192,운암3동, 북구 
7284,무양서원,5430,첨단192,월계동,월계동
7285,조선대병원,1150,지원152(도웅리),학동, 동구 
7286,복호,5790,임곡90,송대동,광산구
7287,선운휴먼시아,5851,송정93,선암동,선암동
7288,극락초교,2184,1187,유촌동,서구
7289,장암마을,5216,첨단20,우산동, 북구 
7290,장암마을,5216,첨단20,우산동, 광산구 
7291,목련마을8단지,5298,첨단94,운남동, 광산구 
7292,연동 서길,5360,임곡89,고룡동,광산구
7293,CBS방송국,2014,대촌270,금호1동, 서구 
7294,비아농협,5094,첨단192,비아동, 광산구 
7295,칠성마을,2204,임곡89,쌍촌동,쌍촌동
7296,유안초교,3131,봉선76,봉선2동, 남구 
7297,롯데백화점(북),4586,금남57,북동,북동
7298,동원촌,5396,첨단20,비아동, 광산구 
7299,신효천마을,3346,송암68,행암동,행암동
7300,서광주전화국,2046,유덕65,농성1동, 서구 
7301,흑석사거리(동),5578,첨단92,흑석동,흑석동
7302,홍림교,1168,운림50,학동, 동구 
7303,학동증심사입구역,1152,지원15,학동, 동구 
7304,광주남초교,1094,지원52,지원1동, 동구 
7305,신창용수마을,5190,매월16,신창동, 광산구 
7306,하선,5028,송정99,복룡동,광산구
7307,수완아름공원,5308,수완49,신가동, 광산구 
7308,동곡송정마을입구,5786,임곡90,송대동,광산구
7309,금호타이어,5220,송정100,소촌동,소촌동
7310,학림교,1153,운림50,학동, 동구 
7311,4수원지,4264,충효187,청풍동,청풍동
7312,동구문화센터,1108,봉선76,지원1동, 동구 
7313,용호(북구),4302,518,망월동,북구
7314,봉선1동행정복지센터,3109,봉선76,봉선1동, 남구 
7315,동림교,4146,228(화순전대병원),동림동, 북구 
7316,전남대병원오거리,1046,지원52,남동,남동
7317,가산,5585,송정97,대산동,광산구
7318,거진,4004,마을799,용두동,용두동
7319,구암,3232,진월77,행암동,행암동
7320,신양파크호텔,1067,두암81(무등파크),산수2동, 동구 
7321,평호동,5026,송정96,복룡동,광산구
7322,용호(광산구),5074,송정296,동호동,광산구
7323,중앙대교(서),3142,지원45,구동,남구
7324,극락강역입구,5169,상무62(상무역행),운남동, 광산구 
7325,조선대병원,1150,지원52,학동, 동구 
7326,까치고개,3190,대촌170,월산동, 남구 
7327,기아차정문,2007,유덕65,내방동,내방동
7328,대주빌라,4184,마을788,두암3동, 북구 
7329,학동증심사입구역,1152,지원45,학동, 동구 
7330,광주지방경찰청,5694,첨단40,소촌동,소촌동
7331,조선대해오름관,1181,매월61(칠석),서석동,서석동
7332,목련마을8단지,5299,임곡89,운남동, 광산구 
7333,보문고,5237,일곡38,운수동,운수동
7334,서영대,4427,마을777(우치공원),운암1동, 북구 
7335,동강대,4415,석곡87,우산동, 북구 
7336,동강대,4415,석곡87,우산동, 광산구 
7337,CBS방송국,2014,송암72,금호1동, 서구 
7338,월산(삼각동),4261,용전184,일곡동, 북구 
7339,광산경찰서,5253,봉선37,운수동,운수동
7340,일곡삼호아파트,4581,지원15,일곡동, 북구 
7341,매방골,5228,봉선37,운수동,운수동
7342,농장다리,1051,마을715(대촌),동명동, 동구 
7343,연진회미술원,1101,운림50,지원1동, 동구 
7344,성산맨션,4386,용전184,용봉동, 북구 
7345,성내,5349,임곡89,임곡동, 광산구 
7346,첨단호반3차아파트,5459,첨단92,산월동,산월동
7347,금호한국아파트,2012,금호36,금호1동, 서구 
7348,마산(서창),2106,상무64,벽진동,벽진동
7349,학운초교,1166,운림51,운림동,운림동
7350,충장사(남),4321,1187,금곡동,북구
7351,폭스존,4124,첨단20,오룡동,오룡동
7352,대인시장(동),1007,용전184,계림1동, 동구 
7353,동원촌,5396,임곡91,비아동, 광산구 
7354,문흥라인동산아파트,4234,첨단23,문흥1동, 북구 
7355,아리랑고개,5214,송정33,신촌동,신촌동
7356,첨단대우아파트,5413,첨단92,첨단1동, 광산구 
7357,포충사,3062,대촌70,원산동,남구
7358,영광통,5260,송정98,소촌동,소촌동
7359,신성화학,5527,첨단20,흑석동,흑석동
7360,신창용수마을,5190,수완12,신창동, 광산구 
7361,하남중,5321,마을701,산정동,산정동
7362,시청,2233,상무64,치평동, 서구 
7363,수완새한포유,5706,진곡196,수완동, 광산구 
7364,용전사거리(북),4104,양산60,용전동,용전동
7365,삼우아파트,2194,임곡89,내방동,내방동
7366,서방시장(북),4422,문흥80,풍향동, 북구 
7367,고령친화종합체험관,3265,첨단95,행암동,행암동
7368,오치1동행정복지센터,4372,용전184,오치2동, 북구 
7369,도촌교,5508,첨단94,안청동,안청동
7370,동림교,4147,마을799,동림동, 북구 
7371,송정I.C,5207,송정33,신촌동,신촌동
7372,서봉마을,5240,송정296,서봉동,서봉동
7373,공군부대,5002,선운101,도산동, 광산구 
7374,돌고개역(동),2164,임곡89,농성1동, 서구 
7375,매방골,5228,임곡90,운수동,운수동
7376,아리랑고개,5257,선운101,신촌동,신촌동
7377,롯데칠성,4030,첨단193,양산동, 북구 
7378,광산구청,5153,송정33,소촌동,소촌동
7379,인성고,3166,대촌170,송하동,송하동
7380,첨단호반3차아파트,5459,첨단94,산월동,산월동
7381,어룡초교,5259,마을701,소촌동,소촌동
7382,광산구청,5217,송정93,송정2동, 광산구 
7383,녹동,1083,지원52,월남동,월남동
7384,본량삼거리,5049,송정296,남산동,광산구
7385,지석사거리,3059,매월61(칠석),지석동,남구
7386,교동,1072,지원52,선교동,동구
7387,광주종합버스터미널,2001,지원56,광천동, 서구 
7388,전자공고,5444,봉선27,산월동,산월동
7389,장등동,4311,운림35,장등동,장등동
7390,동하,2103,대촌270,세하동,서구
7391,보훈병원,5436,첨단30,산월동,산월동
7392,하남중,5288,마을701,산정동,산정동
7393,중방,5148,임곡90,지평동,광산구
7394,전남대동문,4408,마을788,용봉동, 북구 
7395,하지석,3064,대촌70,지석동,남구
7396,종합유통단지,2098,매월61(칠석),매월동,매월동
7397,화정남초교,2315,마을763,화정4동, 서구 
7398,학동증심사입구역,1152,운림51,학동, 동구 
7399,광일고,5327,임곡89,임곡동, 광산구 
7400,소태역,1095,지원15,지원1동, 동구 
7401,유격훈련장,4472,419,일곡동, 북구 
7402,금강1길,5799,송정19,송정2동, 광산구 
7403,도선사,4226,운림35,문흥1동, 북구 
7404,송정시장,5160,송정100,송정2동, 광산구 
7405,운암우미아파트,4456,첨단192,운암3동, 북구 
7406,학동증심사입구역,1152,228(화순전대병원),학동, 동구 
7407,김대중컨벤션센터(마륵)역,2132,대촌69,마륵동,마륵동
7408,금호시영아파트,2009,대촌270,금호1동, 서구 
7409,유창아파트,4401,상무64,용봉동, 북구 
7410,공군부대,5001,송정19,도산동, 광산구 
7411,신가중,5187,첨단94,신가동, 광산구 
7412,금호한국아파트,2012,진월77,금호1동, 서구 
7413,선암,5243,일곡38,선암동,선암동
7414,공구단지,2093,매월26,매월동,매월동
7415,충효동환벽당,4327,충효187,충효동,충효동
7416,북성,5057,임곡90,북산동,광산구
7417,양림휴먼시아2차,3079,봉선76,방림1동, 남구 
7418,한국단자공업,5118,첨단92,도천동,도천동
7419,서방시장(서),4423,419,우산동, 북구 
7420,서방시장(서),4423,419,우산동, 광산구 
7421,금당중,3219,진월78,주월1동, 남구 
7422,송정호반아파트,5013,진곡196,도산동, 광산구 
7423,문흥라인동산아파트,4234,용전86,문흥1동, 북구 
7424,절골입구(북),2333,매월61(세하),세하동,서구
7425,거진,4004,마을700,용두동,용두동
7426,첨단삼성전자,4116,첨단22,오룡동,오룡동
7427,돈보스코학교,5964,송암68,하남동, 광산구 
7428,효동초교입구,4551,용전184,중흥2동, 북구 
7429,문화전당역,1130,문흥80,광산동,광산동
7430,김대중컨벤션센터(마륵)역,2132,마을799,마륵동,마륵동
7431,조선대대학원,1180,매월61(세하),서석동,서석동
7432,시청,2233,상무62,치평동, 서구 
7433,칠성마을사거리,2326,마을799,쌍촌동,쌍촌동
7434,전남고입구,2145,상무62(상무역행),마륵동,마륵동
7435,신촌 윗길(4수원지),4297,석곡87,청풍동,청풍동
7436,두산,5772,임곡90,연산동,광산구
7437,공항역,5203,상무62(상무역행),신촌동,신촌동
7438,송정대덕아파트,5156,송암73,송정2동, 광산구 
7439,광주인력개발원,5218,마을701,소촌동,소촌동
7440,농산물공판장,4217,두암181,각화동,각화동
7441,지산입구,4108,금남57,지야동,북구
7442,동성고,3240,대촌70,진월동, 남구 
7443,장등동,4311,진월17,장등동,장등동
7444,동산교차로(북),2119,송암73,매월동,매월동
7445,선운리버프라임아파트,5967,송정100,운수동,운수동
7446,금강1길,5799,진곡196,송정2동, 광산구 
7447,신동마을,5142,송정96,신동,광산구
7448,남광주사거리,1139,지원52,학동, 동구 
7449,광주박물관,4200,상무63,매곡동, 북구 
7450,서일초교,4468,일곡10,일곡동, 북구 
7451,도산역,5009,좌석02,도산동, 광산구 
7452,김대중컨벤션센터(마륵)역,2131,순환01(시청행),마륵동,마륵동
7453,오선동,5537,첨단92,오선동,오선동
7454,선암,5243,선운14,선암동,선암동
7455,송정한전,5255,임곡90,운수동,운수동
7456,비아호반아파트,5102,첨단92,비아동, 광산구 
7457,고령친화종합체험관,3265,금남59,행암동,행암동
7458,복룡입구,4033,마을799,신용동, 북구 
7459,광신대교,4140,문흥39,동천동, 서구 
7460,장등마을,4312,두암81(각화초교),장등동,장등동
7461,동강대,4415,문흥80,우산동, 북구 
7462,동강대,4415,문흥80,우산동, 광산구 
7463,교통공원,4013,첨단23,쌍암동,광산구
7464,도산파출소,5006,지원45,도산동, 광산구 
7465,명상의집,4464,용전184,일곡동, 북구 
7466,연진회미술원,1101,수완12,지원1동, 동구 
7467,광명하이츠후문,2177,매월16,내방동,내방동
7468,홍림교,1168,운림35,학동, 동구 
7469,광천동,2178,첨단30,쌍촌동,쌍촌동
7470,남광주역,1142,지원25,학동, 동구 
7471,중앙초교,5263,상무62(상무역행),소촌동,소촌동
7472,산동교,5177,첨단192,신창동, 광산구 
7473,중방,5147,임곡90,지평동,광산구
7474,신당,5065,임곡90,송치동,광산구
7475,홍림교,1168,첨단09,학동, 동구 
7476,전남대병원/남광주시장,1147,마을715(대촌),학동, 동구 
7477,광주대입구,3228,대촌170,진월동, 남구 
7478,광주종합버스터미널,2002,마을777(우치공원),광천동, 서구 
7479,북구차량등록민원실,4550,용전184,중흥2동, 북구 
7480,평동초교,5490,송정97,옥동,옥동
7481,원삼각마을삼일아파트,4259,일곡28,삼각동, 북구 
7482,금호타이어,5220,송정296,소촌동,소촌동
7483,송정파출소(북),5209,송정97,신촌동,신촌동
7484,신안사거리,4343,유덕65,신안동, 북구 
7485,천교,2173,매월61(세하),양동, 서구 
7486,장등동,4311,첨단23,장등동,장등동
7487,첨단라인8차아파트,5447,첨단40,월계동,월계동
7488,첨단라인아파트,5417,임곡91,첨단1동, 광산구 
7489,엔씨백화점,4539,유덕65,중흥1동, 북구 
7490,상칠석,3026,매월61(칠석),칠석동,남구
7491,태봉새마을금고,4355,임곡89,신안동, 북구 
7492,송산,5138,임곡90,지평동,광산구
7493,진성아파트,2201,임곡89,내방동,내방동
