idx,i,dis_5159,dis_5745,dis_5445,dis_4475,dis_4406,dis_2002,dis_2232,dis_1130,dis_3236,time
1166,5303,5.481039653,1.281380213,4.285838134,7.086365709,7.844368196,5.243850429,3.383444574,9.155841933,9.403150245,18_20
1167,5304,5.459187921,1.237444273,4.287207598,7.149846661,7.926556088,5.329550821,3.463544704,9.24145141,9.480579818,18_20
1168,5305,4.642767927,1.80526827,5.047202958,8.019233518,8.64420002,5.865135899,3.789980318,9.742909147,9.677464301,18_20
1169,5306,4.595835263,1.847987774,5.093324978,8.065409954,8.680177605,5.891303896,3.806534226,9.766010484,9.683402758,18_20
1170,5307,6.066298888,0.715904417,3.654814574,6.775652082,7.812086653,5.433466703,3.772267156,9.34340951,9.806656076,18_20
1171,5309,3.274848477,3.140612108,6.411905673,9.23699694,9.529864961,6.498245126,4.226921035,10.24054018,9.685194632,18_20
1172,5310,3.216620659,3.199079806,6.469970255,9.281128434,9.557360093,6.516082549,4.239703063,10.25026247,9.674158808,18_20
1173,5311,4.148820394,2.267003832,5.546828262,8.62518112,9.192270264,6.333599039,4.175703844,10.17826071,9.934431407,18_20
1174,5312,4.146015052,2.268435915,5.54622069,8.59994455,9.156139921,6.293347394,4.133760247,10.13692958,9.892291199,18_20
1175,5313,3.585749445,2.82993641,6.108593775,9.065304822,9.473578084,6.50546169,4.269577736,10.29187788,9.849233935,18_20
1176,5314,3.638082948,2.777969138,6.057049838,9.028720461,9.453138076,6.495032174,4.265464366,10.28772679,9.863563817,18_20
1177,5315,4.000838364,2.431198569,5.714453015,8.848130658,9.409512825,6.532827191,4.356013435,10.36687304,10.06927808,18_20
1178,5316,3.974667201,2.453712738,5.736779849,8.851369046,9.399850247,6.516093058,4.334839293,10.34722548,10.0408414,18_20
1179,5317,4.383327626,2.068032421,5.349441658,8.62211799,9.314059613,6.524978753,4.412265664,10.3920434,10.225302,18_20
1180,5318,4.357526704,2.096459626,5.37757626,8.650343132,9.337145735,6.543092771,4.425951127,10.40836702,10.2322693,18_20
1181,5319,4.39403936,2.106885624,5.378532225,8.741925873,9.470559666,6.693887619,4.584324057,10.5628903,10.39303455,18_20
1182,5320,4.38008373,2.112121614,5.385860558,8.733193275,9.453004899,6.671879621,4.559775459,10.53975762,10.36624261,18_20
1183,5321,3.339768639,3.111302322,6.394526803,9.442097447,9.846612964,6.856895303,4.602913222,10.62240241,10.09511812,18_20
1184,5322,4.884856012,1.688789994,4.929623482,8.488772074,9.388685406,6.733716109,4.716856652,10.63100556,10.62100425,18_20
1185,5359,10.98490594,8.912834313,9.805165316,15.00242798,17.05348229,14.96178356,13.12866424,18.86958757,19.05347847,18_20
1186,5392,10.56257571,4.153636241,1.065936728,5.714088976,8.521371962,7.881612355,7.401144142,11.21459986,12.90088146,18_20
1187,5393,10.47727433,4.066999487,0.801426333,5.221517639,8.018325432,7.436684514,7.049172738,10.72743371,12.46533965,18_20
1188,5394,10.46713758,4.057457626,0.789000932,5.205940553,8.000028027,7.417438565,7.03149692,10.7082741,12.44616678,18_20
1189,5395,10.82379829,4.40961843,1.198087695,5.464383283,8.351771583,7.85221238,7.479147766,11.10523036,12.88395149,18_20
1190,5396,9.775841072,3.484251883,1.464295874,6.657505837,9.213496697,8.149197086,7.319343945,11.70377501,13.08350977,18_20
1191,5397,9.76664274,3.47547412,1.464049308,6.658919096,9.212236209,8.144721664,7.312794062,11.70071673,13.07825674,18_20
1192,5398,10.15706711,3.778739046,1.088190364,6.12892654,8.809114911,7.956123025,7.306892618,11.40404124,12.94279175,18_20
1193,5399,9.932748008,3.58925132,1.234688911,6.384918467,8.993563604,8.023290811,7.277678318,11.53093157,12.98413761,18_20
1194,5400,9.915810198,3.570151715,1.215827804,6.370784752,8.974925949,8.001201626,7.255061882,11.51011561,12.96169345,18_20
1195,5401,10.29862436,3.885655375,0.769671021,5.58702514,8.322496301,7.610770898,7.105328327,10.97736471,12.62445596,18_20
1196,5402,10.29513672,3.882651473,0.780104851,5.609398109,8.343325975,7.626484917,7.115422656,10.99618045,12.63932847,18_20
1197,5403,10.31082156,3.96203171,0.823044564,4.561848636,7.309745549,6.783729053,6.522683807,10.02591737,11.81963406,18_20
1198,5405,9.628534042,3.259167997,0.997323928,6.213632829,8.734663488,7.687733503,6.916264558,11.22580888,12.63737145,18_20
1199,5406,9.458088564,3.060887719,0.761713724,5.983044982,8.449954789,7.377271493,6.619210643,10.92127369,12.32797221,18_20
1200,5409,10.08014393,3.666372797,0.47839124,5.41551351,8.086307219,7.32415689,6.813483544,10.71135799,12.33493044,18_20
1201,5410,10.04856544,3.634801777,0.452251071,5.419538696,8.080164176,7.305739232,6.787886566,10.69903136,12.3151012,18_20
1202,5411,10.00148917,3.607303575,0.865986401,5.968045428,8.606774146,7.726288665,7.079611534,11.18366192,12.71169433,18_20
1203,5412,10.05174344,3.65986199,0.913338677,5.992831937,8.645999457,7.778986349,7.137109043,11.23057899,12.76600988,18_20
1204,5413,9.746639357,3.398701776,1.157797642,6.354847888,8.909659824,7.881622728,7.105216278,11.41441216,12.83154645,18_20
1205,5416,9.442318546,3.078302272,1.039629222,6.263162033,8.725161335,7.607608903,6.789170507,11.17696437,12.54064608,18_20
1206,5417,9.794205136,3.381574863,0.476290556,5.656503448,8.233636476,7.328779949,6.707614108,10.79004646,12.31682445,18_20
1207,5418,9.841351625,3.427441844,0.321171699,5.466325895,8.058786218,7.200639352,6.631099128,10.63519915,12.19906511,18_20
1208,5419,10.07051732,3.671672545,0.390854166,5.072377359,7.740559273,7.031975643,6.59888609,10.383265,12.05281236,18_20
1209,5420,9.836493167,3.430400724,0.645007389,5.811758268,8.401846632,7.488093013,6.841713534,10.95729466,12.47147089,18_20
1210,5421,9.85889322,3.453219393,0.659019598,5.816818382,8.413944314,7.507344262,6.864342376,10.97336378,12.49173636,18_20
1211,5422,10.11261755,3.702426365,0.699219975,5.697785181,8.375119412,7.577942118,7.011168237,10.98929905,12.58006588,18_20
1212,5423,10.12060984,3.710756395,0.711302444,5.706051065,8.385667266,7.589972663,7.022994357,11.00081055,12.59214808,18_20
1213,5424,10.70657285,4.344623362,1.125039049,4.575151599,7.454249691,7.082250679,6.894354724,10.24162988,12.12063005,18_20
1214,5425,10.6234607,4.228229111,0.947863194,4.929227213,7.77620916,7.303789159,7.013661671,10.52850921,12.33961347,18_20
1215,5426,10.49889063,4.196425917,1.16450754,4.227604788,7.03922496,6.651664123,6.512608869,9.808313728,11.6899644,18_20
1216,5427,8.899993576,2.568637046,0.918282787,5.056886307,7.255034604,6.087091388,5.429441149,9.644000924,11.05093434,18_20
1217,5428,8.864335189,2.535772574,0.953241503,5.065306673,7.247561982,6.063929861,5.397147996,9.627408952,11.02486693,18_20
1218,5429,8.983848146,2.599293151,0.720050137,5.297511588,7.558414846,6.398102883,5.6973537,9.960028399,11.35419919,18_20
1219,5430,8.938689082,2.548348731,0.754974948,5.361494704,7.608517429,6.423226046,5.69822046,9.997230066,11.37237332,18_20
1220,5431,9.265644623,2.88815254,0.482612754,5.124835598,7.491567422,6.463588588,5.860373899,9.964572067,11.44669588,18_20
1221,5432,9.308527051,2.930155351,0.443920725,5.11340862,7.497141356,6.48760127,5.895579757,9.980226729,11.47366517,18_20
1222,5433,8.915811321,2.505127443,0.786363744,5.605375066,7.86141069,6.639916361,5.854202536,10.23553007,11.57251039,18_20
1223,5434,8.900028342,2.490275913,0.798134744,5.593106876,7.841902809,6.615804995,5.829646575,10.21288912,11.54791037,18_20
1224,5435,9.125887596,2.892108027,1.069697755,4.58602756,6.831408518,5.811513644,5.324539864,9.288825543,10.81161775,18_20
1225,5436,9.179780536,2.954856405,1.079514901,4.525995212,6.790161379,5.800975255,5.340990876,9.262596802,10.80604507,18_20
1226,5437,9.401525055,3.150944985,0.946083234,4.475457108,6.843701084,5.957418007,5.55128424,9.37173829,10.97325277,18_20
1227,5438,9.416387272,3.163567851,0.935983283,4.47478833,6.850125473,5.97032701,5.567026358,9.381705833,10.98671814,18_20
1228,5439,9.137217547,2.72327448,0.61525657,5.640931592,7.985737442,6.842977106,6.093997267,10.40779952,11.7903074,18_20
1229,5440,9.154926077,2.740711366,0.621453418,5.676975541,8.030018152,6.889280163,6.135910122,10.45424124,11.83580142,18_20
1230,5441,10.34935717,3.999065653,0.848500994,4.562069005,7.323465177,6.812743013,6.559012416,10.04689123,11.84909037,18_20
1231,5442,9.518322325,3.121257834,0.752269785,5.976481269,8.463300185,7.412696925,6.668030782,10.94702631,12.36795291,18_20
1232,5443,8.919148208,2.628802502,1.011229064,4.892280305,7.077892759,5.935107737,5.324470835,9.475777273,10.9091314,18_20
1233,5444,8.829205184,2.539530171,1.073143605,4.944661676,7.092950883,5.906489568,5.264573191,9.466630053,10.87182376,18_20
1234,5445,9.686176943,3.283284673,0,5.224291396,7.759219286,6.880206635,6.335670587,10.31768563,11.88084594,18_20
1235,5446,9.596248641,3.199285213,0.11678478,5.17556457,7.675745591,6.769583095,6.218909555,10.2180822,11.76788763,18_20
1236,5447,9.354357643,2.951235668,0.723649248,5.92614782,8.357449511,7.256044633,6.489161599,10.8109148,12.20259399,18_20
1237,5448,9.348486979,2.946660309,0.74183499,5.944328767,8.373870646,7.267906993,6.496030589,10.82513853,12.21297306,18_20
1238,5449,9.764858015,3.35166011,0.44465931,5.636059543,8.20351095,7.291185968,6.668664469,10.75537453,12.27855653,18_20
1239,5450,10.30894316,3.989378897,0.949313272,4.380096275,7.12497855,6.63135668,6.416759831,9.850303939,11.66881921,18_20
1240,5451,10.29560934,3.973660484,0.92911031,4.397913987,7.138212789,6.635923371,6.414174011,9.860062876,11.67315687,18_20
1241,5452,9.476504549,3.125307807,0.484115869,4.87013337,7.307597236,6.398134148,5.899545529,9.838135138,11.40291388,18_20
1242,5453,9.468915859,3.121295378,0.506225083,4.85332819,7.286459832,6.376286217,5.880555034,9.816015761,11.38137134,18_20
1243,5454,9.880956541,3.466993719,0.346598204,5.464311539,8.069984177,7.226718779,6.665494587,10.65421197,12.22709923,18_20
1244,5455,9.628152133,3.385996416,0.978022309,4.321602977,6.781204475,6.014295944,5.692093519,9.367227557,11.04146755,18_20
1245,5456,9.620899395,3.374859925,0.961957364,4.339318872,6.797270864,6.024598438,5.696052882,9.380994979,11.05115934,18_20
1246,5458,9.614567414,3.303751474,0.6782937,4.603610583,7.081199291,6.266529849,5.863718476,9.653245208,11.28575758,18_20
1247,5459,9.613512839,3.306717113,0.697884661,4.585792019,7.061607814,6.249143038,5.850922742,9.634147951,11.26886304,18_20
1248,5466,8.193824542,13.5613176,16.70059158,20.05305005,19.89806027,16.58468377,14.32403082,19.6144808,17.47966607,18_20
1249,5470,2.516888294,8.92970329,12.19760592,14.33196714,13.58974,10.24289266,8.132899823,12.98234146,10.78215252,18_20
1250,5471,2.501485933,8.915079149,12.18398025,14.33112865,13.59750965,10.25057685,8.136807204,12.99830537,10.80533811,18_20
1251,5486,2.620638411,8.802744851,12.08397161,14.69849921,14.25753852,10.92373902,8.706046642,13.91191462,11.9221839,18_20
1252,5495,6.363410963,1.800200099,4.146018424,8.596728732,10.07947932,7.816808266,6.05794772,11.72635068,12.07281289,18_20
1253,5498,5.396819624,3.751364266,6.344133008,10.71697581,11.90963017,9.303341155,7.240123285,13.19538441,13.014037,18_20
1254,5501,7.675604226,2.515365176,3.585155132,8.53373239,10.43351312,8.517886519,6.992975741,12.37807737,13.02675372,18_20
1255,5502,8.807151357,3.175538634,3.012216269,8.19774384,10.43172877,8.861078312,7.583452059,12.62856151,13.57188071,18_20
1256,5503,8.803650033,3.179428169,3.02479156,8.209983816,10.44255022,8.869367705,7.589250606,12.63777461,13.57849437,18_20
1257,5505,5.013897973,2.516227044,5.449816308,9.487878727,10.55757751,7.938856555,5.902772258,11.835301,11.74978664,18_20
1258,5508,9.023481129,3.29703077,2.874123517,8.082103942,10.37992173,8.885065366,7.664403924,12.62692314,13.6339878,18_20
1259,5509,9.019783218,3.291238924,2.869323734,8.076969448,10.37397992,8.878756506,7.658229478,12.62067271,13.62772298,18_20
1260,5510,8.274947882,3.559427041,4.270803067,9.384298139,11.42193529,9.565283231,8.030801487,13.41932959,14.06583131,18_20
1261,5511,8.278193074,3.575477351,4.289247914,9.403336386,11.4408124,9.582665703,8.046261254,13.43716402,14.08132741,18_20
1262,5516,7.31853007,2.26526391,3.697130336,8.528337821,10.31949919,8.310330854,6.724176717,12.18814519,12.75926458,18_20
1263,5523,3.368995619,3.154755849,6.431872503,9.602439778,10.06334389,7.093017105,4.846291762,10.86709083,10.34432399,18_20
1264,5524,5.556769314,2.599194881,5.262988299,9.559120972,10.80884976,8.305722147,6.341148326,12.21548634,12.24532768,18_20
1265,5525,5.560353595,2.582331421,5.247637056,9.54218984,10.79268005,8.291169765,6.328281624,12.20110663,12.23414414,18_20
1266,5526,5.359718981,1.900075283,4.848635441,8.877557863,10.02436672,7.498613111,5.548489191,11.40865769,11.48178091,18_20
1267,5530,8.794848303,3.379459493,3.381646369,8.567889447,10.78335154,9.1620155,7.826943573,12.9488065,13.83306724,18_20
1268,5532,8.746294125,3.578955848,3.76766263,8.948617194,11.13267891,9.44951223,8.051448244,13.25748746,14.07235443,18_20
1269,5533,8.744616102,3.570421715,3.756414208,8.937186849,11.12140681,9.439276443,8.042536803,13.24686581,14.06316752,18_20
1270,5536,6.880895605,2.810179459,4.627989509,9.396810816,11.04834353,8.855899778,7.100873823,12.76229471,13.10871331,18_20
1271,5537,6.900106798,2.801743717,4.605113461,9.378673257,11.03615598,8.849779486,7.099584932,12.75556906,13.10891478,18_20
1272,5539,7.515998522,3.020949126,4.328294884,9.275657787,11.11195121,9.08211736,7.439704201,12.967904,13.46990337,18_20
1273,5541,3.962443067,2.549155706,5.823085222,9.105808858,9.719623468,6.854945324,4.67777849,10.68956659,10.36993089,18_20
1274,5545,4.987164554,3.27253956,6.075071031,10.2507594,11.3330872,8.678695467,6.597773711,12.5639447,12.36606727,18_20
1275,5548,5.298986462,2.253036582,5.125142905,9.231759354,10.38351497,7.835567674,5.854893678,11.74239647,11.75700122,18_20
1276,5549,5.272829423,2.296258278,5.169321636,9.274938239,10.42030718,7.865146284,5.878007993,11.7710573,11.77394203,18_20
1277,5550,5.902161084,1.725398386,4.419606964,8.663102554,9.989062223,7.604906412,5.760787741,11.51962857,11.74963042,18_20
1278,5551,5.888046258,1.701193111,4.412771519,8.642870124,9.962379747,7.575254901,5.730311276,11.48999873,11.719224,18_20
1279,5554,7.697521278,3.201965382,4.374448175,9.370334197,11.25350361,9.257698836,7.632880628,13.13847648,13.66458027,18_20
1280,5560,4.501400257,2.218326666,5.428207025,9.021474902,9.853491088,7.117989462,5.024157808,10.99457999,10.83368077,18_20
1281,5561,4.533680357,2.175475448,5.386890303,8.980049701,9.818607776,7.089811337,5.001853175,10.96843309,10.81994432,18_20
1282,5562,7.233901055,1.945147925,3.469474202,8.225356344,9.986720507,7.979691391,6.415631874,11.85488703,12.45047544,18_20
1283,5563,7.234683932,2.041502075,3.56148737,8.335512401,10.09890998,8.083429868,6.506004881,11.96094295,12.5411322,18_20
1284,5566,3.672208923,2.895749728,6.16343156,9.448504121,10.00910005,7.096753614,4.883646714,10.90484454,10.48002277,18_20
1285,5567,3.694124437,2.861822771,6.131187484,9.408516349,9.97016259,7.060509005,4.849745456,10.87057607,10.45451657,18_20
1286,5568,8.347246564,3.306429041,3.842325708,8.965471954,11.04278703,9.254530083,7.786977681,13.08976656,13.81737457,18_20
1287,5569,8.370398648,3.321165061,3.836364589,8.963475428,11.04712017,9.265040913,7.801636411,13.09876073,13.83160216,18_20
1288,5570,4.926016226,2.731081467,5.652074485,9.701647391,10.75284203,8.109188931,6.05028968,12.0000371,11.86594923,18_20
1289,5572,5.208388246,2.665524437,5.481141647,9.644134921,10.78489835,8.202822801,6.184637865,12.10385651,12.04261273,18_20
1290,5573,5.209702131,2.641605192,5.461662637,9.620251612,10.76063299,8.179779778,6.163192889,12.08109036,12.02342071,18_20
1291,5574,6.496647766,2.303882158,4.446930942,9.039534069,10.57722497,8.321152501,6.541778769,12.2314763,12.54637957,18_20
1292,5575,6.516843785,2.346976875,4.469167686,9.074819958,10.61912788,8.365505188,6.585934747,12.27575576,12.59007114,18_20
1293,5576,6.530745915,2.062206104,4.219389095,8.783234558,10.3276143,8.096820866,6.348178169,12.00452759,12.36347445,18_20
1294,5577,6.557519298,2.034714301,4.17596147,8.743813559,10.29596894,8.074426085,6.334211959,11.9812196,12.35173414,18_20
1295,5578,4.944005932,1.585051642,4.839693358,8.363919357,9.264425424,6.620080535,4.617320881,10.51985701,10.53646969,18_20
1296,5579,4.854164365,1.823783495,5.029871788,8.67079664,9.591747268,6.935559197,4.908645576,10.83130085,10.79722923,18_20
1297,5580,4.816088928,1.885671811,5.085629283,8.735446667,9.651316185,6.98707396,4.951731166,10.88098309,10.83074608,18_20
1298,5583,9.185361724,2.855000535,0.720677062,4.900967044,7.214017574,6.1818435,5.619668976,9.67688059,11.17097978,18_20
1299,5584,9.170514919,2.841524849,0.734621601,4.902388427,7.208828889,6.170354433,5.604972245,9.668130249,11.15861658,18_20
1300,5600,11.97559686,15.73328516,18.4282043,22.67320221,23.22046308,20.07507106,17.75346151,23.5249151,21.87933353,18_20
1301,5627,4.658872014,1.933025177,5.174690662,8.701427038,9.542885057,6.835678978,4.773426728,10.72176805,10.63125964,18_20
1302,5629,4.691547318,1.723284363,4.997743854,8.142555563,8.848330354,6.105212272,4.047570764,9.989584109,9.940286967,18_20
1303,5644,2.226082304,8.636670779,11.91135012,14.15529962,13.49944915,10.15322204,8.005704939,12.98372446,10.87487808,18_20
1304,5649,5.669940181,1.87206911,4.660390541,8.838464113,10.09401282,7.645881583,5.749403364,11.56001678,11.71260242,18_20
1305,5651,7.858630145,3.05396934,4.039315271,9.064339318,11.00372276,9.080418807,7.518982575,12.9460715,13.55412115,18_20
1306,5654,9.878465043,14.42974211,17.3727803,21.21840037,21.43315447,18.19207224,15.88225838,21.46249698,19.58582136,18_20
1307,5656,10.14892233,3.760503731,0.503207675,4.931264186,7.625520866,6.970901124,6.586997407,10.29098741,11.9975325,18_20
1308,5657,10.10856009,3.720972408,0.469102449,4.932126317,7.612482961,6.942141432,6.550155848,10.27016402,11.96767068,18_20
1309,5658,2.380035242,4.067392675,7.350130183,10.20389204,10.36549119,7.239441504,4.926575427,10.87256931,10.02214874,18_20
1310,5659,2.249686517,4.186277451,7.467946616,10.27090961,10.38917519,7.244477044,4.927539019,10.85436864,9.959865605,18_20
1311,5671,3.273390411,8.419433311,11.6279994,14.84482841,14.8249521,11.56274811,9.25951332,14.85629918,13.2022843,18_20
1312,5677,3.355301034,9.041871255,12.28926989,15.27162096,15.0542147,11.74833948,9.479098996,14.88555223,13.0254761,18_20
1313,5681,2.428613345,8.378992469,11.6521015,14.4369387,14.13287767,10.81734919,8.561439132,13.92727556,12.07862412,18_20
1314,5687,9.587204686,3.410741784,1.871874237,7.089594237,9.578975827,8.389977314,7.442763296,12.00455822,13.28042686,18_20
1315,5691,1.698169279,4.719297925,7.988360388,10.54672071,10.46385904,7.243563289,4.92403306,10.73520316,9.640961839,18_20
1316,5692,1.69448025,4.724922428,7.992786625,10.53917778,10.44935634,7.227124319,4.907903536,10.71555248,9.617779731,18_20
1317,5697,7.695246021,1.31203224,1.991558993,5.991969948,7.744962491,6.020686297,4.894026664,9.797483179,10.79320321,18_20
1318,5698,7.187225952,0.796109416,2.552948099,6.693116765,8.32098947,6.383938237,5.018984921,10.22810273,11.01239018,18_20
1319,5699,7.225620041,0.830745044,2.512472818,6.661898282,8.302568227,6.380188539,5.028722198,10.22061272,11.01823911,18_20
1320,5700,7.349998896,1.157709074,2.594583844,7.078912792,8.822798756,6.926635608,5.53901431,10.76735543,11.54379364,18_20
1321,5701,7.332121564,1.165757871,2.630503122,7.123247741,8.864016298,6.959651728,5.561797884,10.80281565,11.56931862,18_20
1322,5702,6.858619741,0.499086045,2.882627685,6.903501066,8.413520569,6.35513398,4.885088767,10.22643763,10.90289575,18_20
1323,5703,6.842927568,0.505048686,2.907820692,6.946911291,8.457007712,6.392733888,4.913305106,10.26561929,10.93313367,18_20
1324,5704,6.230463268,0.624227546,3.59783068,7.571785659,8.907268596,6.635041831,4.948274764,10.54120534,10.98156352,18_20
1325,5706,5.819389868,0.883101405,4.009743153,7.856691723,9.057259745,6.658298324,4.859690732,10.57258326,10.87537267,18_20
1326,5707,5.870061136,0.880318965,3.974401819,7.858257493,9.081514062,6.698250485,4.910262819,10.61210838,10.92808913,18_20
1327,5708,5.387300017,1.133591718,4.380050199,7.993985891,9.022453607,6.493346803,4.594225171,10.4058976,10.5780886,18_20
1328,5709,5.339846896,1.189336648,4.433564622,8.046426236,9.063803964,6.522418136,4.610956678,10.43412296,10.58854199,18_20
1329,5710,6.560869397,0.182221567,3.128561339,6.802332551,8.142956002,5.972587589,4.444252627,9.860746913,10.46883194,18_20
1330,5711,6.544436721,0.177778225,3.144285307,6.802629722,8.134541692,5.957804701,4.425308166,9.846873571,10.45038803,18_20
1331,5713,6.186475112,0.758146944,3.55443617,6.626353296,7.681270412,5.33759165,3.724130743,9.24390493,9.754662194,18_20
1332,5714,3.888695454,2.767543389,6.014596927,9.425299928,10.07314611,7.208234525,5.022632858,11.03789854,10.67602355,18_20
1333,5715,3.906856172,2.78751085,6.02628639,9.46915484,10.13194002,7.27267907,5.089311514,11.10401253,10.74361667,18_20
1334,5716,4.018133288,2.768620836,5.983740322,9.51082221,10.22414297,7.39030411,5.220786966,11.23097744,10.89673183,18_20
1335,5717,4.070562709,2.744451885,5.950978056,9.506100634,10.2390631,7.41643871,5.253663527,11.26129146,10.94125721,18_20
1336,5721,6.808047713,0.684273038,2.906778614,6.298738731,7.636731482,5.543798549,4.146952994,9.412516869,10.13796989,18_20
1337,5727,5.30534894,1.108905744,4.388488676,7.727596858,8.643749717,6.068560593,4.15851096,9.979278714,10.14660704,18_20
1338,5728,5.313774682,1.101209353,4.382580152,7.742199939,8.667556271,6.09673126,4.18850903,10.00768616,10.1767582,18_20
1339,5729,5.615575854,0.823252954,4.101240273,7.643415943,8.701629338,6.228066991,4.396571377,10.1428414,10.40891806,18_20
1340,5730,5.592526434,0.849322747,4.126341945,7.669431096,8.722454221,6.242623279,4.40439873,10.15731726,10.41465781,18_20
1341,5731,6.505258759,0.841820841,3.437093143,7.631840405,9.092341753,6.906202461,5.271620533,10.80372806,11.30666805,18_20
1342,5732,6.429089086,0.871185167,3.522872964,7.701731689,9.13938841,6.928367567,5.270710567,10.82921966,11.30500136,18_20
1343,5734,6.810898605,1.020321149,3.213507268,7.575845449,9.152729138,7.062551615,5.497051429,10.94627051,11.53062776,18_20
1344,5735,7.149881143,1.316591541,3.013988692,7.571175514,9.276691933,7.290184852,5.793330062,11.15571946,11.82111918,18_20
1345,5736,7.133998663,1.311778615,3.030353078,7.582634649,9.283028075,7.291052336,5.789548224,11.15775047,11.81792798,18_20
1346,5738,6.937333413,0.949891426,2.834448177,6.041844744,7.372317029,5.320330985,3.99967637,9.176636977,9.962924184,18_20
1347,5740,2.949310475,3.465294291,6.737952157,9.519086558,9.736045981,6.658110541,4.363897129,10.35672645,9.688467826,18_20
1348,5742,5.787960845,0.626266951,3.907115971,7.389746052,8.470716826,6.041142947,4.265322978,9.955467532,10.29170201,18_20
1349,5743,5.766638047,0.649785336,3.932914265,7.439007003,8.522226535,6.08839653,4.304444441,10.00287746,10.32903366,18_20
1350,5745,6.414215826,0,3.283284673,6.978725477,8.285223289,6.065419657,4.48056969,9.961914388,10.51239061,18_20
1351,5748,7.614251118,1.224543234,2.1560288,6.530238877,8.326244921,6.549021668,5.305101228,10.35169104,11.26116812,18_20
1352,5751,10.82447489,4.419751848,1.138299419,5.065160937,7.966932837,7.544522565,7.262509763,10.74549546,12.58128819,18_20
1353,5752,4.209647594,2.796256663,5.952045667,9.631259877,10.43119005,7.639503915,5.491921264,11.49349066,11.19616049,18_20
1354,5753,4.221560533,2.729766198,5.896895911,9.555004161,10.35104046,7.561424093,5.417075232,11.4169497,11.13081421,18_20
1355,5754,6.770577392,0.724227631,3.100352856,7.309195781,8.840420331,6.745807108,5.204228008,10.62776094,11.23486618,18_20
1356,5755,6.764235098,0.705167644,3.098713555,7.295867371,8.822696353,6.726312568,5.185003316,10.60841858,11.21553439,18_20
1357,5759,6.618506305,1.676598715,3.845651852,8.358194853,9.9176768,7.735024869,6.045019989,11.63638106,12.07377771,18_20
1358,5761,6.621981169,1.114921623,3.466889625,7.81128741,9.336394785,7.180322427,5.549822429,11.07531813,11.58474366,18_20
1359,5762,6.668285372,1.166550574,3.451879849,7.830132697,9.374487262,7.231362614,5.607895556,11.12478722,11.6429247,18_20
1360,5763,4.578373589,2.496192273,5.60401118,9.396141977,10.3062833,7.593503502,5.501061017,11.47205366,11.29268439,18_20
1361,5764,4.580831277,2.482967013,5.593313114,9.381686626,10.29127766,7.5790606,5.487441168,11.4578711,11.28073996,18_20
1362,5765,8.75280636,2.419619757,1.42813195,6.501310916,8.735777691,7.354422394,6.351964112,11.03204912,12.20933454,18_20
1363,5766,8.823410912,2.488040092,1.384462058,6.482572978,8.741030454,7.385619001,6.400871885,11.0533978,12.24909316,18_20
1364,5767,3.0012945,3.44609517,6.696839304,9.328274004,9.479277629,6.381923113,4.082068603,10.06867806,9.400533964,18_20
1365,5768,3.055661717,3.387270305,6.639903354,9.293026638,9.464237998,6.376834763,4.080953158,10.07354375,9.426726791,18_20
1366,5774,4.391218357,10.74217647,14.02526044,16.37243432,15.646464,12.30025778,10.19504328,14.95316254,12.57719305,18_20
1367,5784,4.268402739,10.49984005,13.70336503,15.24867354,14.05991237,10.76526651,8.901523282,12.97184661,10.31320124,18_20
1368,5798,0.451141408,6.551401513,9.803681461,12.00137631,11.50419193,8.175758031,5.949080826,11.28374385,9.604161828,18_20
1369,5800,0.132524145,6.533838047,9.803678691,12.1602208,11.75302694,8.43586538,6.184730996,11.60129358,9.967338112,18_20
1370,5801,4.753327307,2.203472444,5.327267713,9.107711362,10.05160417,7.378200065,5.321050923,11.26757945,11.16383206,18_20
1371,5802,4.729109776,2.20932754,5.340675806,9.107181015,10.04174387,7.36260312,5.301772327,11.25086963,11.14102303,18_20
1372,5803,4.795520811,2.368090345,5.4287603,9.303699784,10.28377324,7.619912699,5.56158237,11.5096556,11.39445198,18_20
1373,5804,4.800064366,2.381180297,5.43653012,9.318887531,10.3019654,7.639002432,5.580700738,11.52880673,11.41293642,18_20
1374,5850,1.637508357,6.1460535,9.403360529,12.46916964,12.51998488,9.304075616,6.985092867,12.75095139,11.43509868,18_20
1375,5851,1.656135487,6.164323632,9.42055745,12.49274635,12.54592422,9.33036268,7.011337069,12.77735324,11.46007664,18_20
1376,5866,1.962698258,7.824677049,11.09842626,13.90593734,13.65598945,10.3524874,8.080718144,13.52938494,11.7847337,18_20
1377,5868,1.828907171,6.317076804,9.563117594,12.69119596,12.76636578,9.554444043,7.234972298,13.00379612,11.67682769,18_20
1378,5869,1.847078982,6.313746085,9.558607655,12.69383232,12.77386523,9.563392077,7.243722226,13.01536261,11.69194173,18_20
1379,5871,7.430514807,1.500660326,2.794100046,7.469511929,9.271630751,7.376951508,5.949513576,11.22230147,11.96643678,18_20
1380,5872,7.49944706,1.478525652,2.667462234,7.339977838,9.160054542,7.295582761,5.900365014,11.13246891,11.90987282,18_20
1381,5883,6.542603881,3.347332943,5.387770316,10.09571328,11.63110774,9.302356313,7.430263,13.21703741,13.38176121,18_20
1382,5885,6.866080254,3.61255746,5.459924145,10.26699516,11.88359651,9.607886731,7.763805636,13.52135281,13.72742799,18_20
1383,5887,7.204099542,3.899827719,5.554826549,10.45057886,12.14684759,9.924480874,8.108286687,13.83556744,14.08288922,18_20
