,BUSSTOP_ID,BUSSTOP_NAME,NAME_E,LONGITUDE,LATITUDE,ARS_ID,NEXT_BUSSTOP
848,175,금호타이어,Kumho Tire,126.7904401,35.144996,5220,송정한전
849,1094,월드컵경기장,World Cup Stadium,126.87420594,35.13563756,2254,염주체육관
850,1106,월산마을,Wolsan Village,126.88826973,35.14194969,3179,월산마을입구
851,1858,월성(담양),Wolseong(Damyang),126.920865,35.293237,6177,성산리
852,1897,월전(담양),Woljeon(Damyang),126.94300833,35.25384167,6149,양지분교
853,3340,월전(광산구),Woljeon,126.77371733,35.12557723,5481,평동역(서)
854,3002,유덕치안센터,Yudeok Police Patrol & Services Center,126.854825,35.165868,2199,극락초교
855,3152,태목,Taemok,126.89744722,35.26191111,6126,시목
856,1080,평동역(서),Pyeong-dong Station (West),126.76743869,35.12498495,5487,평동우체국
857,1967,평산리,Pyeongsan-li,126.835138,35.056339,6018,어전
858,3201,풍기산업,Poongki Industrial,126.86716111,35.23506389,4127,첨단종점
859,3339,월전(광산구),Woljeon,126.77374473,35.12526723,5480,꽃동네
860,2071,월정(장성),Woljeong (Jangseong),126.817901,35.238417,6207,장성월곡
861,693,유동사거리,Yu-dong Sageori,126.90649521,35.15886126,4527,엔씨백화점
862,1404,평림,Pyeongnim,126.690889,35.167753,5082,동호
863,432,폭스존,Fox Zone,126.85273056,35.22096389,5424,첨단롯데마트
864,2768,풍향삼거리,Punghyang Samgeori,126.92778228,35.16244868,4568,두암지구입구
865,1252,하남중,Hanam Middle School,126.80510595,35.16655335,5321,광주여대
866,1711,하선,Haseon,126.77964311,35.11094257,5028,상선
867,1409,학동평화맨션,Hak-dong Pyeonghwa Mansion Apt.,126.93278611,35.13033889,1164,홍림교
868,264,만수리,Mansu-li,126.95340556,35.01251667,6294,원지리
869,1591,매방골,Maebanggol,126.77703889,35.15175278,5229,선암
870,1616,명도삼거리,Myeongdo Samgeori,126.69983704,35.16999225,5044,도림
871,488,모아2차아파트,Moa 2nd Apt.,126.91414799,35.12808684,3106,봉선삼익사거리
872,1612,지동(광산구),Jidong (Gwangsan-gu),126.70779731,35.16062721,5136,삼도초교
873,1867,한재중,Hanjae Middle School,126.888556,35.274493,6128,신남마을
874,3160,대전파출소(남),Daejeon Police Box(South),126.88869377,35.27680496,6467,한재초교
875,3197,백운초교(남),Baegun Elementary School (South),126.90087021,35.13650528,3094,무등시장입구(남)
876,3208,양산초교,Yangsan Elementary School,126.87086235,35.20636957,4064,연제주공아파트
877,3275,김대중컨벤션센터,Kimdaejung Convention Center,126.839575,35.145397,2211,김대중컨벤션센터(마륵)역
878,3313,두동,Dudong,126.76178056,35.21554444,5332,비시동
879,3321,하남삼성전자사거리(북),Hanam Samsung Electronics Sageori (North),126.804376,35.202673,5517,지상정밀
880,3348,너릿재공원,Neoritjae Park,126.95180833,35.08111944,1081,선교
881,3283,양동시장역(천변),Yangdong Market Station (Riverside),126.901354,35.155161,2170,양동시장역(남)
882,1853,하촌1길,Hachon 1-gil,126.93423333,35.29771111,6162,농협판매장
883,1708,동곡,Donggok,126.77512922,35.09810127,5017,유림
884,3138,다도초교,Dado Elementary School,126.82054167,34.99941389,6027,도래
885,3159,원천리,Woncheol-li,126.89438056,35.27880833,6122,한재초교
886,1261,주월주택단지,Juwol Housing Area,126.89789223,35.13581636,3104,남광주농협
887,3200,전남과학대학포스트비,Chunnam Techno University POST-BI,126.86423611,35.23397222,4100,풍기산업
888,3273,교통공원,Transportation Park,126.85508332,35.21787765,4013,우편집중국
889,505,무등시장,Mudeung Market,126.89363056,35.1376,3182,무등시장입구(북)
890,509,무등시장입구(남),Mudeung Market Entrance (South),126.89503734,35.13376963,3222,서남하이츠
891,540,문흥고가,Munheung Overpass,126.92907519,35.18135642,4223,문흥명지아파트
892,2018,백길마을,Baekgil Village,126.78395556,35.21068056,5514,진곡 서길
893,578,법원,District Court,126.93306111,35.15040556,1054,지산2동주민센터
894,1829,보촌1구,Bochon District 1,126.96318889,35.22331667,6080,보촌2구
895,3368,유산리,Yusal-li,126.95666389,35.25506944,6152,송강정
896,1615,도림,Dorim,126.70098056,35.1667,5129,명도삼거리
897,3096,첨단대우아파트,Cheomdan Daewoo Apt.,126.831546,35.220243,5414,동원촌
898,3162,산수오거리(연천),Sansu Ogeori (Yeoncheon),126.93138094,35.15640394,1028,장원초교(서)
899,3183,우편집중국,Mail Center,126.85131944,35.2179,5441,농산물품질관리원
900,659,비아중,Bia Middle School,126.83515556,35.22275,5398,쌍암공원
901,2067,산막,Sanmak,126.767279,35.198303,5342,벽파정
902,3322,하남삼성전자사거리(북),Hanam Samsung Electronics Sageori (North),126.804645,35.203084,5516,금호전기
903,2849,풍향삼거리,Punghyang Samgeori,126.92778985,35.16276651,4567,교육대
904,1391,하남철강,Hanam Steel,126.80055833,35.21344167,5569,구 하남북초교
905,3449,나주북초교,Naju Buk Elementary School,126.72649167,35.05120833,6057,천동입구
906,3456,칠석,Chilseok,126.83528844,35.06383041,3061,하칠석/고싸움전수관
907,58,광명하이츠후문,Gwangmyeong Heights Apt. Back Gate,126.866668,35.161713,2176,기아차중문
908,41,고려병원,Hwasun Korea Hospital,126.99015,35.05657778,6339,화순미륭아파트
909,67,광신대교,Gwangsindaegyo Bridge,126.84303611,35.17602778,4140,동림I.C입구
910,85,광주병원,Gwangju Hospital,126.92921839,35.17808202,4170,동광주진입로
911,100,광주일고.광주고용센터,Gwangju Jeil High School/Gwangju Employment Center,126.90793985,35.15526315,4512,북성중
912,52,광주광역시교육청(광덕고),Gwangju Metropolitan Office of Education,126.88041,35.147607,2287,화정중
913,1905,반석,Banseok,127.02213333,35.17891944,6096,전남교육연수원
914,3206,연제주공아파트,Yeonje Jugong Apt.,126.870141,35.203224,4074,연제새한아파트
915,3519,용전,Yongjeon,126.895981,35.238607,4088,용전사거리(남)
916,169,어등초교,Odung Elementary School,126.8083338,35.16414033,5310,광산중
917,359,동림교,Dongnimgyo Bridge,126.86393056,35.17513333,4147,동림우미린아파트
918,419,어룡초교,Eoryong Elementary School,126.79227222,35.15579444,5259,정광고입구
919,3586,기아차하남공장,Kia Motors Hanam Forwarding Office,126.798925,35.20892778,5651,도현
920,3595,농산물품질관리원,National Agricultural Products Quality Management Service,126.84685556,35.21754167,5657,우편집중국
921,3607,영락공원2단지,Yeongnak Cemetery Park Complex 2,126.92095,35.230894,4596,효령동
922,3617,송화마을4단지,Songhwa Village Apt. Complex 4,126.90422416,35.1070249,3258,조각배어린이공원
923,3623,광주지방경찰청입구,Gwangju Metropolitan Police Agency Entrance,126.800462,35.158626,5658,광주인력개발원
924,3628,연산동,YeonsanDong,126.74128142,35.11449051,5949,무등도요
925,3634,지죽동,Jijuk-dong,126.76265,35.14136111,5666,삼광실업
926,3638,명화전자,Myeonghwa Electronics,126.76755632,35.13018126,5680,월전공원(남)
927,3643,장덕마을,Jangdeok Village,126.81460833,35.193225,5732,수완새한아파트
928,3647,수완양우내안애,Suwan Yangwoo Naeanae Apt.,126.814979,35.199695,5736,고실마을
929,3653,광주농수산물유통센터(북),Agricultural Products Distribution Center (North),126.819713,35.185066,5743,수완중흥S-클래스 1차
930,1305,매동,Maedong,126.74258889,35.19016667,5040,입석
931,1314,호남권역재활병원,Honam Regional Rehabilitation Hospital,126.882962,35.225484,4113,대원정사
932,1336,마당고개,Madang Pass,126.87754722,35.19081667,4453,광주다문화가족지원거점센터
933,1349,청명아파트,Cheongmyeong Apt.,126.92691389,35.16986944,4166,덕산아파트
934,1366,충장로5가입구,Chungjangno 5(o)-ga Entrance,126.91141494,35.15064429,1132,금남로4가역
935,1127,극락초교,Geungnak Elementary School,126.858344,35.1666001,2184,유덕치안센터
936,1141,첨단금호아파트,Cheomdan Kumho Apt.,126.83621637,35.22086154,5411,첨단초교
937,1147,임곡역,Imgok Station,126.74575,35.21875556,5379,광일고
938,1164,신운,Shinun,127.022125,35.02562778,6323,농소
939,1174,장수동,Jangsu-dong ,126.788559,35.183158,5545,장수지하도
940,696,하남삼성전자,Hanam Samsung Electronics,126.80672222,35.20240556,5563,지상정밀
941,1424,하남3지구모아엘가,Hanam 3 District Moaelga,126.795128,35.181806,5571,단전
942,2118,흑석,Heukseok,126.75090833,35.19583611,5087,맥동
943,473,말바우시장(서),Malbau Market (West),126.92113611,35.17151944,4416,말바우시장(동)
944,2979,매일시장입구,Maeil Market Entrance,126.93179444,35.14828056,1052,살레시오여고
945,1136,명상의집,Myeongsangui-jip Retreat House,126.902816,35.216178,4463,우치공원
946,2128,지동(광산구),Jidong (Gwangsan-gu),126.70773772,35.16043058,5135,동백훈련장
947,538,문흥1동행정복지센터,Munheung 1(il)-dong Welfare Center,126.92181024,35.18774064,4229,문산중
948,3356,박호1리,Bakho 1(il)-ri,126.7453701,35.174043,5232,노동
949,556,방송통신대,Korea National Open University,126.83734397,35.20941141,5434,산월초교입구
950,495,버들마을,Beodeul Village,126.86271667,35.16185029,2192,광명하이츠후문
951,1808,보촌1구,Bochon District 1,126.963217,35.223124,6079,해평리
952,3370,삼서면사무소,Samseomyeon Office ,126.6468206,35.23200166,6230,삼서우체국
953,3099,금당,Geumdang ,126.86927347,35.24072958,4015,석수정
954,3102,용전사거리(북),Yongjeon Sageori (North),126.893401,35.236655,4104,지산마을
955,3168,승가마을,Seunggamaeul,126.795021,35.237017,6205,남면보건지소
956,3182,한국전자통신연구원,Electronics and Telecommunications Research Institute,126.84448678,35.22555207,4012,한국생산기술연구원/정부광주지
957,3018,봉선삼익아파트(북),Bongseon Samik Apt. (North),126.91324493,35.12584585,3128,봉선삼익사거리
958,654,산월초교입구,Sanwol Elementary School Entrance,126.83681111,35.21219722,5440,방송통신대
959,2034,산수보건소,Sansu Community Health Center ,126.74626111,35.19221667,5059,흑석
960,671,산수시장,Sansu Market,126.93185029,35.154138,1025,장원초교(서)
961,1953,산제 윗길,Sanje Upside,126.82435,35.01437222,6043,국립나주병원
962,2328,산제 윗길,Sanje Upside,126.82438056,35.01434444,6042,산제 아랫길
963,5,4수원지,Reservoir 4,126.96180824,35.16183377,4264,4수원지위
964,486,라인효친,Line Hyochin Apt.,126.91749463,35.12753538,3118,모아2차아파트
965,497,광산구노인복지회관,Gwangsan-gu Senior Welfare Center,126.81568661,35.17170556,5289,운남삼성아파트
966,545,문흥지구입구(서),Munheung District Entrance (West),126.93346981,35.18960143,4240,문흥금호아파트
967,768,서석고,Seoseok High School,126.88091063,35.15259459,2272,서구청
968,9,4수원지위,Upper of Reservoir 4,126.962349,35.156812,4267,4수원지
969,22,건국동행정복지센터,Geonguk-dong Welfare Center,126.88018611,35.22154722,4006,건국동파출소
970,30,계수,Gyesu,126.85775699,35.16203874,2175,버들마을
971,40,고려고,Korea High School,126.89851617,35.19319995,4251,광주공고입구
972,47,공항역,Airport Station,126.81053715,35.14401842,5203,장암마을
973,66,광신대교,Gwangsindaegyo Bridge,126.8438071,35.17617205,4141,선광학교입구
974,94,중흥삼거리,Jungheung Samgeori,126.91043506,35.16801667,4549,효동초교입구
975,2632,연제현대아파트,Yeonje Hyundai Apt.,126.87263611,35.19788333,4076,연제새한아파트
976,2727,샛터마을,Saetteo Village,126.75668611,35.15102222,5239,호남대광산캠퍼스
977,2872,현대자동차,Hyundai Motors,126.88507778,35.16108625,2051,전남방직
978,2960,농산물공판장,Agricultural Wholesale Market,126.9322225,35.184758,3007,동광주진입로
979,2965,한국수자원공사,Korea Water Resources Corporation,126.84806377,35.15252425,2240,농협운천지점
980,2916,중앙일보,Joongang Daily,126.804703,35.190363,5551,경방
981,2946,양지초교,Yangji Elementary School,126.878839,35.208325,4070,양지마을
982,2948,동아제약,Dong-A Pharmaceutical,126.87571236,35.20657737,4026,양지초교
983,3001,유덕치안센터,Yudeok Police Patrol & Services Center,126.854605,35.165723,2200,유덕동주민센터
984,2617,첨단삼성전자,Cheomdan Samsung Electronics,126.853085,35.225176,4115,산업인력공단
985,2767,교육대,Gwangju National University of Education,126.92340336,35.16366785,4560,풍향삼거리
986,2549,살레시오고입구,Salessio High School Entrance,126.90009913,35.21524379,4470,살레시오고
987,1836,죽림,Jungnim,126.96008611,35.26043333,6153,봉산치안센터
988,3118,서작,Seojak,126.81336379,35.15616564,5286,대덕아파트
989,1521,화순군선거관리위원회,Hwasun-gun Election Commission,126.98011111,35.06338611,6382,이십곡리
990,1504,광주중,Gwangju Middle School,126.85532586,35.12599707,2016,동산교차로(남)
991,2068,원지리,Wonji-li,126.95728056,35.00854444,6299,만수리
992,342,도현,Dohyeon,126.79561389,35.21287778,5511,진곡 동길
993,350,동구노인종합복지관,Donggu General Welfare Center,126.92355833,35.15123333,1016,동구청
994,546,제일장식,Jeil Jangsik,126.99244722,35.05675,6619,화순부영아파트
995,631,무양서원입구,Muyangsewon Confucian Academy Entrance,126.84301409,35.21101409,5432,첨단2동주민센터
996,1022,신가우미아파트,Singa Woomi Apt.,126.83574167,35.18503611,5184,신가중학교
997,346,동강대후문,Dongkang College Back Gate,126.92441667,35.17039722,4161,청명아파트
998,367,동부소방서,Dongbu Fire Station,126.91416667,35.15445278,1117,대인시장(서)
999,550,광주박물관,Gwangju National Museum,126.881921,35.186279,4199,시립민속박물관
1000,635,마재부영아파트,Majae Booyoung Apt.,126.86011485,35.12438991,2025,마재대주아파트
1001,645,북구보건소,Buk-gu Community Health Center,126.91003056,35.17274167,4544,전남대후문(북)
1002,3880,유산교,Yusangyo(Bridge),127.00831629,35.18396874,6435,닭뫼
1003,676,산수2동행정복지센터,Sansu 2(i)-dong Welfare Center,126.93662395,35.15506724,1032,호남맨션
1004,2835,한국국토정보공사,Korea Land and Geospatial Informatix Corp.,126.84864005,35.15638113,2238,한국은행
1005,2843,두암지구입구,Duam District Entrance,126.93078725,35.15917061,1021,산수오거리
1006,762,서방시장(남),Seobang Market (South),126.91981849,35.16634313,4566,동강대
1007,610,오비맥주,Oriental Brewery,126.885392,35.198292,4465,코카콜라
1008,299,대인시장(서),Daein Market (West),126.91631245,35.15333435,1116,동부소방서
1009,2964,남구청,Nam-gu Office,126.902565,35.131575,3206,주월중입구
1010,1226,문화근린공원,Munhwa Neighborhood Park,126.91872452,35.18267938,4242,오정초교입구
1011,2919,첨단부영아파트,Cheomdan Booyoung Apt.,126.84583544,35.2113386,5453,첨단호반3차아파트
1012,2612,경제고용진흥원,Gwangju Economy & Imployment Promotion Agency,126.81444167,35.20901389,5115,삼영특수강
1013,2621,신창호반아파트,Sinchang Hoban Apt.,126.8384294,35.19891934,5113,전자공고
1014,2631,생룡,Saengnyong,126.898809,35.22909,4045,우치공원
1015,685,원삼각마을삼일아파트,Wonsamgak Village Samil Apt.,126.90345556,35.19863611,4258,31사단
1016,705,봉선삼익아파트(북),Bongseon Samik Apt. (North),126.91320946,35.12568039,3127,유안초교
1017,713,일곡삼호아파트,Ilgok Samho Apt.,126.89766388,35.21344929,4580,서일초교
1018,731,상무중,Sangmu Middle School,126.85730144,35.14510584,2079,운천저수지
1019,414,첨단초교,Cheomdan Elementary School,126.83723563,35.21889323,5420,첨단라인아파트
1020,425,럭키아파트,Lucky Apt.,126.87466389,35.13788889,2313,염주체육관
1021,433,폭스존,Fox Zone,126.85292778,35.22012778,4124,정부광주지방합동청사입구
1022,478,매곡삼익아파트,Maegok Samik Apt.,126.89427778,35.18824444,4205,용봉쌍용아파트
1023,493,문흥라인아파트,Munheung Line Apt.,126.92349817,35.18622763,4237,문흥중앙초교
1024,504,무등시장,Mudeung Market,126.89420278,35.13702222,3221,명지맨션
1025,760,서방시장(북),Seobang Market (North),126.91949167,35.16725833,4422,서방시장(남)
1026,8,4수원지위,Upper of Reservoir 4,126.96201944,35.157,4268,화암
1027,3453,송곡,Songgok,126.651841,35.226412,6238,인지
1028,2132,삼도서초교,Samdo Seo Elementary School,126.67210432,35.16040423,5612,삼도삼거리
1029,3150,원천리,Woncheol-li,126.89433611,35.27879722,6121,월인
1030,3344,신야촌,Sinyachon,126.815261,35.121233,2138,도호
1031,3480,두산테크팩,Doosan Techpack,126.80756111,35.20878889,5513,삼영특수강
1032,113,광천치안센터,Gwangcheon Security Center,126.88388917,35.16356535,2004,경신여고
1033,436,롯데칠성,Lotte Chilsung Beverage,126.87598333,35.19896389,4031,KT&G광주제조창
1034,20,건강협회,Association of Health Promotion,126.888435,35.148472,2053,상공회의소
1035,658,첨단금호아파트,Cheomdan Kumho Apt.,126.83622203,35.22144452,5412,신동아아파트
1036,677,산업인력공단,Human Resources Development Service,126.85671944,35.22879077,4037,첨단삼성전자
1037,707,봉선삼익아파트(남),Bongseon Samik Apt. (South),126.912211,35.1244,3125,봉선삼익사거리
1038,718,상림,Sanglim,126.862452,35.270961,6253,작동
1039,742,서광주역,Seogwangju Station,126.84698056,35.12587222,2118,동산교차로
1040,418,첨단도서관,Cheomdan Library,126.8316025,35.21724175,5415,월계중
1041,430,롯데백화점,Lotte Department Store,126.91095556,35.15438611,1119,대인광장(동)
1042,438,마당고개,Madang Pass,126.877275,35.19090833,4452,박물관입구
1043,471,말바우시장(동),Malbau Market (East),126.92448237,35.17248039,4164,말바우시장(서)
1044,492,송정모아아파트,Songjeong Moa Apt.,126.80193056,35.14116667,5150,상전
1045,500,광주기아챔피언스필드,Gwangju-Kia Champions Field,126.890658,35.168471,4489,경신여고
1046,754,응암공원,Eungam Park,126.83445556,35.21612385,5406,첨단라인아파트
1047,779,석동,Seokdong ,126.73693056,35.23015556,5347,월봉서원입구
1048,18,거진,Geojin,126.874294,35.211923,4003,신흥택시
1049,27,계림초교후문,Gyerim Elementary School Back Gate,126.92351667,35.16050833,1011,동진맨션
1050,37,31사단,31st Infantry Division,126.90432127,35.19445571,4356,원삼각마을삼일아파트
1051,46,농협공판장,Nonghyup Joint Market,126.9,35.15246111,3192,돌고개역(동)
1052,64,광산중,Gwangsan Middle School,126.80773611,35.15905833,5272,소촌금호아파트
1053,78,금호타운아파트,Kumhotown Apt.,126.896849,35.10966,3227,효덕초교
1054,88,광주역,Gwangju Station,126.90697222,35.16468333,4333,삼성콜센터
1055,2523,반촌,Banchon,126.85135239,35.19167322,5170,산동교
1056,3501,박호동,Bakho-dong,126.740477,35.164088,5235,송산유원지(종점)
1057,3278,교동,Gyodong,126.950687,35.0899701,1072,용연정수장
1058,3308,삼각호반아파트,Samgak Hoban Apt.,126.901485,35.19342,4257,오치1동주민센터
1059,461,정부광주지방합동청사입구,Gwangju Regional Government Complex Entrance,126.849317,35.221945,4125,정부광주지방합동청사
1060,487,모아2차아파트,Moa 2nd Apt.,126.91415948,35.12795817,3107,라인효친
1061,498,광산구노인복지회관,Gwangsan-gu Senior Welfare Center,126.81539254,35.1719301,5290,영천초교
1062,748,서구문화센터,Seo-gu Culture Center,126.85938,35.131391,2031,마재대주아파트
1063,300,대인시장(서),Daein Market (West),126.91710574,35.15262455,1115,전남여고
1064,304,풍암모아아파트,Pungam Moa Apt.,126.8757956,35.12522382,2258,풍암저수지
1065,310,국립광주과학관,Gwangju National Science Museum,126.850404,35.227761,4023,정부광주지방합동청사
1066,324,덕촌,Deokchon,126.84105,35.26277222,6248,평촌
1067,332,도선사,Doseonsa Temple,126.93462189,35.19558435,4226,도동고개
1068,1441,산업인력공단사거리,Human Resources Development Service Sageori,126.85788841,35.22799577,4040,한국광기술원
1069,1452,한보요업,Hanbo Ceramics,126.999311,35.047089,6375,정수장입구
1070,1465,오치한전옆,Side of Ochi KEPCO,126.90713812,35.18428916,4362,도로교통공단 대신파크
1071,1475,방림교,Bangnimgyo Bridge,126.92538889,35.13250556,3083,학림교
1072,2174,용곡입구,Yonggok Entrance,126.74482222,35.12630904,5478,기곡
1073,2111,화순시장,Hwasun Market,126.98261389,35.059575,6388,화순주유소
1074,1851,만화동,Manhwadong,126.93595833,35.29077778,6169,나산리
1075,1862,갑향리,Gaphyang-li,126.90224722,35.28618611,6107,병풍리
1076,1887,공원묘지,Cemetery Park,126.93509722,35.23518889,4271,국립5.18민주묘지
1077,1900,원유동,Wonyudong,126.95373611,35.24354722,6088,담양월곡
1078,1918,인성고,Inseong High School,126.87879195,35.1034968,3167,송암동
1079,1934,대촌동행정복지센터,Daechon-dong Welfare Center,126.834087,35.081208,3008,도촌
1080,1943,나주축산농협,Naju Livestock Agricultural Cooperative Federation,126.84263333,35.04544167,6008,연합의원
1081,213,남광주역,Namgwangju Station,126.92188371,35.13859678,1141,양림휴먼시아2차
1082,1487,화정현대아파트,Hwajeong Hyundai Apt.,126.87674722,35.15393611,2286,기아자동차
1083,374,동성고,Dongseong High School,126.89751225,35.11437558,3241,대성여고
1084,380,동강대,Dongkang College,126.92103246,35.1696557,4564,말바우시장(서)
1085,387,동진맨션,Dongjin Mansion Apt.,126.92800278,35.15838056,1013,계림초교후문
1086,933,양곡,Yanggok,126.68282222,35.20135556,5070,구룡(본량)
1087,1077,금당중,Keumdang Middle School,126.8875342,35.13089696,3220,원광대한방병원
1088,784,성내,Seongnae,126.749867,35.218044,5350,임곡역
1089,793,새한철강,Saehan Steel,126.81044167,35.21331944,5520,한국단자공업
1090,796,만연빌딩,Manyeon Building ,126.98888611,35.05571667,6345,화순미륭아파트
1091,797,지원2동주민센터(남),Jiwon 2-dong Community Service Center(South),126.93280153,35.12003476,1097,녹동
1092,801,송림주택,Songnim Jutaek Apt. ,126.91798889,35.13108611,3089,라인효친
1093,807,광천E편한세상,Gwangcheon e-Pyeonhan Sesang Apt.,126.87642778,35.16591944,2181,진성아파트
1094,812,송정I.C,Songjeong IC,126.807575,35.147046,5207,아리랑고개
1095,816,송정시장,Songjeong Market,126.7975,35.138064,5161,송정대덕아파트
1096,819,송정한전,Songjeong KEPCO,126.788225,35.14934444,5256,금호타이어
1097,833,중흥초교,Jungheung Elementary School,126.91367433,35.16291929,4533,중흥1동주민센터
1098,849,우산시영2단지(서),Usan Siyeong Apt. Complex 2 (West),126.80110891,35.15994093,5284,광주여대
1099,859,신당,Sindang,126.73469167,35.184975,5065,본량파출소
1100,878,북광주수협,Bukgwangju Suhyup,126.90179167,35.16508333,4582,서림초교입구
1101,890,보건대입구,Health University Entrance,126.84934253,35.19320672,5172,반촌
1102,906,가톨릭대평생교육원,Cathlic University Lifelong Education Institute,126.87083152,35.14939064,2082,상무1동주민센터
1103,926,광주은행북부지점,Kwangju Bank Bukbu Branch,126.90387394,35.15610205,4510,광주일고
1104,1053,목련마을6단지,Mongryeon Village Apt. Complex 6,126.817813,35.176518,5297,수완중흥S-클래스 1차
1105,1112,월산초교,Wolsan Elementary School,126.89778611,35.1469,3203,동신대한방병원
1106,3014,진월저수지(서),Jinwol Reservoir (West),126.90448927,35.11357282,3244,효덕동주민센터
1107,301,대주빌라,Daeju Villa,126.93731944,35.17001111,4184,두암라인동산아파트
1108,329,도산역,Dosan Station,126.78749397,35.13084982,5008,신동사거리
1109,1447,풍암한국아파트,Pungam Hanguk Apt.,126.88072251,35.1211601,2266,풍암한신아파트
1110,679,살레시오고,Salesian High School,126.89463611,35.21667778,4466,살레시오고
1111,2131,삼도삼거리,Samdo Samgeori,126.674568,35.163468,5634,삼암
1112,219,삼영특수강,Samyeong Specialty Steel,126.81021389,35.20899722,5519,두산테크택
1113,716,상공회의소,Chamber of Commerce & industry,126.88569875,35.15148538,2057,건강협회
1114,729,상무역,Sangmu Station,126.84756291,35.14598712,2117,상무지구입구
1115,1932,상지석,Sangjiseok,126.84055038,35.0866645,3022,하지석
1116,405,샛터코아,Saetteo Core Building,126.92107231,35.18572251,4247,문흥명지아파트
1117,753,서남하이츠(국제양궁장),International Archery Field,126.8906022,35.13190059,3225,금당중
1118,583,서일초교,Seoil Elementary School,126.897828,35.211237,4468,일곡삼호아파트
1119,2192,서창치안센터,Seochang Police Patrol & Services Center,126.8210601,35.107438,2135,중촌
1120,3101,석수정,Seoksujeong ,126.87225967,35.2418694,4047,신용마을
1121,1592,선암,Seonam,126.77270392,35.15079313,5243,호남대광산캠퍼스
1122,787,성산맨션,Seongsan Mansion Apt.,126.9114069,35.18134839,4386,도로교통공단 대신파크
1123,1610,송산,Songsan,126.71639167,35.15880921,5139,동백훈련장
1124,804,광산경찰서,Gwangsan Police Station,126.78534722,35.15111389,5252,송정한전
1125,826,송정파출소(남),Songjeong Police Box (South),126.80357222,35.14315276,5152,공항역
1126,3472,수북,Subuk,126.91986111,35.30765,6171,포백
1127,1926,수춘,Suchun,126.867308,35.085224,3032,이장1동
1128,2264,시목,Simok,126.889941,35.260523,6117,태목
1129,3401,신광,Shingwang,126.81748889,35.12943611,5211,구야촌
1130,865,신세계백화점(북),Shinsegae Department Store (North),126.88343707,35.15954254,2275,광천파출소
1131,1299,광주지방기상청,Gwangju Regional Meteorological Administration,126.89066427,35.17243229,4447,경신여고
1132,275,닭전머리,Dakjeonmeori,126.90193477,35.15133728,3193,우진아파트
1133,815,송정시장,Songjeong Market,126.79751389,35.13823611,5160,영광통사거리
1134,840,상무시민공원,Sangmu Park,126.838644,35.15369,2221,5.18자유공원
1135,911,양산초교입구,Yangsan Elementary School Entrance,126.87391591,35.20849987,4057,광주은행양산동지점
1136,17,거진,Geojin,126.87456284,35.21177326,4004,신용두
1137,24,경방,Gyeongbang,126.80445,35.19476389,5495,유니스전자
1138,45,공군부대,Air Unit ,126.78661551,35.12591549,5002,상선
1139,60,광산구청,Gwangsan-gu Office ,126.79342375,35.14008534,5217,영광통
1140,86,광주여대,Kwangju Women's University,126.80163054,35.16535953,5273,광산우산동주민센터
1141,103,마재호반아파트,Majae Hoban Apt.,126.855992,35.126394,2029,마재호반아파트(정문)
1142,3414,상무라인대주,Sangmu Line Daeju Apt.,126.8450302,35.14813802,2219,5.18자유공원
1143,714,삼화교,Samhwagyo Bridge,126.736719,35.223121,5343,연계삼거리
1144,3583,백제화학,Baekje Chemical,126.797165,35.1885001,5647,제일화학
1145,3594,농산물품질관리원,National Agricultural Products Quality Management Service,126.84700833,35.21788889,5656,첨단우리은행
1146,3606,영락공원2단지,Yeongnak Cemetery Park Complex 2,126.920572,35.230427,4595,영락공원
1147,3616,송화마을4단지,Songhwa Village Apt. Complex 4,126.90452456,35.10713022,3259,송화마을3단지
1148,1032,우산동중흥S클래스,Usan-dong Jungheung S-Class,126.81015958,35.15195833,5269,상수도광산사업소
1149,3765,광주지방경찰청,Gwangju Metropolitan Police Agency,126.7994912,35.15436081,5693,광주지방경찰청입구
1150,3098,신용마을,Sinyong Village,126.879507,35.244156,4055,용산마을
1151,3520,안청농협,Ancheong Nonghyup,126.80143611,35.21676111,5533,안청
1152,263,능주면사무소,Neungjumyeon Office ,126.95863056,34.99006944,6288,능주사거리
1153,646,북부경찰서,Bukbu Police Station,126.90018889,35.18719677,4368,오치주공
1154,501,광주기아챔피언스필드입구,Gwangju-Kia Champions Field Entrance,126.89172222,35.16871111,4336,태봉새마을금고
1155,3587,기아차하남공장,Kia Motors Hanam Forwarding Office,126.799985,35.20874,5650,금호전기
1156,3596,무등교회,Mudeung Church,126.84761,35.12773,2325,만호마을
1157,3608,김대중컨벤션센터(마륵)역(북),Kimdaejung Convention Center (Mareuk) Station (North),126.84101685,35.14403698,2328,김대중컨벤션센터
1158,3620,진월저수지(동),Jinwol Reservoir (East),126.90410072,35.11284619,3260,송화마을3단지
1159,1483,현대아파트,Hyundai Apt.,126.91861111,35.17892778,4426,주공아파트
1160,1559,오선동,Oseon-dong,126.795325,35.20045556,5537,진곡 동길
1161,791,성촌마을.전통문화관,Seongchon Village/Traditional Literature Museum,126.95281389,35.13403056,1158,학운초교
1162,855,신가동,Singa-dong,126.82571782,35.17919134,5304,목련마을
1163,889,신가주공아파트,Singa Jugong Apt.,126.832774,35.1842201,5185,신가우미아파트
1164,971,대촌마을,Daechon Village,126.85459167,35.23569722,4044,대촌마을입구
1165,990,와산,Wasan,126.73031944,35.24087778,5367,종점
