,route,id,weekday,route_congestion,id_congestion,weekday_congestion
5485,송정33,5149,2,0.24818140637906685,0.056033519553072626,0.8655934637086173
5486,일곡10,5735,4,0.321564656665512,0.009664804469273744,1.0
5487,문흥39,5442,0,0.2486343894055264,0.0329608938547486,0.48623778995692346
5488,수완49,5707,5,0.11593700871326175,0.07083798882681565,0.5360689222804216
5489,첨단95,1123,1,0.3482640091662448,0.6229050279329609,0.8892147147450804
5490,첨단23,5418,0,0.20605398491832982,0.026983240223463687,0.48623778995692346
5491,금호46,2239,3,0.43222574542353914,0.16402234636871507,0.9594919813133251
5492,수완03,5743,5,0.9269365024381144,0.07206703910614526,0.5360689222804216
5493,첨단09,4128,2,0.7431586239974419,0.02430167597765363,0.8655934637086173
5494,송암68,2283,3,0.25761411175357724,0.03329608938547486,0.9594919813133251
5495,첨단95,1045,5,0.3482640091662448,0.0564804469273743,0.5360689222804216
5496,송암74,4563,6,0.2286231980601668,0.01893854748603352,0.0
5497,지원25,1090,4,0.27773188734045673,0.01463687150837989,1.0
5498,마을760,2032,4,0.17114764582056544,0.15307262569832403,1.0
5499,용전84,6138,5,0.027631964614031813,0.0007262569832402234,0.5360689222804216
5500,송정98,4437,2,0.5382770657358309,0.008379888268156424,0.8655934637086173
5501,매월06,4421,3,0.44267100109248847,0.05804469273743017,0.9594919813133251
5502,첨단95,4030,6,0.3482640091662448,0.049664804469273745,0.0
5503,문흥39,5707,6,0.2486343894055264,0.07083798882681565,0.0
5504,좌석02,2002,6,0.3378187534972954,1.0,0.0
5505,송정33,5257,0,0.24818140637906685,0.007709497206703911,0.48623778995692346
5506,송정29,4250,1,0.5279383943084014,0.03402234636871508,0.8892147147450804
5507,일곡10,4070,2,0.321564656665512,0.02346368715083799,0.8655934637086173
5508,용봉83,4401,6,0.11825521596631938,0.08603351955307263,0.0
5509,진월07,3243,4,0.9999999999999999,0.21502793296089384,1.0
5510,양산60,2004,3,0.07599456420368249,0.09296089385474861,0.9594919813133251
5511,수완49,5706,3,0.11593700871326175,0.00893854748603352,0.9594919813133251
5512,송암47,3302,2,0.23600415678541928,0.0036312849162011174,0.8655934637086173
