,route,id,weekday,route_congestion,id_congestion,weekday_congestion
47323,첨단20,4060,2,0.46676508648185616,0.00596252129471891,0.900638323497531
47324,대촌71,3006,1,0.002588076621648714,0.002022998296422487,0.89824962864828
47325,마을715(대촌),1110,1,0.1067854994805621,0.0005323679727427599,0.89824962864828
47326,운림51,1152,0,0.6384529863123554,0.013309199318568995,0.8433096471155006
47327,금남57,4118,6,0.3554231140758562,0.006175468483816013,0.0
47328,지원152(도웅리),6458,5,0.008602620883226712,0.0013841567291311755,0.38278333132602677
47329,운림35,1047,4,0.29115861993548037,0.07250851788756389,0.896357742181541
47330,지원15,1107,4,0.3003080175697596,0.022465928449744463,0.896357742181541
47331,대촌70,1115,5,0.08469571873803926,0.04706132879045997,0.38278333132602677
47332,진월75,5254,2,0.2205879672662985,0.12617120954003408,0.900638323497531
47333,문흥18,5953,5,0.8845207501777025,0.005856047700170358,0.38278333132602677
47334,지원152(도웅리),6367,6,0.008602620883226712,0.004258943781942078,0.0
47335,마을715(대촌),1008,3,0.1067854994805621,0.17206132879046,1.0000000000000002
47336,마을777,4427,6,0.1793974520203401,0.13351788756388416,0.0
47337,임곡89,5348,3,0.0198844478466109,0.0003194207836456559,1.0000000000000002
47338,봉선76,3283,2,0.033954836240363065,0.023424190800681432,0.900638323497531
47339,마을760,2043,3,0.2035649844168626,0.00543015332197615,1.0000000000000002
47340,두암81(각화초교),4192,6,0.04481746769460696,0.05174616695059625,0.0
47341,지원152(능주역),1096,4,0.10631162629631656,0.12074105621805793,0.896357742181541
47342,지원56,3106,3,0.11730183899247272,0.14363287904599661,1.0000000000000002
47343,송정96,5142,2,0.011354730530191192,0.0018100511073253832,0.900638323497531
47344,상무62,2327,4,0.030491916817030274,0.012031516183986372,0.896357742181541
47345,송정197,6222,3,0.008383910182805696,0.00010647359454855196,1.0000000000000002
47346,대촌69,2066,3,0.023529626186961198,0.16056218057921637,1.0000000000000002
47347,첨단95,4020,2,0.4376947892175625,0.0018100511073253832,0.900638323497531
47348,첨단20,2085,6,0.46676508648185616,0.42206132879045993,0.0
47349,지원45,5216,6,0.6124810906373594,0.011818568994889268,0.0
47350,임곡91,5362,3,0.0031348533727012596,0.00042589437819420784,1.0000000000000002
47351,금남55,4215,2,0.23110430677820912,0.09508091993185691,0.900638323497531
47352,금남55,1171,5,0.23110430677820912,0.002342419080068143,0.38278333132602677
47353,송정19,5013,1,0.3027320611660926,0.010114991482112437,0.89824962864828
47354,지원15,4094,6,0.3003080175697596,0.005110732538330494,0.0
47355,518,1122,3,0.13314013888129475,0.07666098807495741,1.0000000000000002
