,id,route,dong_name,dist
1438,3112,운림50,봉선1동, 남구 
1439,4549,문흥18,중흥2동, 북구 
1440,4421,용전184,우산동, 북구 
1441,4421,용전184,우산동, 광산구 
1442,3227,송암47,진월동, 남구 
1443,4198,매월26,매곡동, 북구 
1444,4438,양산60,운암2동, 북구 
1445,5159,송정98,송정2동, 광산구 
1446,1028,충효187,산수1동, 동구 
1447,2164,봉선37,농성1동, 서구 
1448,3104,지원56,백운2동, 남구 
1449,2077,진월77,상무2동, 서구 
1450,3107,봉선37,봉선1동, 남구 
1451,4409,일곡38,용봉동, 북구 
1452,2243,송암72,풍암동, 서구 
1453,2167,송암31,양동, 서구 
1454,4235,첨단23,문흥1동, 북구 
1455,4254,금남57,삼각동, 북구 
1456,4343,첨단30,신안동, 북구 
1457,3255,송정98,봉선2동, 남구 
1458,5112,첨단09,수완동, 광산구 
1459,4061,첨단30,양산동, 북구 
1460,4141,문흥18,동림동, 북구 
1461,4187,금호36,두암3동, 북구 
1462,5701,수완03,수완동, 광산구 
1463,5303,첨단40,운남동, 광산구 
1464,4011,양산60,양산동, 북구 
1465,2290,운림50,화정2동, 서구 
1466,4367,문흥53,오치1동, 북구 
1467,5736,수완49,수완동, 광산구 
1468,5442,문흥39,첨단1동, 광산구 
1469,4253,금남57,삼각동, 북구 
1470,2281,선운14,화정1동, 서구 
1471,1033,금호36,두암3동, 북구 
1472,2244,송암47,풍암동, 서구 
1473,3254,봉선37,봉선2동, 남구 
1474,2232,상무62(상무역행),치평동, 서구 
1475,2069,금호46,상무1동, 서구 
1476,4474,마을777,일곡동, 북구 
1477,4373,일곡38,오치2동, 북구 
1478,4390,419,용봉동, 북구 
1479,4401,금남57,용봉동, 북구 
1480,2303,운림50,화정3동, 서구 
1481,4165,송암47,두암1동, 북구 
1482,1058,진월17,지산2동, 동구 
1483,4172,금호36,두암3동, 북구 
1484,4459,송정29,운암3동, 북구 
1485,4207,문흥53,매곡동, 북구 
1486,2303,마을763,화정3동, 서구 
1487,2002,문흥53,광천동, 서구 
1488,4540,순환01(시청행),중흥2동, 북구 
1489,1033,두암81(각화초교),두암3동, 북구 
1490,4415,송암47,우산동, 북구 
1491,4415,송암47,우산동, 광산구 
1492,4408,일곡38,용봉동, 북구 
1493,4464,용전86,일곡동, 북구 
1494,2239,금호46,치평동, 서구 
1495,2008,첨단30,광천동, 서구 
1496,4150,수완49,동천동, 서구 
1497,4489,운림51,임동, 북구 
1498,5309,송정29,우산동, 북구 
1499,5309,송정29,우산동, 광산구 
1500,5103,첨단94,비아동, 광산구 
1501,1020,문흥80,산수1동, 동구 
1502,3184,지원56,월산5동, 남구 
1503,2088,마을760,상무2동, 서구 
1504,2068,518,상무1동, 서구 
1505,3235,대촌70,진월동, 남구 
1506,1005,228(화순전대병원),계림1동, 동구 
1507,4247,문흥18,문흥2동, 북구 
1508,4154,봉선37,동천동, 서구 
1509,2254,첨단20,풍암동, 서구 
1510,4078,첨단23,양산동, 북구 
1511,3079,첨단95,방림1동, 남구 
1512,3240,진월79,진월동, 남구 
1513,1151,운림50,학동, 동구 
1514,1003,매월06,계림1동, 동구 
1515,4178,송암74,두암2동, 북구 
1516,2052,지원25,농성2동, 서구 
1517,5169,일곡10,운남동, 광산구 
1518,2239,지원25,치평동, 서구 
1519,4434,첨단95,운암2동, 북구 
1520,4163,송암74,두암1동, 북구 
1521,2251,진월78,풍암동, 서구 
1522,4434,매월26,운암2동, 북구 
1523,5310,첨단20,우산동, 북구 
1524,5310,첨단20,우산동, 광산구 
1525,5178,첨단09,운남동, 광산구 
1526,4475,일곡10,일곡동, 북구 
1527,4343,두암81(무등파크),신안동, 북구 
1528,3184,매월06,월산5동, 남구 
1529,3221,진월77,월산5동, 남구 
1530,5702,수완03,수완동, 광산구 
1531,4403,419,용봉동, 북구 
1532,4150,송정98,동천동, 서구 
1533,3097,금남55,백운2동, 남구 
1534,2004,송암47,광천동, 서구 
1535,4345,매월26,신안동, 북구 
1536,4159,마을788,두암1동, 북구 
1537,3235,진월79,진월동, 남구 
1538,4160,마을788,두암1동, 북구 
1539,2009,금호46,금호1동, 서구 
1540,3190,진월07,월산동, 남구 
1541,1147,지원152(도웅리),학동, 동구 
1542,4435,순환01(운천저수지),운암2동, 북구 
1543,4204,운림54,매곡동, 북구 
1544,1147,지원45,학동, 동구 
1545,4448,문흥18,운암2동, 북구 
1546,1017,운림35,동명동, 동구 
1547,4257,용전86,오치2동, 북구 
1548,4564,일곡38,풍향동, 북구 
1549,5315,송정29,월곡2동, 광산구 
1550,4553,일곡28,중흥3동, 북구 
1551,5186,수완49,신가동, 광산구 
1552,2209,518,치평동, 서구 
1553,4240,첨단23,문흥1동, 북구 
1554,4541,송암47,중흥2동, 북구 
1555,5303,송정29,운남동, 광산구 
1556,5454,금호46,첨단1동, 광산구 
1557,2045,송암72,농성1동, 서구 
1558,2025,진월75,금호2동, 서구 
1559,1055,두암81(무등파크),지산1동, 동구 
1560,3130,일곡28,봉선2동, 남구 
1561,4418,문흥18,우산동, 북구 
1562,4418,문흥18,우산동, 광산구 
1563,3253,송암68,진월동, 남구 
1564,1017,봉선27,동명동, 동구 
1565,2053,지원25,농성2동, 서구 
1566,3196,송암68,월산동, 남구 
1567,1147,첨단95,학동, 동구 
1568,4142,문흥39,동림동, 북구 
1569,4262,일곡10,삼각동, 북구 
1570,4010,용전85,양산동, 북구 
1571,2245,진월75,금호2동, 서구 
1572,5289,상무62,운남동, 광산구 
1573,4533,송정19,중흥1동, 북구 
1574,4374,운림54,오치2동, 북구 
1575,5417,마을720,첨단1동, 광산구 
1576,1108,228(화순전대병원),지원1동, 동구 
1577,5410,첨단30,첨단1동, 광산구 
1578,3121,봉선76,봉선2동, 남구 
1579,4170,진월17,두암2동, 북구 
1580,5178,송정98,운남동, 광산구 
1581,4338,순환01(운천저수지),신안동, 북구 
1582,5629,마을700,운남동, 광산구 
1583,2282,송정19,화정2동, 서구 
1584,2031,마을760,금호2동, 서구 
1585,2245,순환01(시청행),금호2동, 서구 
1586,4251,송정29,삼각동, 북구 
1587,2214,금호46,치평동, 서구 
1588,4144,상무63,동천동, 서구 
1589,2297,금남59,화정2동, 서구 
1590,5418,마을720,첨단1동, 광산구 
1591,2239,좌석02,치평동, 서구 
1592,4338,문흥18,신안동, 북구 
1593,5305,상무62,운남동, 광산구 
1594,5703,마을700,수완동, 광산구 
1595,1008,228(화순전대병원),계림1동, 동구 
1596,4253,매월26,삼각동, 북구 
1597,4472,일곡28,일곡동, 북구 
1598,2226,상무64,치평동, 서구 
1599,3318,마을777,삼각동, 북구 
1600,4062,금남57,양산동, 북구 
1601,2089,첨단20,상무2동, 서구 
1602,4568,문흥80,풍향동, 북구 
1603,2212,상무64,치평동, 서구 
1604,2023,진월75,금호2동, 서구 
1605,2253,매월06,풍암동, 서구 
1606,4461,용전84,운암3동, 북구 
1607,5157,첨단40,송정2동, 광산구 
1608,3208,지원25,주월1동, 남구 
1609,5111,송정29,신창동, 광산구 
1610,2034,송암31,농성1동, 서구 
1611,2085,송암73,상무2동, 서구 
1612,2013,순환01(시청행),금호1동, 서구 
1613,3228,진월77,진월동, 남구 
1614,1032,금호36,산수2동, 동구 
1615,3136,일곡28,봉선2동, 남구 
1616,4432,송정29,운암3동, 북구 
1617,3136,봉선76,봉선2동, 남구 
1618,4183,진월17,두암3동, 북구 
1619,3242,첨단95,진월동, 남구 
1620,2163,문흥39,월산동, 남구 
1621,4488,첨단23,일곡동, 북구 
1622,4485,419,일곡동, 북구 
1623,5316,금호46,월곡1동, 광산구 
1624,1004,운림54,계림1동, 동구 
1625,2032,송암74,금호2동, 서구 
1626,4459,봉선27,운암3동, 북구 
1627,5406,첨단09,첨단1동, 광산구 
1628,4533,1187,중흥1동, 북구 
1629,4546,419,중흥2동, 북구 
1630,5417,문흥39,첨단1동, 광산구 
1631,2270,금호36,화정1동, 서구 
1632,4153,수완49,동천동, 서구 
1633,1008,마을715(대촌),계림1동, 동구 
1634,4473,용전184,일곡동, 북구 
1635,2401,마을760,상무1동, 서구 
1636,2297,송암74,화정2동, 서구 
1637,3224,진월77,주월2동, 남구 
1638,2295,매월26,화정2동, 서구 
1639,3108,봉선76,봉선1동, 남구 
1640,3278,첨단95,진월동, 남구 
1641,4145,마을799,동천동, 서구 
1642,4562,봉선27,풍향동, 북구 
1643,5126,진월79,월산동, 남구 
1644,5274,마을700,우산동, 북구 
1645,5274,마을700,우산동, 광산구 
1646,5008,송정98,도산동, 광산구 
1647,2344,송암73,치평동, 서구 
1648,4157,수완12,동림동, 북구 
1649,2036,송암31,농성1동, 서구 
1650,4118,첨단30,양산동, 북구 
1651,4178,마을788,두암2동, 북구 
1652,3195,송암68,백운1동, 남구 
1653,2213,좌석02,치평동, 서구 
1654,1005,용봉83,계림1동, 동구 
1655,3222,순환01(시청행),주월2동, 남구 
1656,4456,송암72,운암3동, 북구 
1657,2263,송암47,풍암동, 서구 
1658,4380,일곡28,용봉동, 북구 
1659,2241,지원25,치평동, 서구 
1660,2217,상무62(상무역행),치평동, 서구 
1661,4442,금남58,운암2동, 북구 
1662,2249,진월17,풍암동, 서구 
1663,4475,일곡38,일곡동, 북구 
1664,4206,첨단95,운암3동, 북구 
1665,3216,마을715(대촌),주월1동, 남구 
1666,4351,송암72,신안동, 북구 
1667,3217,일곡28,주월1동, 남구 
1668,5014,진곡196,도산동, 광산구 
1669,4182,금남55,두암2동, 북구 
1670,4182,마을788,두암2동, 북구 
1671,5274,마을720,우산동, 북구 
1672,5274,마을720,우산동, 광산구 
1673,5189,수완12,신창동, 광산구 
1674,1019,금남55,계림2동, 동구 
1675,2064,선운14,상무1동, 서구 
1676,5702,문흥39,수완동, 광산구 
1677,5296,첨단40,운남동, 광산구 
1678,4153,첨단22,동천동, 서구 
1679,1093,지원152(능주역),지원1동, 동구 
1680,4211,운림54,매곡동, 북구 
1681,3212,일곡28,주월1동, 남구 
1682,2310,송암74,화정4동, 서구 
1683,3228,일곡28,진월동, 남구 
1684,1021,지원15,산수1동, 동구 
1685,4665,마을777(우치공원),운암1동, 북구 
1686,1054,진월17,지산1동, 동구 
1687,4344,송암47,신안동, 북구 
1688,3242,진월75,진월동, 남구 
1689,3209,진월77,주월1동, 남구 
1690,2065,상무64,상무1동, 서구 
1691,2002,선운14,광천동, 서구 
1692,2023,송암74,금호2동, 서구 
1693,4381,419,용봉동, 북구 
1694,5315,금호46,월곡2동, 광산구 
1695,4212,송정29,매곡동, 북구 
1696,2059,봉선37,농성2동, 서구 
1697,4561,수완03,풍향동, 북구 
1698,5728,송정33,신가동, 광산구 
1699,2019,진월75,금호1동, 서구 
1700,3242,진월79,진월동, 남구 
1701,5764,선운101,하남동, 광산구 
1702,1057,순환01(운천저수지),지산1동, 동구 
1703,5185,마을720,신가동, 광산구 
1704,2063,금호46,상무1동, 서구 
1705,1058,운림35,지산2동, 동구 
1706,1018,순환01(운천저수지),동명동, 동구 
1707,5010,진곡196,도산동, 광산구 
1708,2050,송정19,농성1동, 서구 
1709,1142,운림50,학동, 동구 
1710,4386,용봉83,용봉동, 북구 
1711,2084,매월61(세하),상무2동, 서구 
1712,5274,송정33,우산동, 북구 
1713,5274,송정33,우산동, 광산구 
1714,4347,금남57,신안동, 북구 
1715,4255,일곡38,삼각동, 북구 
1716,4620,마을799,신용동, 북구 
1717,4469,송정29,일곡동, 북구 
1718,4080,마을788,양산동, 북구 
1719,2056,지원25,농성2동, 서구 
1720,5312,송정29,월곡1동, 광산구 
1721,2300,송암73,화정2동, 서구 
1722,4343,용봉83,신안동, 북구 
1723,2020,진월75,금호2동, 서구 
1724,1051,송암74,동명동, 동구 
1725,2008,518,광천동, 서구 
1726,4434,마을777,운암2동, 북구 
1727,5294,문흥39,운남동, 광산구 
1728,2075,매월16,상무2동, 서구 
1729,2062,첨단22,상무1동, 서구 
1730,4564,송암47,풍향동, 북구 
1731,3078,순환01(운천저수지),방림1동, 남구 
1732,4424,419,우산동, 북구 
1733,4424,419,우산동, 광산구 
1734,2004,매월26,광천동, 서구 
1735,5010,지원45,도산동, 광산구 
1736,2004,양산60,광천동, 서구 
1737,4338,송암47,신안동, 북구 
1738,2031,매월26,금호2동, 서구 
1739,5312,진곡196,월곡1동, 광산구 
1740,3184,송암73,월산5동, 남구 
1741,5734,수완49,수완동, 광산구 
1742,5170,송정29,신창동, 광산구 
1743,4076,송정33,양산동, 북구 
1744,3218,운림50,주월1동, 남구 
1745,4197,매월26,매곡동, 북구 
1746,2214,좌석02,치평동, 서구 
1747,3277,진월75,진월동, 남구 
1748,4433,금남58,운암3동, 북구 
1749,2232,금호46,치평동, 서구 
1750,5189,봉선27,신창동, 광산구 
1751,4352,지원152(능주역),신안동, 북구 
1752,4536,금남57,중흥1동, 북구 
1753,2270,상무64,화정1동, 서구 
1754,2084,송암73,상무2동, 서구 
1755,4334,수완49,신안동, 북구 
1756,4380,송정19,용봉동, 북구 
1757,4467,일곡38,일곡동, 북구 
1758,3236,수완03,진월동, 남구 
1759,4614,마을700,신용동, 북구 
1760,3241,수완03,진월동, 남구 
1761,2159,마을760,양3동, 서구 
1762,4440,송정98,운암2동, 북구 
1763,3236,송암31,진월동, 남구 
1764,2407,마을760,상무1동, 서구 
1765,2283,송암72,화정1동, 서구 
1766,5294,송정98,운남동, 광산구 
1767,3178,송암73,월산4동, 남구 
1768,2018,매월26,금호1동, 서구 
1769,4617,마을700,신용동, 북구 
1770,5173,송암72,신창동, 광산구 
1771,4208,송정29,매곡동, 북구 
1772,4080,첨단23,양산동, 북구 
1773,5872,수완49,수완동, 광산구 
1774,3212,첨단95,주월1동, 남구 
1775,3216,일곡28,주월1동, 남구 
1776,4561,지원15,풍향동, 북구 
1777,2089,마을760,상무2동, 서구 
1778,1167,수완12,학동, 동구 
1779,4564,송정19,풍향동, 북구 
1780,4198,마을788,매곡동, 북구 
1781,1035,두암81(무등파크),산수2동, 동구 
1782,2089,운림50,상무2동, 서구 
1783,1059,운림35,지산2동, 동구 
1784,4157,송암72,동림동, 북구 
1785,4582,1187,신안동, 북구 
1786,4178,금호36,두암2동, 북구 
1787,4235,문흥39,문흥1동, 북구 
1788,5697,수완49,수완동, 광산구 
1789,1149,지원15,학동, 동구 
1790,5704,송암72,수완동, 광산구 
1791,2267,지원45,풍암동, 서구 
1792,4498,일곡38,임동, 북구 
1793,3243,일곡28,진월동, 남구 
1794,1018,봉선27,동명동, 동구 
1795,2258,순환01(시청행),풍암동, 서구 
1796,3078,첨단95,방림1동, 남구 
1797,2050,금호36,농성1동, 서구 
1798,5301,봉선37,운남동, 광산구 
1799,1014,송암74,지산1동, 동구 
1800,4377,지원15,오치2동, 북구 
1801,4191,두암81(무등파크),두암3동, 북구 
1802,1031,금호36,산수2동, 동구 
1803,4435,문흥18,운암2동, 북구 
1804,4509,일곡38,임동, 북구 
1805,5215,지원45,우산동, 북구 
1806,5215,지원45,우산동, 광산구 
1807,4532,1187,중흥1동, 북구 
1808,5396,마을700,비아동, 광산구 
1809,4351,매월26,신안동, 북구 
1810,4077,용전84,양산동, 북구 
1811,5314,진곡196,월곡1동, 광산구 
1812,5283,송정33,우산동, 북구 
1813,5283,송정33,우산동, 광산구 
1814,3278,금남55,진월동, 남구 
1815,5401,첨단30,첨단1동, 광산구 
1816,5282,봉선37,우산동, 북구 
1817,5282,봉선37,우산동, 광산구 
1818,4252,첨단23,삼각동, 북구 
1819,2276,봉선37,화정1동, 서구 
1820,4457,운림51,운암3동, 북구 
1821,4563,일곡28,풍향동, 북구 
1822,3121,송암68,봉선2동, 남구 
1823,2054,금남59,농성2동, 서구 
1824,4145,228(화순전대병원),동천동, 서구 
1825,3130,지원56,봉선2동, 남구 
1826,1065,두암81(각화초교),지산2동, 동구 
1827,4379,용전184,용봉동, 북구 
1828,3236,마을715(대촌),진월동, 남구 
1829,1026,수완03,산수1동, 동구 
1830,3186,수완12,월산5동, 남구 
1831,1150,지원25,학동, 동구 
1832,3242,진월17,진월동, 남구 
1833,2077,매월61(세하),상무2동, 서구 
1834,2025,진월17,금호2동, 서구 
1835,4372,일곡28,오치2동, 북구 
1836,2081,매월16,상무2동, 서구 
1837,5186,첨단40,신가동, 광산구 
1838,2034,대촌69,농성1동, 서구 
1839,4407,용전184,용봉동, 북구 
1840,3210,송암73,주월1동, 남구 
1841,4077,첨단23,양산동, 북구 
1842,2299,금남59,화정2동, 서구 
1843,3206,금남55,주월1동, 남구 
1844,4253,진월07,삼각동, 북구 
1845,4158,봉선27,동림동, 북구 
1846,2045,1187,농성1동, 서구 
1847,4449,매월16,운암2동, 북구 
1848,4490,운림51,임동, 북구 
1849,4557,두암81(무등파크),중흥3동, 북구 
1850,5180,수완49,신가동, 광산구 
1851,4165,운림54,두암1동, 북구 
1852,2233,매월16,치평동, 서구 
1853,3217,운림50,주월1동, 남구 
1854,4379,마을788,용봉동, 북구 
1855,4417,용봉83,우산동, 북구 
1856,4417,용봉83,우산동, 광산구 
1857,4258,일곡28,삼각동, 북구 
1858,2220,선운14,상무1동, 서구 
1859,4039,봉선27,대촌동, 남구 
1860,4615,첨단22,신용동, 북구 
1861,4061,일곡10,양산동, 북구 
1862,4433,수완49,운암3동, 북구 
1863,2271,금호36,상무1동, 서구 
1864,5400,첨단20,비아동, 광산구 
1865,2354,매월61(세하),화정4동, 서구 
1866,4356,지원15,오치1동, 북구 
1867,5309,진곡196,우산동, 북구 
1868,5309,진곡196,우산동, 광산구 
1869,4446,봉선27,운암2동, 북구 
1870,2230,지원45,치평동, 서구 
1871,4377,진월07,오치2동, 북구 
1872,1141,일곡28,학동, 동구 
1873,2175,일곡38,상무1동, 서구 
1874,5183,일곡10,신가동, 광산구 
1875,4425,석곡87,우산동, 북구 
1876,4425,석곡87,우산동, 광산구 
1877,4251,419,삼각동, 북구 
1878,1018,운림35,동명동, 동구 
1879,3177,지원56,월산4동, 남구 
1880,5291,문흥18,운남동, 광산구 
1881,4250,진월07,삼각동, 북구 
1882,4411,문흥80,용봉동, 북구 
1883,4166,일곡28,두암1동, 북구 
1884,4177,진월17,두암2동, 북구 
1885,2016,송암73,금호2동, 서구 
1886,4163,봉선27,두암1동, 북구 
1887,5729,수완12,신가동, 광산구 
1888,3091,매월06,백운2동, 남구 
1889,4222,송암74,두암2동, 북구 
1890,5953,일곡10,하남동, 광산구 
1891,1148,송정98,학동, 동구 
1892,5194,마을720,신창동, 광산구 
1893,5168,마을700,송정2동, 광산구 
1894,5299,송정98,운남동, 광산구 
1895,4387,매월26,용봉동, 북구 
1896,4498,운림51,임동, 북구 
1897,3095,진월79,백운2동, 남구 
1898,4553,봉선27,중흥3동, 북구 
1899,2008,마을760,광천동, 서구 
1900,4034,금남57,양산동, 북구 
1901,1148,진월17,학동, 동구 
1902,1155,지원45,학동, 동구 
1903,3243,진월17,진월동, 남구 
1904,4161,마을788,두암1동, 북구 
1905,2240,순환01(운천저수지),치평동, 서구 
1906,4400,매월26,용봉동, 북구 
1907,4602,봉선27,대촌동, 남구 
1908,3173,금남55,양림동, 남구 
1909,5126,마을715(대촌),월산동, 남구 
1910,4554,518,중흥3동, 북구 
1911,2024,순환01(운천저수지),금호2동, 서구 
1912,1006,용봉83,계림1동, 동구 
1913,2299,송암73,화정2동, 서구 
1914,4364,용전86,오치1동, 북구 
1915,5745,송정33,수완동, 광산구 
1916,3106,운림50,봉선1동, 남구 
1917,4179,두암81(각화초교),두암2동, 북구 
1918,5316,진곡196,월곡1동, 광산구 
1919,4343,금남57,신안동, 북구 
1920,4554,봉선27,중흥3동, 북구 
1921,4488,첨단30,일곡동, 북구 
1922,4569,일곡28,풍향동, 북구 
1923,2336,마을760,풍암동, 서구 
1924,3209,일곡28,주월1동, 남구 
1925,4456,운림51,운암3동, 북구 
1926,4167,일곡28,두암1동, 북구 
1927,4415,송정19,우산동, 북구 
1928,4415,송정19,우산동, 광산구 
1929,4435,마을777,운암2동, 북구 
1930,5703,마을701,수완동, 광산구 
1931,2002,매월16,광천동, 서구 
1932,4338,수완49,신안동, 북구 
1933,2022,매월16,금호2동, 서구 
1934,4348,순환01(운천저수지),중흥2동, 북구 
1935,4554,두암81(무등파크),중흥3동, 북구 
1936,4346,상무64,신안동, 북구 
1937,4343,송정98,신안동, 북구 
1938,4441,용전85,운암1동, 북구 
1939,4333,진월07,신안동, 북구 
1940,3255,지원56,봉선2동, 남구 
1941,4175,문흥39,두암2동, 북구 
1942,3082,봉선37,방림1동, 남구 
1943,4441,매월16,운암1동, 북구 
1944,2306,매월61(세하),화정3동, 서구 
1945,4411,용봉83,용봉동, 북구 
1946,2023,송암72,금호2동, 서구 
1947,4367,용전86,오치1동, 북구 
1948,2263,지원45,풍암동, 서구 
1949,5289,문흥18,운남동, 광산구 
1950,5302,봉선37,운남동, 광산구 
1951,4541,문흥18,중흥2동, 북구 
1952,4152,운림51,동림동, 북구 
1953,4367,첨단23,오치1동, 북구 
1954,2403,마을760,상무1동, 서구 
1955,2224,송정19,치평동, 서구 
1956,3226,진월75,주월1동, 남구 
1957,4552,봉선27,중흥2동, 북구 
1958,2166,송정19,양동, 서구 
1959,2234,지원45,치평동, 서구 
1960,2074,송암72,상무1동, 서구 
1961,5183,송정29,신가동, 광산구 
1962,4529,금남55,중흥1동, 북구 
1963,2232,송암68,치평동, 서구 
1964,1093,지원25,지원1동, 동구 
1965,5580,첨단20,하남동, 광산구 
1966,4372,용전86,오치2동, 북구 
1967,4155,문흥18,동천동, 서구 
1968,1147,운림51,학동, 동구 
1969,3081,송정98,방림1동, 남구 
1970,2051,518,광천동, 서구 
1971,5327,임곡290,임곡동, 광산구 
1972,1095,지원152(능주역),지원1동, 동구 
1973,4253,일곡38,삼각동, 북구 
1974,5182,송정29,신가동, 광산구 
1975,4448,용전85,운암2동, 북구 
1976,5306,상무62(상무역행),운남동, 광산구 
1977,2281,송암72,화정1동, 서구 
1978,5008,진월75,도산동, 광산구 
1979,5273,상무62(상무역행),우산동, 북구 
1980,5273,상무62(상무역행),우산동, 광산구 
1981,5185,일곡10,신가동, 광산구 
1982,4365,첨단23,오치1동, 북구 
1983,2058,송정19,농성1동, 서구 
1984,4545,419,용봉동, 북구 
1985,3214,일곡28,주월1동, 남구 
1986,4434,봉선27,운암2동, 북구 
1987,4421,문흥39,우산동, 북구 
1988,4421,문흥39,우산동, 광산구 
1989,3093,운림50,백운2동, 남구 
1990,2081,송정19,상무2동, 서구 
1991,4470,송정29,일곡동, 북구 
1992,2290,금남59,화정2동, 서구 
1993,4505,일곡38,임동, 북구 
1994,5297,마을700,운남동, 광산구 
1995,1027,수완03,산수1동, 동구 
1996,5151,첨단40,송정1동, 광산구 
1997,4136,양산60,양산동, 북구 
1998,2089,지원45,상무2동, 서구 
1999,4506,일곡38,임동, 북구 
2000,2081,순환01(운천저수지),상무2동, 서구 
2001,4349,순환01(시청행),신안동, 북구 
2002,4386,운림54,용봉동, 북구 
2003,3136,송정98,봉선2동, 남구 
2004,5172,송정29,신창동, 광산구 
2005,4539,임곡89,중흥1동, 북구 
2006,3210,진월77,주월1동, 남구 
2007,2079,지원45,상무2동, 서구 
2008,4406,마을788,용봉동, 북구 
2009,2217,매월16,치평동, 서구 
2010,5217,송정29,송정2동, 광산구 
2011,2241,좌석02,치평동, 서구 
2012,5294,문흥18,운남동, 광산구 
2013,5313,진곡196,월곡1동, 광산구 
2014,5561,송정33,하남동, 광산구 
2015,2313,송암74,화정4동, 서구 
2016,5217,송정296,송정2동, 광산구 
2017,4562,송암74,풍향동, 북구 
2018,2088,금호46,상무2동, 서구 
2019,4137,용전85,양산동, 북구 
2020,2216,지원25,치평동, 서구 
2021,4361,마을788,오치1동, 북구 
2022,5014,지원45,도산동, 광산구 
2023,5711,일곡10,수완동, 광산구 
2024,2002,문흥39,광천동, 서구 
2025,1093,지원152(도웅리),지원1동, 동구 
2026,5303,문흥18,운남동, 광산구 
2027,4345,용봉83,신안동, 북구 
2028,3227,수완03,진월동, 남구 
2029,2047,마을763,농성1동, 서구 
2030,2023,진월17,금호2동, 서구 
2031,4554,마을788,중흥3동, 북구 
2032,5217,송정19,송정2동, 광산구 
2033,2237,첨단22,치평동, 서구 
2034,2232,매월16,치평동, 서구 
2035,4164,석곡87,우산동, 북구 
2036,4164,석곡87,우산동, 광산구 
2037,2242,금호46,치평동, 서구 
2038,4165,운림35,두암1동, 북구 
2039,4250,마을788,삼각동, 북구 
2040,5176,송암72,신창동, 광산구 
2041,2004,일곡38,광천동, 서구 
2042,2034,지원56,농성1동, 서구 
2043,4441,운림51,운암1동, 북구 
2044,3228,진월75,진월동, 남구 
2045,2248,지원45,풍암동, 서구 
2046,2010,지원45,금호1동, 서구 
2047,4441,금남58,운암1동, 북구 
2048,5005,송정29,도산동, 광산구 
2049,1007,문흥39,계림1동, 동구 
2050,4162,일곡28,두암1동, 북구 
2051,4170,518,두암2동, 북구 
2052,2335,송암74,풍암동, 서구 
2053,5294,첨단94,운남동, 광산구 
2054,5730,수완49,신가동, 광산구 
2055,3105,지원56,백운2동, 남구 
2056,3178,지원25,월산4동, 남구 
2057,1006,금남55,계림1동, 동구 
2058,2088,송암72,상무2동, 서구 
2059,3279,진월75,진월동, 남구 
2060,1059,진월17,지산2동, 동구 
2061,2244,송암74,풍암동, 서구 
2062,2167,임곡89,양동, 서구 
2063,4533,금남55,중흥1동, 북구 
2064,4409,마을788,용봉동, 북구 
2065,4566,지원15,풍향동, 북구 
2066,3228,대촌70,진월동, 남구 
2067,4070,일곡10,양산동, 북구 
2068,2232,상무64,치평동, 서구 
2069,4450,송암47,운암2동, 북구 
2070,4448,첨단95,운암2동, 북구 
2071,2046,지원56,농성1동, 서구 
2072,5165,선운101,송정2동, 광산구 
2073,4175,운림35,두암2동, 북구 
2074,2259,진월78,풍암동, 서구 
2075,2058,송암74,농성1동, 서구 
2076,4197,일곡38,매곡동, 북구 
2077,4143,봉선37,동천동, 서구 
2078,4340,228(화순전대병원),신안동, 북구 
2079,5703,수완03,수완동, 광산구 
2080,5014,송정100,도산동, 광산구 
2081,2072,상무64,상무1동, 서구 
2082,5315,진곡196,월곡2동, 광산구 
2083,3080,지원25,방림1동, 남구 
2084,1057,송암74,지산1동, 동구 
2085,5190,송정29,신창동, 광산구 
2086,1021,송암74,산수1동, 동구 
2087,2001,좌석02,광천동, 서구 
2088,4213,송정29,매곡동, 북구 
2089,3254,봉선27,봉선2동, 남구 
2090,2267,순환01(운천저수지),풍암동, 서구 
2091,3122,금남55,봉선2동, 남구 
2092,2233,일곡38,치평동, 서구 
2093,1142,봉선27,학동, 동구 
2094,2280,송암72,화정1동, 서구 
2095,4178,진월17,두암2동, 북구 
2096,4210,운림54,매곡동, 북구 
2097,4334,1187,신안동, 북구 
2098,2011,매월61(칠석),금호1동, 서구 
2099,1009,용봉83,계림1동, 동구 
2100,4418,운림35,우산동, 북구 
2101,4418,운림35,우산동, 광산구 
2102,4142,상무62(상무역행),동림동, 북구 
2103,4479,일곡28,삼각동, 북구 
2104,4553,일곡38,중흥3동, 북구 
2105,2062,상무62(상무역행),상무1동, 서구 
2106,5319,첨단20,월곡2동, 광산구 
2107,2320,송암73,금호1동, 서구 
2108,5172,매월16,신창동, 광산구 
2109,2283,봉선37,화정1동, 서구 
2110,4661,마을777,일곡동, 북구 
2111,5316,송정98,월곡1동, 광산구 
2112,2217,순환01(시청행),치평동, 서구 
2113,2303,진월77,화정3동, 서구 
2114,2010,매월61(칠석),금호1동, 서구 
2115,2293,운림50,화정2동, 서구 
2116,4659,마을777,용봉동, 북구 
2117,4253,마을777(우치공원),삼각동, 북구 
2118,2223,518,치평동, 서구 
2119,3088,운림50,방림2동, 남구 
2120,4334,금남58,신안동, 북구 
2121,3207,지원25,주월1동, 남구 
